step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
340000,0.0,0.0,40.0,0.0,8500,68,2.3761395073762515e-09
345000,0.0,0.0,40.0,0.0,8625,68,9.884709051277696e-09
350000,0.0,0.0,40.0,0.0,8750,68,1.329900456426003e-08
355000,0.0,0.0,40.0,0.0,8875,68,7.24007875874122e-09
360000,0.0,0.0,40.0,0.0,9000,68,9.435986214612058e-09
365000,0.0,0.0,40.0,0.0,9125,68,9.122104849268453e-09
370000,0.0,0.0,40.0,0.0,9250,68,2.896018758136165e-09
375000,0.0,0.0,40.0,0.0,9375,68,3.4303209162089843e-09
380000,0.0,0.0,40.0,0.0,9500,68,2.0499413722063764e-08
385000,0.0,0.0,40.0,0.0,9625,68,2.05595496183264e-09
390000,0.0,0.0,40.0,0.0,9750,68,7.655839517894947e-09
395000,0.0,0.0,40.0,0.0,9875,68,3.0731115430171485e-08
