step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,40.0,0.0,0,1,
5000,0.0,0.0,40.0,0.0,125,16,0.00011582001752685755
10000,0.0,0.0,40.0,0.0,250,16,1.715124017209746e-05
15000,0.0,0.0,40.0,0.0,375,16,1.6600495655438863e-05
20000,0.0,0.0,40.0,0.0,500,16,2.3217591660795733e-05
25000,0.0,0.0,40.0,0.0,625,16,1.594550695926955e-07
30000,0.0,0.0,40.0,0.0,750,16,5.218546448304551e-06
35000,0.0,0.0,40.0,0.0,875,26,5.88218108532601e-06
40000,0.0,0.0,40.0,0.0,1000,34,1.5729101505712606e-06
45000,0.0,0.0,40.0,0.004999999999999999,1125,37,8.649278697703267e-07
50000,0.0,0.0,40.0,0.0,1250,39,1.272787244488427e-07
55000,0.0,0.0,40.0,0.0,1375,39,1.8889274144839874e-07
60000,0.0,0.0,40.0,0.0,1500,39,1.9474312296097196e-07
65000,0.0,0.0,40.0,0.0,1625,40,2.416973927665822e-07
70000,0.0,0.0,40.0,0.0,1750,40,2.380586217043401e-08
75000,0.0,0.0,40.0,0.0,1875,40,1.8544457702773798e-07
80000,0.0,0.0,40.0,0.0,2000,40,6.981912381576194e-09
85000,0.0,0.0,40.0,0.0,2125,40,9.73793756742225e-09
90000,0.0,0.0,40.0,0.0,2250,40,1.202166231450974e-06
95000,0.0,0.0,40.0,0.0,2375,40,8.02584523285077e-08
100000,0.0,0.0,40.0,0.0,2500,40,1.700538554416653e-08
105000,0.0,0.0,40.0,0.0,2625,40,4.026369637699645e-08
110000,0.0,0.0,40.0,0.0,2750,40,9.818385393600693e-08
115000,0.0,0.0,40.0,0.0,2875,40,6.670622383353475e-07
120000,0.0,0.0,40.0,0.0,3000,40,2.5618200893973153e-08
125000,0.0,0.0,40.0,0.0,3126,40,2.6438362610292643e-08
130000,0.0,0.0,40.0,0.0,3251,40,6.344412639691654e-08
135000,0.0,0.0,40.0,0.0,3376,40,3.594220387981295e-08
140000,0.0,0.0,40.0,0.0,3501,40,1.9990538646652567e-07
145000,0.0,0.0,40.0,0.0,3626,40,3.133415660272476e-08
150000,0.0,0.0,40.0,0.0,3751,40,1.0336495392948564e-07
155000,0.0,0.0,40.0,0.010625,3877,40,1.027157203736806e-08
160000,0.0,0.0,40.0,0.0,4003,40,5.619090259756376e-08
165000,0.0,0.0,40.0,0.0,4128,40,1.1722380577339209e-07
170000,0.0,0.0,40.0,0.0,4253,40,4.9528349421734674e-08
175000,0.0,0.0,40.0,0.0,4378,40,1.738348203161877e-07
180000,0.0,0.0,40.0,0.035875000000000004,4504,40,2.0871968331448443e-07
185000,0.0,0.0,40.0,0.0,4631,40,6.193072863425186e-07
190000,0.0,0.0,40.0,0.0,4759,40,2.3530137127636408e-07
195000,0.0,0.0,40.0,0.0,4887,40,5.46333467354998e-07
200000,0.0,0.0,40.0,0.084125,5018,40,6.833808470219083e-07
205000,0.0,0.0,40.0,0.0,5147,40,3.670931846500025e-06
210000,0.0,0.0,40.0,0.045375,5281,40,7.449328336406325e-07
215000,0.0,0.0,40.0,0.12687500000000002,5417,40,2.2207474103197455e-05
220000,0.0,0.0,40.0,0.08687500000000001,5550,40,6.510651928692823e-06
225000,0.0,0.0,40.0,0.1745,5689,40,1.09387965494534e-05
230000,0.0,0.0,40.0,0.0,5821,40,3.303465746284928e-06
235000,0.0,0.0,40.0,0.05049999999999999,5951,40,9.469939868722577e-06
240000,0.0,0.0,40.0,0.006125000000000003,6085,40,3.9121128793340176e-05
245000,0.0,0.0,40.0,0.613125,6242,40,1.6623931514914148e-05
250000,0.7975,0.0,9.0,0.8188749999999999,6636,40,7.312088564503938e-05
255000,0.8425,0.0,7.0,0.8368749999999998,7150,40,0.0003679520159494132
260000,0.0,0.0,40.0,0.83125,7811,40,0.00038297014543786645
265000,0.0,0.0,40.0,0.0,8090,40,4.003007779829204e-05
270000,0.0,0.0,40.0,0.0,8215,40,0.00017102353740483522
275000,0.0,0.0,40.0,0.0,8340,40,8.866515599947888e-06
280000,0.0,0.0,40.0,0.0185,8467,40,0.001306598074734211
285000,0.0,0.0,40.0,0.0,8593,40,0.00019214082567486912
290000,0.0,0.0,40.0,0.006125000000000003,8720,40,1.582127333676908e-05
295000,0.0,0.0,40.0,0.0605,8851,40,4.06867366109509e-05
300000,0.0,0.0,40.0,0.007250000000000001,8978,40,4.9842725275084376e-05
305000,0.0,0.0,40.0,0.7041249999999999,9149,40,6.93567271810025e-05
310000,0.0,0.0,40.0,0.8166249999999999,9566,40,7.391902909148484e-05
315000,0.8425,0.0,7.0,0.74525,9995,40,5.203209366300143e-05
320000,0.0,0.0,40.0,0.418875,10204,40,0.00011860955419251695
325000,0.0,0.0,40.0,0.49549999999999994,10480,40,0.00309507898055017
330000,0.0,0.0,40.0,0.0,10677,40,0.0004393543931655586
335000,0.0,0.0,40.0,0.6479999999999999,10856,40,0.006676729768514633
340000,0.0,0.0,40.0,0.6317499999999999,11086,40,0.0001243611186509952
345000,0.0,0.0,40.0,0.717625,11517,40,9.027966007124633e-05
350000,0.0,0.0,40.0,0.36325,12013,40,9.643928206060082e-05
355000,0.0,0.0,40.0,0.7682500000000001,12411,40,0.000106207218777854
360000,0.7975,0.0,9.0,0.79525,12926,40,0.001396468374878168
365000,0.0,0.0,40.0,0.796375,13454,40,0.0003064657503273338
370000,0.0,0.0,40.0,0.6799999999999999,13885,40,2.786426011880394e-05
375000,0.0,0.0,40.0,0.6703749999999999,14395,40,0.004048560746014118
380000,0.8425,0.0,7.0,0.7351249999999999,14810,40,8.518209506291896e-05
385000,0.0,0.0,40.0,0.7986249999999999,15390,40,0.00017608913185540587
390000,0.8425,0.0,7.0,0.7558749999999999,15852,40,1.082750350178685e-05
395000,0.0,0.0,40.0,0.507,16192,40,0.00015911718946881592
