step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,490.0,0.0,0,1,
5000,0.0,0.0,490.0,0.0,10,60,0.0002200652234023437
10000,0.0,0.0,490.0,0.0,20,60,7.674316293559968e-06
15000,0.0,0.0,490.0,0.0,30,62,1.8950369849335402e-05
20000,0.0,0.0,490.0,0.0,40,62,1.8497422615837422e-06
25000,0.0,0.0,490.0,0.0,51,62,2.8868059871456353e-06
30000,0.0,0.0,490.0,0.0,61,62,6.346219834085787e-07
35000,0.0,0.0,490.0,0.0,71,62,2.9409576995931275e-07
40000,0.0,0.0,490.0,0.0,81,62,1.4276980664362782e-07
45000,0.0,0.0,490.0,0.0,91,62,1.5414505583066784e-07
50000,0.0,0.0,490.0,0.0,102,62,2.865195192214287e-08
55000,0.0,0.0,490.0,0.0,112,62,2.483194521119003e-07
60000,0.0,0.0,490.0,0.0,122,62,2.5998218688982888e-08
65000,0.0,0.0,490.0,0.0,132,62,1.991191567185524e-08
70000,0.0,0.0,490.0,0.0,142,62,2.503342955151311e-08
75000,0.0,0.0,490.0,0.0,153,62,2.07394474927014e-08
80000,0.0,0.0,490.0,0.0,163,62,2.3693775830224695e-08
85000,0.0,0.0,490.0,0.0,173,62,1.9171483245372656e-07
90000,0.0,0.0,490.0,0.0,183,62,1.2214945854793768e-07
95000,0.0,0.0,490.0,0.0,193,62,3.5207477822041255e-08
100000,0.0,0.0,490.0,0.0,204,62,5.289336613145679e-08
105000,0.0,0.0,490.0,0.0,214,73,4.016291299535624e-08
110000,0.0,0.0,490.0,0.0,224,73,2.8534952178915773e-08
115000,0.0,0.0,490.0,0.0,234,73,5.2027480990091135e-08
120000,0.0,0.0,490.0,0.0,244,73,7.288970493846136e-08
125000,0.0,0.0,490.0,0.0,255,73,2.5106311696276862e-08
130000,0.0,0.0,490.0,0.0,265,73,2.0128000599584084e-08
135000,0.0,0.0,490.0,0.0,275,73,8.301095988372253e-08
140000,0.0,0.0,490.0,0.0,285,73,2.510113716880369e-08
145000,0.0,0.0,490.0,0.0,295,76,6.537599350764367e-09
150000,0.0,0.0,490.0,0.0,306,76,2.8188658518502052e-08
155000,0.0,0.0,490.0,0.0,316,76,5.185976448274232e-08
160000,0.0,0.0,490.0,0.0,326,76,1.1085117712639203e-08
165000,0.0,0.0,490.0,0.0,336,76,3.999997488790541e-08
170000,0.0,0.0,490.0,0.0,346,76,1.4625560318393127e-08
175000,0.0,0.0,490.0,0.0,357,76,3.932580838750255e-08
180000,0.0,0.0,490.0,0.0,367,76,6.442313349452888e-09
185000,0.0,0.0,490.0,0.0,377,76,2.9922830879769435e-09
190000,0.0,0.0,490.0,0.0,387,76,3.6208787079772264e-09
195000,0.0,0.0,490.0,0.0,397,76,9.271188261550378e-09
200000,0.0,0.0,490.0,0.0,408,76,5.055859730873635e-08
205000,0.0,0.0,490.0,0.0,418,76,5.081711762500163e-08
210000,0.0,0.0,490.0,0.0,428,76,3.1271120803921804e-08
215000,0.0,0.0,490.0,0.0,438,76,5.594280594323209e-09
220000,0.0,0.0,490.0,0.0,448,76,9.39294331203655e-09
225000,0.0,0.0,490.0,0.0,459,76,1.3724720915320177e-08
230000,0.0,0.0,490.0,0.0,469,76,1.8301818727195496e-08
235000,0.0,0.0,490.0,0.0,479,76,2.523521480668478e-08
240000,0.0,0.0,490.0,0.0,489,76,3.873719833791256e-08
245000,0.0,0.0,490.0,0.0,500,76,1.7662658891026695e-08
250000,0.0,0.0,490.0,0.0,510,76,1.2667138449273807e-08
255000,0.0,0.0,490.0,0.0,520,76,5.728226071255449e-08
260000,0.0,0.0,490.0,0.0,530,76,2.390067344038016e-08
265000,0.0,0.0,490.0,0.0,540,76,4.127323816049966e-09
270000,0.0,0.0,490.0,0.0,551,76,2.0226245567300793e-08
275000,0.0,0.0,490.0,0.0,561,76,1.361378831887805e-08
280000,0.0,0.0,490.0,0.0,571,76,1.6216264997481744e-09
285000,0.0,0.0,490.0,0.0,581,76,2.8066292401263127e-08
290000,0.0,0.0,490.0,0.0,591,76,3.4049194574947705e-09
295000,0.0,0.0,490.0,0.0,602,76,7.345595687269224e-09
300000,0.0,0.0,490.0,0.0,612,76,3.334935438914499e-09
305000,0.0,0.0,490.0,0.0,622,76,8.00962141056516e-09
310000,0.0,0.0,490.0,0.0,632,76,1.5549685983273775e-08
315000,0.0,0.0,490.0,0.0,642,76,4.620704263658126e-09
320000,0.0,0.0,490.0,0.0,653,76,2.2147075284806306e-08
325000,0.0,0.0,490.0,0.0,663,76,1.055359444279702e-08
330000,0.0,0.0,490.0,0.0,673,76,6.332951940635212e-09
335000,0.0,0.0,490.0,0.0,683,76,2.245062358241512e-09
340000,0.0,0.0,490.0,0.0,693,76,1.3312642543894526e-08
345000,0.0,0.0,490.0,0.0,704,76,4.7590567042732346e-09
350000,0.0,0.0,490.0,0.0,714,76,2.475217186770351e-08
355000,0.0,0.0,490.0,0.0,724,76,6.147379050247537e-09
360000,0.0,0.0,490.0,0.0,734,76,1.790488646236099e-08
365000,0.0,0.0,490.0,0.0,744,76,7.016208058985285e-09
370000,0.0,0.0,490.0,0.0,755,76,1.3166697065969402e-08
375000,0.0,0.0,490.0,0.03190816326530612,765,77,4.827170840826511e-08
380000,0.0,0.0,490.0,0.0,776,77,9.300249459442966e-09
385000,0.0,0.0,490.0,0.0,786,77,5.941239500373285e-09
390000,0.0,0.0,490.0,0.0,796,77,4.999602083444188e-07
395000,0.0,0.0,490.0,0.04838775510204082,807,78,3.62823132649126e-10
