step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,100.0,0.0,0,1,
5000,0.0,0.0,100.0,0.0,50,26,0.00016185424465220422
10000,0.0,0.0,100.0,0.0,100,38,6.069848495826591e-06
15000,0.0,0.0,100.0,0.0,150,47,1.813430935726501e-05
20000,0.0,0.0,100.0,0.0,200,47,2.7265105018159375e-06
25000,0.0,0.0,100.0,0.0,250,47,5.642207725031767e-06
30000,0.0,0.0,100.0,0.0,300,47,9.310739415013813e-07
35000,0.0,0.0,100.0,0.0,350,47,3.1501605235462193e-07
40000,0.0,0.0,100.0,0.0,400,47,3.1074728212843183e-07
45000,0.0,0.0,100.0,0.0,450,47,1.8560479020379717e-07
50000,0.0,0.0,100.0,0.0,500,47,7.272218738307856e-08
55000,0.0,0.0,100.0,0.0,550,47,1.0857573329303705e-07
60000,0.0,0.0,100.0,0.0,600,47,1.1978649183674861e-08
65000,0.0,0.0,100.0,0.0,650,47,3.6657979762821924e-08
70000,0.0,0.0,100.0,0.0,700,47,1.43769554483697e-07
75000,0.0,0.0,100.0,0.0,750,47,1.6236953115367214e-08
80000,0.0,0.0,100.0,0.0,800,47,3.6662957114685923e-08
85000,0.0,0.0,100.0,0.0,850,47,1.6752897735727856e-08
90000,0.0,0.0,100.0,0.0,900,47,3.553353167262685e-08
95000,0.0,0.0,100.0,0.0,950,47,4.924876861878147e-08
100000,0.0,0.0,100.0,0.0,1000,48,1.4586075458566938e-08
105000,0.0,0.0,100.0,0.0,1050,48,4.5226020262134625e-08
110000,0.0,0.0,100.0,0.0,1100,48,4.534921771437439e-08
115000,0.0,0.0,100.0,0.0,1150,50,3.2810170580432896e-08
120000,0.0,0.0,100.0,0.0,1200,50,4.14576959428814e-08
125000,0.0,0.0,100.0,0.0,1250,50,9.534007006095635e-08
130000,0.0,0.0,100.0,0.0,1300,50,1.2521016223843162e-08
135000,0.0,0.0,100.0,0.0,1350,50,3.4859581887758395e-08
140000,0.0,0.0,100.0,0.0,1400,50,1.3253019126580057e-08
145000,0.0,0.0,100.0,0.0,1450,50,7.0666756890602755e-09
150000,0.0,0.0,100.0,0.0,1500,51,1.0371108416507013e-08
155000,0.0,0.0,100.0,0.0,1550,51,9.926948152383375e-09
160000,0.0,0.0,100.0,0.0,1600,51,8.976485332823358e-08
165000,0.0,0.0,100.0,0.0,1650,51,2.864049442052874e-08
170000,0.0,0.0,100.0,0.0,1700,52,3.6538341241509897e-09
175000,0.0,0.0,100.0,0.0,1750,52,1.6651508616405408e-08
180000,0.0,0.0,100.0,0.0,1800,52,1.5813331755154536e-09
185000,0.0,0.0,100.0,0.0,1850,52,1.377346148245806e-08
190000,0.0,0.0,100.0,0.0,1900,53,4.1009798223967664e-08
195000,0.0,0.0,100.0,0.0,1950,53,4.964877842184023e-09
200000,0.0,0.0,100.0,0.0,2000,53,2.1642522440856737e-08
205000,0.0,0.0,100.0,0.0,2050,53,1.3560605971463247e-08
210000,0.0,0.0,100.0,0.0,2100,53,4.38987868278673e-08
215000,0.0,0.0,100.0,0.0,2150,53,1.0268369976529357e-07
220000,0.0,0.0,100.0,0.0,2200,53,2.815117028376335e-08
225000,0.0,0.0,100.0,0.0,2250,53,5.4404174498756674e-09
230000,0.0,0.0,100.0,0.0,2300,53,2.1198850674863934e-08
235000,0.0,0.0,100.0,0.0,2350,53,4.509529194507422e-09
240000,0.0,0.0,100.0,0.0,2400,53,2.8803492924112106e-09
245000,0.0,0.0,100.0,0.0,2450,53,1.6388231216524218e-08
250000,0.0,0.0,100.0,0.0,2500,53,1.6254848134167332e-08
