step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,1024.0,0.0,0,1,,0.1
5000,0.0,0.0,1024.0,0.0,4,495,4.195234737380815e-07,0.08659643233600654
10000,0.0,0.0,1024.0,0.014138454861111106,9,705,3.047554457680235e-07,0.07498942093324559
15000,0.0,0.0,1024.0,0.02502092633928571,14,771,3.988490107076359e-07,0.06493816315762113
20000,0.0,0.0,1024.0,0.01843647203947368,19,774,4.521877599472646e-06,0.05623413251903491
25000,0.0,0.0,1024.0,0.0332373046875,24,778,1.4852861340841628e-07,0.04869675251658631
30000,0.0,0.0,1024.0,0.0617919921875,30,779,4.322181723637186e-08,0.042169650342858224
35000,0.0,0.0,1024.0,0.10514648437499999,36,779,8.536010227544466e-07,0.036517412725483776
40000,0.0,0.0,1024.0,0.10514648437499999,40,780,4.624695577604143e-07,0.0316227766016838
45000,0.0,0.0,1024.0,0.08942382812499998,45,780,1.5891466773609864e-06,0.027384196342643614
50000,0.0,0.0,1024.0,0.05450683593750001,50,780,8.049243547247897e-07,0.023713737056616554
55000,0.0,0.0,1024.0,0.0071533203125,55,780,2.9100049232511083e-06,0.020535250264571463
60000,0.0,0.0,1024.0,0.031357421875,60,780,1.471077212045202e-06,0.01778279410038923
65000,0.0,0.0,1024.0,0.0648681640625,66,780,4.823381004825933e-06,0.01539926526059492
70000,0.0,0.0,1024.0,0.12123046875000001,72,780,3.1680074243922718e-06,0.01333521432163324
75000,0.0,0.0,1024.0,0.12961425781249997,77,780,3.950313384848414e-06,0.011547819846894583
80000,0.0,0.0,1024.0,0.1239990234375,82,780,0.0020582436118274927,0.010000000000000002
85000,0.0,0.0,1024.0,0.1273828125,88,780,6.814191237936029e-06,0.008659643233600654
90000,0.0,0.0,1024.0,0.0710205078125,92,780,5.488547685672529e-06,0.007498942093324558
95000,0.0,0.0,1024.0,0.095673828125,98,780,2.849820702977013e-05,0.006493816315762114
100000,0.0,0.0,1024.0,0.0598779296875,103,780,0.0005766365793533623,0.005623413251903492
105000,0.0,0.0,1024.0,0.04326660156249999,108,780,1.078206241800217e-05,0.004869675251658632
110000,0.0,0.0,1024.0,0.04326660156249999,113,780,0.00303111900575459,0.004216965034285823
115000,0.0,0.0,1024.0,0.0102294921875,118,780,2.4195145670091733e-05,0.003651741272548377
120000,0.0,0.0,1024.0,0.0102294921875,122,780,0.0018526266794651747,0.0031622776601683794
125000,0.0,0.0,1024.0,0.0,127,780,5.6099593166436534e-06,0.0027384196342643617
130000,0.0,0.0,1024.0,0.0,132,780,1.1519925465108827e-05,0.0023713737056616554
135000,0.0,0.0,1024.0,0.0,137,780,0.0016102022491395473,0.002053525026457146
140000,0.0,0.0,1024.0,0.0,142,780,1.2196353964100126e-05,0.001778279410038923
145000,0.0,0.0,1024.0,0.0,147,780,1.773229996615555e-05,0.001539926526059492
150000,0.0,0.0,1024.0,0.0,152,780,1.3506914001482073e-05,0.001333521432163324
155000,0.0,0.0,1024.0,0.0,157,780,1.3853778909833636e-05,0.0011547819846894581
160000,0.0,0.0,1024.0,0.0,161,780,2.9107361115165986e-05,0.001
165000,0.0,0.0,1024.0,0.0,166,780,1.7812119040172547e-05,0.001
170000,0.0,0.0,1024.0,0.0,171,780,6.575666247954359e-06,0.001
175000,0.0,0.0,1024.0,0.0,176,780,2.842059802787844e-05,0.001
180000,0.0,0.0,1024.0,0.0,181,780,2.457383288856363e-06,0.001
185000,0.0,0.0,1024.0,0.0,186,780,2.1525642296182923e-05,0.001
190000,0.0,0.0,1024.0,0.0,191,780,5.985500592942117e-06,0.001
195000,0.0,0.0,1024.0,0.0,196,780,6.016516636009328e-06,0.001
200000,0.0,0.0,1024.0,0.0,201,780,9.50137746258406e-06,0.001
205000,0.0,0.0,1024.0,0.0,205,780,3.2120187825057656e-06,0.001
210000,0.0,0.0,1024.0,0.0,210,780,9.601034435036127e-06,0.001
215000,0.0,0.0,1024.0,0.0,215,780,1.5411877029691823e-05,0.001
220000,0.0,0.0,1024.0,0.0,220,780,6.379982096405001e-06,0.001
225000,0.0,0.0,1024.0,0.0,225,780,1.8080687368637882e-05,0.001
230000,0.0,0.0,1024.0,0.0,230,780,2.5816891593422042e-06,0.001
235000,0.0,0.0,1024.0,0.0,235,780,6.7497003328753635e-06,0.001
240000,0.0,0.0,1024.0,0.0,240,780,6.00960265728645e-06,0.001
245000,0.0,0.0,1024.0,0.0,244,780,3.406899395486107e-06,0.001
250000,0.0,0.0,1024.0,0.0,249,780,1.3212429621489719e-05,0.001
255000,0.0,0.0,1024.0,0.0,254,780,7.437442945956718e-07,0.001
260000,0.0,0.0,1024.0,0.0,259,780,1.9993854039057624e-06,0.001
265000,0.0,0.0,1024.0,0.0,264,780,4.99184181990131e-07,0.001
270000,0.0,0.0,1024.0,0.0,269,780,1.9693448848556727e-05,0.001
275000,0.0,0.0,1024.0,0.0,274,780,2.572742459960864e-06,0.001
280000,0.0,0.0,1024.0,0.0,279,780,3.170754553138977e-06,0.001
285000,0.0,0.0,1024.0,0.0,284,780,1.2476837582653388e-05,0.001
