step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,100.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,100.0,0.0,50,16,5.973101906420197e-07,0.05,0.0004055094161345032,14.0
10000,0.0,0.0,100.0,0.0,100,16,5.287539579512668e-07,0.05,0.0002157596592456444,14.0
15000,0.0,0.0,100.0,0.0,150,16,6.644137329203659e-07,0.05,0.00046993137777972036,14.0
20000,0.0,0.0,100.0,0.0,200,16,4.6746123416596674e-07,0.05,0.0004145778125646467,14.0
25000,0.0,0.0,100.0,0.0,250,16,4.439907570485957e-07,0.05,0.00028734106278103155,14.0
30000,0.0,0.0,100.0,0.0,300,16,2.1239811758277938e-05,0.05,0.00021532429892075168,18.0
35000,0.0,0.0,100.0,0.0,350,16,7.290048529284832e-07,0.05,0.00025311971145621035,20.0
40000,0.0,0.0,100.0,0.0,400,16,1.9829863617815136e-07,0.05,0.00022103796136317767,20.0
45000,0.0,0.0,100.0,0.0,450,18,9.465699690736074e-08,0.05,0.00019952029909131553,22.0
50000,0.0,0.0,100.0,0.0,500,18,5.495758159668185e-07,0.05,0.0001496593810925903,22.0
55000,0.0,0.0,100.0,0.0,550,18,2.9364800369080513e-08,0.05,0.00015701269523380333,22.0
60000,0.0,0.0,100.0,0.0,600,20,4.2463827298888646e-07,0.05,0.00023888755031493058,24.0
65000,0.0,0.0,100.0,0.0,650,22,6.847517965979932e-07,0.05,0.00033582651693743937,26.0
70000,0.0,0.0,100.0,0.0,700,22,1.1302255416012486e-06,0.05,0.00015220481850988638,26.0
75000,0.0,0.0,100.0,0.0,750,23,6.989531584622455e-07,0.05,0.0002637505670650578,27.0
80000,0.0,0.0,100.0,0.0,800,27,3.7684155813622056e-06,0.05,0.00034494533537905334,32.0
85000,0.0,0.0,100.0,0.0,850,27,6.687096743007714e-07,0.05,0.00025800276554675263,32.0
90000,0.0,0.0,100.0,0.0,900,33,2.4981599722195824e-07,0.05,0.0005971445645023551,39.0
95000,0.0,0.0,100.0,0.0,950,38,7.175307814577536e-08,0.05,0.0005362093265259149,45.0
100000,0.0,0.0,100.0,0.0,1000,42,1.105125920730643e-05,0.05,0.00024940467201143337,51.0
105000,0.0,0.0,100.0,0.0,1050,43,8.781696436699349e-08,0.05,0.0006340786731937707,52.0
110000,0.0,0.0,100.0,0.0,1100,43,9.384987720295612e-08,0.05,0.0002873725679382288,52.0
115000,0.0,0.0,100.0,0.0,1150,47,6.078456635805196e-07,0.05,0.0003299048299350186,56.0
120000,0.0,0.0,100.0,0.0,1200,50,1.4601548059545166e-07,0.05,0.000279850762471923,60.0
125000,0.0,0.0,100.0,0.0,1250,53,1.572221037804411e-07,0.05,0.0003353005228292918,63.0
130000,0.0,0.0,100.0,0.0,1300,60,1.9849565546792292e-07,0.05,0.0002928676140526446,71.0
