step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,40.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,40.0,0.0,125,12,1.4704508544127748e-07,0.05,0.0004961773129870447,15.0
10000,0.0,0.0,40.0,0.0,250,19,6.039272193447687e-07,0.05,0.0008465593127363626,25.0
15000,0.0,0.0,40.0,0.0,375,22,9.586764235791634e-07,0.05,0.00045260889618264216,29.0
20000,0.0,0.0,40.0,0.009499999999999998,500,30,9.194672543344495e-07,0.05,0.0005010097348099232,39.0
25000,0.0,0.0,40.0,0.0,626,32,5.184983820072375e-06,0.05,0.00024015928256881266,41.0
30000,0.0,0.0,40.0,0.37625000000000003,766,34,0.007139307446777821,0.05,0.00037707881467994784,43.0
35000,0.865,0.0,6.0,0.78125,1072,34,0.00013406624202616513,0.05,0.0011031762230376118,43.0
40000,0.865,0.0,6.0,0.85825,1494,35,0.0012028160272166133,0.05,0.0013943982606325798,45.0
45000,0.0,0.0,40.0,0.7285,2094,36,5.175570913706906e-05,0.05,0.0014528453438333515,46.0
50000,0.865,0.0,6.0,0.7969999999999999,2506,36,2.285230584675446e-05,0.05,0.001005475990058661,46.0
55000,0.865,0.0,6.0,0.573875,2923,36,0.00011649750376818702,0.05,0.000740697726601506,46.0
60000,0.0,0.0,40.0,0.786875,3313,36,0.0001539399818284437,0.05,0.0013930102367541643,47.0
65000,0.0,0.0,40.0,0.787375,3766,36,0.0001857876341091469,0.05,0.001120678946991696,47.0
70000,0.865,0.0,6.0,0.61775,4160,36,2.030786345130764e-05,0.05,0.00075006143613889,47.0
75000,0.865,0.0,6.0,0.61375,4668,36,2.713617323024664e-05,0.05,0.0007644050438395707,47.0
80000,0.0,0.0,40.0,0.32175,4953,36,8.76697595231235e-05,0.05,0.0003373183256763992,47.0
85000,0.0,0.0,40.0,0.507125,5203,36,0.00016106455586850643,0.05,0.0005130790233536087,47.0
90000,0.0,0.0,40.0,0.6576249999999999,5496,36,0.0001628059399081394,0.05,0.0007540432558873747,47.0
95000,0.865,0.0,6.0,0.47512499999999996,5857,36,0.00018290798470843583,0.05,0.0004033143263567862,47.0
100000,0.0,0.0,40.0,0.131375,6212,36,0.0001692822261247784,0.05,0.00028052460259647303,47.0
105000,0.865,0.0,6.0,0.7188749999999999,6640,36,7.435754378093407e-05,0.05,0.0011215843016894901,47.0
110000,0.0,0.0,40.0,0.652625,7036,36,6.891691009514034e-05,0.05,0.0007447047096659134,47.0
115000,0.0,0.0,40.0,0.689125,7367,38,0.00010391272371634841,0.05,0.0005921905211454068,48.0
