step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,80.0,0.0,0,1,,0.1
5000,0.0,0.0,80.0,0.0,62,56,8.529814010671544e-08,0.08659643233600654
10000,0.0,0.0,80.0,0.0,125,59,7.229076004477974e-08,0.07498942093324559
15000,0.0,0.0,80.0,0.0,187,68,8.309585020072063e-09,0.06493816315762113
20000,0.0,0.0,80.0,0.0,250,69,3.978786651259725e-07,0.05623413251903491
25000,0.0,0.0,80.0,0.0,312,71,1.8979659444084973e-07,0.04869675251658631
30000,0.0,0.0,80.0,0.0,375,71,2.7588324513772022e-08,0.042169650342858224
35000,0.0,0.0,80.0,0.0,437,72,2.459888719386072e-07,0.036517412725483776
40000,0.0,0.0,80.0,0.0,500,72,1.9346900970163006e-08,0.0316227766016838
45000,0.0,0.0,80.0,0.0,562,72,2.505639145056193e-07,0.027384196342643614
50000,0.0,0.0,80.0,0.0,625,72,7.844731158002105e-07,0.023713737056616554
55000,0.0,0.0,80.0,0.0,687,72,8.500584236514896e-09,0.020535250264571463
60000,0.0,0.0,80.0,0.0,750,73,8.807227658280681e-08,0.01778279410038923
65000,0.0,0.0,80.0,0.0,812,73,2.3041445729177212e-07,0.01539926526059492
70000,0.0,0.0,80.0,0.0,875,73,4.659593457745359e-07,0.01333521432163324
75000,0.0,0.0,80.0,0.0,937,73,1.2199374168631039e-06,0.011547819846894583
80000,0.0,0.0,80.0,0.0,1000,74,9.511272658357939e-09,0.010000000000000002
85000,0.0,0.0,80.0,0.0,1062,74,1.5393599284152515e-08,0.008659643233600654
90000,0.0,0.0,80.0,0.0,1125,74,3.4646419067030365e-08,0.007498942093324558
95000,0.0,0.0,80.0,0.0,1187,74,3.6264086844539634e-08,0.006493816315762114
100000,0.0,0.0,80.0,0.0,1250,74,1.7215189274111253e-08,0.005623413251903492
105000,0.0,0.0,80.0,0.0,1312,74,6.994577361751908e-09,0.004869675251658632
110000,0.0,0.0,80.0,0.0,1375,74,3.2750911316270503e-08,0.004216965034285823
115000,0.0,0.0,80.0,0.0,1437,74,2.5283352300675688e-08,0.003651741272548377
