step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,360.0,0.0,0,1,
5000,0.0,0.0,360.0,0.0,13,32,0.00028342599398456514
10000,0.0,0.0,360.0,0.0,27,32,6.515207132906653e-06
15000,0.0,0.0,360.0,0.0,41,32,1.8534510672907345e-05
20000,0.0,0.0,360.0,0.0,55,32,1.3858578995495918e-06
25000,0.0,0.0,360.0,0.0,69,32,4.1897374103427865e-06
30000,0.0,0.0,360.0,0.007250000000000001,83,40,7.317994459299371e-07
35000,0.0,0.0,360.0,0.0,97,40,3.059006701278122e-07
40000,0.0,0.0,360.0,0.0,111,40,3.9152916997409193e-07
45000,0.0,0.0,360.0,0.0,125,40,6.917856154586843e-08
50000,0.0,0.0,360.0,0.0,138,40,4.1959591356999226e-08
55000,0.0,0.0,360.0,0.0,152,43,1.0288916740819332e-07
60000,0.0,0.0,360.0,0.0,166,43,1.4276484883168905e-08
65000,0.0,0.0,360.0,0.0,180,43,1.9331274359046802e-08
70000,0.0,0.0,360.0,0.0,194,43,6.956055731421884e-09
75000,0.0,0.0,360.0,0.0,208,43,3.473721221780579e-08
80000,0.0,0.0,360.0,0.0,222,43,4.20664818534533e-08
85000,0.0,0.0,360.0,0.0,236,43,8.35100344431794e-09
90000,0.0,0.0,360.0,0.0,250,43,7.595605033827724e-09
95000,0.0,0.0,360.0,0.0,263,43,2.5841657702585508e-08
100000,0.0,0.0,360.0,0.0,277,43,9.651135890464957e-09
105000,0.0,0.0,360.0,0.0,291,43,2.9088671027466262e-08
110000,0.0,0.0,360.0,0.0,305,43,4.359271343901128e-08
115000,0.0,0.0,360.0,0.0,319,43,8.041540411340975e-08
120000,0.0,0.0,360.0,0.0,333,43,3.4874542365059824e-08
125000,0.0,0.0,360.0,0.0,347,43,5.951453108110627e-09
130000,0.0,0.0,360.0,0.0,361,43,6.372395056075675e-09
135000,0.0,0.0,360.0,0.0,375,43,2.6678094400267582e-08
140000,0.0,0.0,360.0,0.0,388,43,5.574470662850217e-09
