step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,40.0,0.0,0,1,
5000,0.0,0.0,40.0,0.0,125,16,0.00017489799938630313
10000,0.0,0.0,40.0,0.037625,251,32,7.55614473746391e-06
15000,0.0,0.0,40.0,0.008374999999999999,377,41,1.4563353033736348e-05
20000,0.0,0.0,40.0,0.0,503,45,4.041112788399914e-06
25000,0.0,0.0,40.0,0.0,628,48,5.617094302579062e-06
30000,0.0,0.0,40.0,0.0,753,48,1.022415972329327e-06
35000,0.0,0.0,40.0,0.0,878,48,4.69968745164806e-06
40000,0.0,0.0,40.0,0.033624999999999995,1005,48,0.0012572180712595582
45000,0.865,0.0,6.0,0.42387499999999995,1171,48,1.1802259905380197e-05
50000,0.865,0.0,6.0,0.8604999999999998,1675,48,0.0005165195907466114
55000,0.0,0.0,40.0,0.512,2136,48,0.0006546603399328887
60000,0.0,0.0,40.0,0.322625,2349,50,0.0001794579584384337
65000,0.0,0.0,40.0,0.429375,2549,50,3.485207707853988e-05
70000,0.0,0.0,40.0,0.2705,2711,52,0.0004624771245289594
75000,0.0,0.0,40.0,0.0415,2844,52,0.0002433576446492225
80000,0.0,0.0,40.0,0.01175,2971,52,9.430109639652073e-05
85000,0.865,0.0,6.0,0.5468749999999999,3186,52,4.378949961392209e-05
90000,0.865,0.0,6.0,0.8019999999999999,3656,52,4.077645280631259e-05
95000,0.865,0.0,6.0,0.8593749999999998,4302,52,6.576730083907023e-05
100000,0.865,0.0,6.0,0.7879999999999999,5004,52,0.002992002060636878
105000,0.865,0.0,6.0,0.7558749999999999,5562,52,3.13680648105219e-05
110000,0.865,0.0,6.0,0.7749999999999999,6059,52,0.001750004943460226
115000,0.0,0.0,40.0,0.71825,6420,52,5.8053901739185676e-05
120000,0.865,0.0,6.0,0.7598750000000001,7051,52,0.0019410584354773164
125000,0.865,0.0,6.0,0.82225,7692,52,0.00027173187118023634
130000,0.0,0.0,40.0,0.8503749999999999,8274,52,0.0004359327140264213
135000,0.0,0.0,40.0,0.753125,8860,52,0.0015901959268376231
140000,0.0,0.0,40.0,0.841375,9415,52,0.0002110196801368147
145000,0.865,0.0,6.0,0.8604999999999998,10049,52,0.0002311038988409564
150000,0.0,0.0,40.0,0.796375,10673,52,0.0037888584192842245
