step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,60.0,0.0,0,1,,0.1
5000,0.0,0.0,60.0,0.0,83,37,3.619146298206033e-07,0.08659643233600654
10000,0.0,0.0,60.0,0.0,166,40,6.990838841147706e-08,0.07498942093324559
15000,0.0,0.0,60.0,0.0,250,42,5.732731622742904e-08,0.06493816315762113
20000,0.0,0.0,60.0,0.0,333,42,5.047849072070676e-08,0.05623413251903491
25000,0.0,0.0,60.0,0.0,416,44,8.748121160806477e-08,0.04869675251658631
30000,0.0,0.0,60.0,0.0,500,44,4.079321058725327e-08,0.042169650342858224
35000,0.0,0.0,60.0,0.0,583,44,2.7776211481977953e-06,0.036517412725483776
40000,0.0,0.0,60.0,0.0,666,46,8.589965005967315e-08,0.0316227766016838
45000,0.0,0.0,60.0,0.0,750,46,6.779571037895948e-08,0.027384196342643614
50000,0.0,0.0,60.0,0.0,833,46,9.24182046446731e-08,0.023713737056616554
55000,0.0,0.0,60.0,0.0,916,46,4.102868729205511e-07,0.020535250264571463
60000,0.0,0.0,60.0,0.0,1000,46,2.1178462361604034e-07,0.01778279410038923
65000,0.0,0.0,60.0,0.0,1083,46,7.361954317275377e-07,0.01539926526059492
70000,0.0,0.0,60.0,0.0,1166,46,1.5351423243714635e-08,0.01333521432163324
75000,0.0,0.0,60.0,0.0,1250,46,4.432471811810501e-08,0.011547819846894583
80000,0.0,0.0,60.0,0.0,1333,46,3.3783672392928565e-07,0.010000000000000002
85000,0.0,0.0,60.0,0.0,1416,46,3.708471041363737e-08,0.008659643233600654
90000,0.0,0.0,60.0,0.0,1500,46,5.4598320531340505e-08,0.007498942093324558
95000,0.0,0.0,60.0,0.0,1583,46,4.0180363924946505e-08,0.006493816315762114
100000,0.0,0.0,60.0,0.0,1666,49,9.97953364390014e-09,0.005623413251903492
105000,0.0,0.0,60.0,0.0,1750,49,4.360491629995522e-07,0.004869675251658632
110000,0.0,0.0,60.0,0.0,1833,49,1.2143018146559825e-08,0.004216965034285823
115000,0.0,0.0,60.0,0.0,1916,49,1.48132187405281e-07,0.003651741272548377
120000,0.0,0.0,60.0,0.0,2000,49,3.579713236945281e-08,0.0031622776601683794
125000,0.0,0.0,60.0,0.0,2083,49,3.413334681567903e-08,0.0027384196342643617
130000,0.0,0.0,60.0,0.0,2166,49,8.846258481298719e-08,0.0023713737056616554
135000,0.0,0.0,60.0,0.0,2250,49,1.808808391956518e-08,0.002053525026457146
140000,0.0,0.0,60.0,0.0,2333,49,1.5825394328317088e-09,0.001778279410038923
145000,0.0,0.0,60.0,0.0,2416,49,4.898324732494075e-07,0.001539926526059492
150000,0.0,0.0,60.0,0.0,2500,49,1.2619135070224274e-08,0.001333521432163324
155000,0.0,0.0,60.0,0.0,2583,49,1.882382782980585e-08,0.0011547819846894581
160000,0.0,0.0,60.0,0.0,2666,49,1.779974390103689e-08,0.001
165000,0.0,0.0,60.0,0.0,2750,49,9.002671674807061e-08,0.001
170000,0.0,0.0,60.0,0.0,2833,49,3.678668747397751e-08,0.001
175000,0.0,0.0,60.0,0.0,2916,49,5.738411346101202e-08,0.001
180000,0.0,0.0,60.0,0.0,3000,49,6.516334138950697e-08,0.001
185000,0.0,0.0,60.0,0.0,3083,49,2.657556485985424e-08,0.001
190000,0.0,0.0,60.0,0.0,3166,49,1.9852562616051728e-07,0.001
195000,0.0,0.0,60.0,0.0,3250,49,3.414872651319456e-08,0.001
200000,0.0,0.0,60.0,0.0,3333,49,2.240071461656612e-09,0.001
205000,0.0,0.0,60.0,0.0,3416,49,2.0384229415526534e-08,0.001
210000,0.0,0.0,60.0,0.0,3500,49,1.7127909757164161e-07,0.001
215000,0.0,0.0,60.0,0.0,3583,49,1.5974711553568e-09,0.001
220000,0.0,0.0,60.0,0.0,3666,49,6.169074140416342e-09,0.001
225000,0.0,0.0,60.0,0.0,3750,49,5.453139717559452e-09,0.001
230000,0.0,0.0,60.0,0.0,3833,49,7.642508847993668e-09,0.001
235000,0.0,0.0,60.0,0.0,3916,49,2.6749972903417074e-07,0.001
240000,0.0,0.0,60.0,0.0,4000,49,5.846018069632919e-08,0.001
245000,0.0,0.0,60.0,0.0,4083,49,8.260441775043148e-10,0.001
250000,0.0,0.0,60.0,0.007999999999999997,4166,51,5.1090029984379726e-08,0.001
255000,0.0,0.0,60.0,0.0,4250,51,4.723271107565097e-09,0.001
260000,0.0,0.0,60.0,0.0,4333,51,1.0708994579999853e-08,0.001
265000,0.0,0.0,60.0,0.0,4416,51,4.493855509934974e-09,0.001
270000,0.0,0.0,60.0,0.0,4500,51,1.7338217617179907e-07,0.001
275000,0.0,0.0,60.0,0.0,4583,51,0.00036105583421885967,0.001
280000,0.0,0.0,60.0,0.0,4666,51,1.6954951886916092e-09,0.001
285000,0.0,0.0,60.0,0.0,4750,51,1.6167202687711324e-08,0.001
290000,0.0,0.0,60.0,0.0,4833,52,6.36620782756836e-08,0.001
295000,0.0,0.0,60.0,0.0,4916,52,9.244117471496338e-09,0.001
300000,0.0,0.0,60.0,0.0,5000,55,2.416462763221716e-08,0.001
305000,0.0,0.0,60.0,0.0,5083,55,4.472028081181634e-08,0.001
310000,0.0,0.0,60.0,0.0,5166,55,2.9242750443359e-09,0.001
315000,0.0,0.0,60.0,0.0,5250,55,1.017709436723635e-07,0.001
320000,0.0,0.0,60.0,0.0,5333,55,5.1281244140000126e-08,0.001
325000,0.0,0.0,60.0,0.0,5416,55,7.76805286761828e-09,0.001
330000,0.0,0.0,60.0,0.0,5500,55,2.494154927035197e-08,0.001
335000,0.0,0.0,60.0,0.0,5583,55,3.348596067098697e-08,0.001
340000,0.0,0.0,60.0,0.0,5666,55,6.260200358099155e-09,0.001
345000,0.0,0.0,60.0,0.0,5750,55,3.066599418843907e-08,0.001
350000,0.0,0.0,60.0,0.0,5833,55,9.285762985200563e-07,0.001
355000,0.0,0.0,60.0,0.0,5916,55,5.899528332520276e-07,0.001
360000,0.0,0.0,60.0,0.0,6000,55,5.631647148618413e-09,0.001
365000,0.0,0.0,60.0,0.0,6083,55,2.394578757503041e-09,0.001
370000,0.0,0.0,60.0,0.0,6166,55,6.332790736252036e-09,0.001
375000,0.0,0.0,60.0,0.0,6250,55,2.411620947384563e-08,0.001
380000,0.0,0.0,60.0,0.0,6333,55,1.202622144091947e-07,0.001
385000,0.0,0.0,60.0,0.0,6416,55,5.415311221668162e-08,0.001
390000,0.0,0.0,60.0,0.0,6500,55,1.6746589892591146e-07,0.001
395000,0.0,0.0,60.0,0.0,6583,55,2.7366141353013518e-08,0.001
