step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,60.0,0.0,0,1,,1.0
5000,0.0,0.0,60.0,0.0,83,33,3.3774165331124095e-07,0.940625
10000,0.0,0.0,60.0,0.0,166,42,1.2617530842362612e-07,0.88125
15000,0.0,0.0,60.0,0.0,250,42,5.667816793675229e-08,0.821875
20000,0.0,0.0,60.0,0.0,333,42,3.855389252294117e-08,0.7625
25000,0.0,0.0,60.0,0.0,416,42,4.406468079309889e-08,0.703125
30000,0.0,0.0,60.0,0.0,500,44,2.9976288118405137e-08,0.64375
35000,0.0,0.0,60.0,0.0,583,44,4.3534043925319565e-08,0.5843750000000001
40000,0.0,0.0,60.0,0.0,666,44,1.2917015510538477e-06,0.525
45000,0.0,0.0,60.0,0.0,750,44,1.7636924809494303e-08,0.46562500000000007
50000,0.0,0.0,60.0,0.0,833,44,2.3309393526460553e-08,0.40625
55000,0.0,0.0,60.0,0.0,916,44,1.097427457352751e-06,0.34687500000000004
60000,0.0,0.0,60.0,0.0,1000,44,3.994607311597065e-08,0.2875000000000001
65000,0.0,0.0,60.0,0.0,1083,44,2.013476176898621e-07,0.22812500000000002
70000,0.0,0.0,60.0,0.0,1166,44,2.105995200452071e-08,0.16875000000000007
75000,0.0,0.0,60.0,0.0,1250,44,4.660219588004111e-08,0.109375
80000,0.0,0.0,60.0,0.0,1333,44,2.469150786055252e-07,0.050000000000000044
85000,0.0,0.0,60.0,0.0,1416,44,6.224813553501463e-09,0.050000000000000044
90000,0.0,0.0,60.0,0.0,1500,44,5.03395858331146e-09,0.050000000000000044
95000,0.0,0.0,60.0,0.0,1583,44,3.9703216714315204e-08,0.050000000000000044
100000,0.0,0.0,60.0,0.0,1666,44,1.2329170573366355e-08,0.050000000000000044
105000,0.0,0.0,60.0,0.0,1750,44,3.0502675940624613e-09,0.050000000000000044
110000,0.0,0.0,60.0,0.0,1833,44,7.477904517827483e-08,0.050000000000000044
115000,0.0,0.0,60.0,0.0,1916,44,1.058968308598196e-07,0.050000000000000044
120000,0.0,0.0,60.0,0.0,2000,44,2.768140632269933e-07,0.050000000000000044
125000,0.0,0.0,60.0,0.0,2083,44,1.5155594113025472e-08,0.050000000000000044
