step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,60.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,60.0,0.0,83,22,5.909209903620649e-07,0.05,0.0012835218834862012,20.0
10000,0.0,0.0,60.0,0.0,166,23,2.3082441202859627e-06,0.05,0.00044359324440246186,22.0
15000,0.0,0.0,60.0,0.0,250,23,3.1954405699252675e-07,0.05,0.00031571761228453793,22.0
20000,0.0,0.0,60.0,0.0,333,23,1.0373916836670105e-07,0.05,0.0003266448950934638,22.0
25000,0.0,0.0,60.0,0.0,416,27,1.7336502367015783e-07,0.05,0.0005321114409850116,30.0
30000,0.0,0.0,60.0,0.0,500,27,2.626374282499455e-07,0.05,0.00032907905998061604,31.0
35000,0.0,0.0,60.0,0.0,583,40,2.3192616538381117e-07,0.05,0.0007459856412094264,44.0
40000,0.0,0.0,60.0,0.0,666,48,1.8573870192994946e-06,0.05,0.0005587762438604584,53.0
45000,0.0,0.0,60.0,0.0,750,49,3.646889581432333e-07,0.05,0.0004029599498356926,55.0
50000,0.0,0.0,60.0,0.0,833,49,6.081855872253072e-07,0.05,0.0002727486329509984,55.0
55000,0.0,0.0,60.0,0.0,916,62,4.1327592725792783e-07,0.05,0.00021735909270066434,66.0
60000,0.0,0.0,60.0,0.0,1000,63,1.65903315973992e-07,0.05,0.0003165040094905375,68.0
65000,0.0,0.0,60.0,0.0,1083,64,2.0834444569572952e-07,0.05,0.0003735751525645651,69.0
70000,0.0,0.0,60.0,0.0,1166,66,2.941222589925019e-07,0.05,0.00023695297145903641,71.0
75000,0.0,0.0,60.0,0.0,1250,66,1.450442141504027e-06,0.05,0.0001734535899509201,71.0
80000,0.0,0.0,60.0,0.0,1333,66,1.9912736206606496e-06,0.05,0.0001839826511043991,71.0
85000,0.0,0.0,60.0,0.0,1416,66,2.426619403195218e-07,0.05,0.00021758485390253716,71.0
90000,0.0,0.0,60.0,0.0,1500,66,9.687544206826715e-07,0.05,0.0002810018191114527,71.0
95000,0.0,0.0,60.0,0.0,1583,66,6.626532353948278e-07,0.05,0.00028729355436033497,73.0
100000,0.0,0.0,60.0,0.0,1666,66,5.79204879613826e-07,0.05,0.0002091921950800273,75.0
105000,0.0,0.0,60.0,0.0,1750,66,5.800781082143658e-07,0.05,0.00019731700263769358,75.0
110000,0.0,0.0,60.0,0.0,1833,66,5.298600171954604e-07,0.05,0.00015565612864305322,75.0
115000,0.0,0.0,60.0,0.0,1916,66,1.3387352737481706e-06,0.05,0.00020514793553448412,75.0
120000,0.0,0.0,60.0,0.0,2000,66,1.6669102365085564e-07,0.05,0.00029078755883646666,75.0
125000,0.0,0.0,60.0,0.0,2083,71,3.112700710516947e-07,0.05,0.0003056079410029232,79.0
130000,0.0,0.0,60.0,0.0,2166,73,9.570502470523934e-07,0.05,0.00023645419833093876,82.0
135000,0.0,0.0,60.0,0.0,2250,76,2.6502380023885053e-06,0.05,0.0004232324018166402,85.0
140000,0.0,0.0,60.0,0.0,2333,76,4.231008290389582e-07,0.05,0.00030569174999878126,86.0
145000,0.0,0.0,60.0,0.0,2416,76,6.768898401787737e-07,0.05,0.00015697300401217956,86.0
150000,0.0,0.0,60.0,0.0,2500,78,5.837488288307213e-07,0.05,0.00012650094447530654,88.0
155000,0.0,0.0,60.0,0.0,2583,78,7.990886956577015e-07,0.05,0.00023738549512203517,88.0
160000,0.0,0.0,60.0,0.0,2666,78,8.06543482667621e-07,0.05,0.0003256652866983295,88.0
165000,0.0,0.0,60.0,0.0,2750,78,1.5540273352598888e-06,0.05,0.00022358184376304255,88.0
170000,0.0,0.0,60.0,0.0,2833,78,5.649185936817958e-07,0.05,0.000292975938492138,88.0
175000,0.0,0.0,60.0,0.0,2917,79,3.719829919646145e-06,0.05,0.0002478617974143001,89.0
180000,0.0,0.0,60.0,0.0,3000,79,2.2014405658410396e-06,0.05,0.00015904655391541767,89.0
185000,0.0,0.0,60.0,0.0,3083,79,4.4429693843994755e-06,0.05,0.0002775019443895456,91.0
190000,0.0,0.0,60.0,0.0,3167,79,9.637917628424475e-07,0.05,0.00015813177942381655,91.0
195000,0.0,0.0,60.0,0.0,3250,79,6.198174560267944e-07,0.05,0.0001691606711793874,91.0
200000,0.0,0.0,60.0,0.0,3334,79,1.8378905224381015e-06,0.05,0.00015797868941943107,91.0
205000,0.0,0.0,60.0,0.0,3418,79,1.6722069631214254e-06,0.05,0.00018887316586782118,91.0
210000,0.0,0.0,60.0,0.0,3501,80,1.8051108554573148e-06,0.05,0.00022405018803272998,92.0
215000,0.0,0.0,60.0,0.0,3585,80,3.708329813889577e-06,0.05,0.00013138589952773925,92.0
220000,0.0,0.0,60.0,0.0,3668,80,8.712739258953661e-07,0.05,0.00018228185092296985,92.0
225000,0.0,0.0,60.0,0.0,3751,80,1.0526114238018636e-06,0.05,0.00016112708407609936,92.0
230000,0.0,0.0,60.0,0.0,3835,80,1.7115281707447139e-06,0.05,0.0001691147855002199,92.0
235000,0.0,0.0,60.0,0.0,3918,80,3.16175828629639e-06,0.05,0.00015469081071574857,92.0
240000,0.0,0.0,60.0,0.0,4002,80,3.666745215014089e-06,0.05,0.0001533204097114288,93.0
245000,0.0,0.0,60.0,0.0355,4087,80,7.778518011036795e-06,0.05,0.00020185089975627475,93.0
250000,0.0,0.0,60.0,0.0,4172,80,6.2865656218491495e-06,0.05,0.00012420766012346897,93.0
255000,0.0,0.0,60.0,0.0,4264,80,0.00047840087790973485,0.05,0.00011771372429512304,93.0
260000,0.0,0.0,60.0,0.025,4350,80,7.64110063755652e-06,0.05,0.00015303390363130025,93.0
265000,0.0,0.0,60.0,0.0,4442,80,7.082333468133584e-06,0.05,0.0002526536105530829,95.0
270000,0.0,0.0,60.0,0.217,4534,80,3.446517075644806e-05,0.05,0.00031622906173359855,99.0
275000,0.0,0.0,60.0,0.22824999999999998,4658,80,7.082471711328253e-05,0.05,0.0003688706445270492,99.0
280000,0.0,0.0,60.0,0.40199999999999997,4758,80,6.389160989783704e-05,0.05,0.0005662548971164883,103.0
285000,0.0,0.0,60.0,0.27575000000000005,4891,80,0.0006448311032727361,0.05,0.0002771259836729234,103.0
290000,0.0,0.0,60.0,0.31075,5033,80,0.00047237813123501837,0.05,0.000335473257560276,103.0
295000,0.0,0.0,60.0,0.25725000000000003,5165,80,1.2002265066257678e-05,0.05,0.00022169990239873644,103.0
300000,0.0,0.0,60.0,0.304,5277,80,2.0610277715604752e-05,0.05,0.00026669222570658473,103.0
305000,0.0,0.0,60.0,0.034999999999999996,5363,80,9.613097063265741e-06,0.05,0.00019731149690377232,103.0
310000,0.0,0.0,60.0,0.29525,5475,80,2.780641989374999e-05,0.05,0.00031801425873111166,103.0
315000,0.79,0.0,14.0,0.6204999999999998,5602,80,1.426545532012824e-05,0.05,0.00041856244839840595,103.0
320000,0.79,0.0,14.0,0.5545,5776,80,1.1928330422961153e-05,0.05,0.00043664313882635055,103.0
325000,0.0,0.0,60.0,0.01775,5884,80,0.00033638987224549055,0.05,0.0001244458027461921,103.0
330000,0.0,0.0,60.0,0.007250000000000001,5968,80,3.043380093004089e-05,0.05,0.00015196992268287445,103.0
335000,0.0,0.0,60.0,0.0,6051,80,3.8610811316175386e-05,0.05,0.00011884594650137309,103.0
