step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,360.0,0.0,0,1,,0.1
5000,0.0,0.0,360.0,0.0,13,39,5.188024260860402e-06,0.08659643233600654
10000,0.0,0.0,360.0,0.036375000000000005,28,48,5.298623477756337e-07,0.07498942093324559
15000,0.0,0.0,360.0,0.05550000000000001,42,48,1.653412596169801e-06,0.06493816315762113
20000,0.0,0.0,360.0,0.0,56,48,7.17240254743956e-06,0.05623413251903491
25000,0.0,0.0,360.0,0.034375,71,48,4.499212536757113e-06,0.04869675251658631
30000,0.0,0.0,360.0,0.0,85,48,2.3674002136431227e-07,0.042169650342858224
35000,0.0,0.0,360.0,0.025249999999999995,99,48,5.090251761430409e-06,0.036517412725483776
40000,0.0,0.0,360.0,0.0,113,48,5.936025786468235e-07,0.0316227766016838
45000,0.0,0.0,360.0,0.0,127,48,2.3673803752899403e-06,0.027384196342643614
50000,0.0,0.0,360.0,0.006624999999999997,141,48,1.3531962395063601e-06,0.023713737056616554
55000,0.0,0.0,360.0,0.007874999999999998,155,48,4.009068106824998e-06,0.020535250264571463
60000,0.0,0.0,360.0,0.08449999999999999,170,48,1.4457233191933483e-05,0.01778279410038923
65000,0.0,0.0,360.0,0.06912499999999999,184,48,6.7419459810480475e-06,0.01539926526059492
70000,0.0,0.0,360.0,0.06299999999999999,199,48,8.918152161641046e-06,0.01333521432163324
75000,0.0,0.0,360.0,0.05500000000000001,214,48,3.558372100087581e-06,0.011547819846894583
80000,0.0,0.0,360.0,0.1255,229,48,1.2611182683031075e-05,0.010000000000000002
85000,0.0,0.0,360.0,0.13987499999999997,245,48,6.23463574811467e-06,0.008659643233600654
90000,0.0,0.0,360.0,0.27975,263,48,2.6791583877638914e-05,0.007498942093324558
95000,0.0,0.0,360.0,0.2855,282,48,6.514237611554563e-06,0.006493816315762114
100000,0.0,0.0,360.0,0.5716249999999999,313,48,2.0484749256866053e-05,0.005623413251903492
105000,0.0,0.0,360.0,0.78375,348,48,2.9580518457805738e-05,0.004869675251658632
110000,0.0,0.0,360.0,0.643625,396,48,0.0006829979829490185,0.004216965034285823
115000,0.0,0.0,360.0,0.666875,438,48,0.001517719472758472,0.003651741272548377
120000,0.0,0.0,360.0,0.72825,486,48,0.00044587216689251363,0.0031622776601683794
125000,0.0,0.0,360.0,0.269625,503,48,0.0004494739114306867,0.0027384196342643617
130000,0.0,0.0,360.0,0.518875,527,48,0.00018798778182826936,0.0023713737056616554
135000,0.0,0.0,360.0,0.33162499999999995,546,48,0.00010876789747271687,0.002053525026457146
140000,0.0,0.0,360.0,0.2915,565,48,0.0002567234914749861,0.001778279410038923
145000,0.0,0.0,360.0,0.0,579,48,3.081645991187543e-05,0.001539926526059492
150000,0.0,0.0,360.0,0.0,593,48,0.000810180907137692,0.001333521432163324
155000,0.0,0.0,360.0,0.0,607,48,4.890752461506054e-05,0.0011547819846894581
160000,0.0,0.0,360.0,0.028375,622,48,5.659438556904206e-06,0.001
165000,0.0,0.0,360.0,0.1445,637,48,0.0005784468376077712,0.001
170000,0.0,0.0,360.0,0.8946249999999999,683,48,0.0005905645666643977,0.001
175000,0.0,0.0,360.0,0.9121249999999999,745,48,3.239568104618229e-05,0.001
180000,0.0,0.0,360.0,0.842625,817,48,2.2179519874043763e-05,0.001
185000,0.97,0.0,12.0,0.9316249999999998,1026,48,3.554248178261332e-05,0.001
190000,0.97,0.0,12.0,0.9698749999999998,1292,48,5.987504846416414e-05,0.001
195000,0.97,0.0,12.0,0.9694999999999998,1512,48,8.25585266284179e-06,0.001
200000,0.0,0.0,360.0,0.9576249999999998,1831,48,2.3576150852022693e-05,0.001
205000,0.97,0.0,12.0,0.9674999999999997,2135,48,4.021910353912972e-05,0.001
210000,0.97,0.0,12.0,0.9697499999999998,2469,48,1.050905484589748e-05,0.001
215000,0.97,0.0,12.0,0.9691249999999998,2841,48,6.222904630703852e-06,0.001
220000,0.97,0.0,12.0,0.9651249999999999,3188,48,2.24970281124115e-05,0.001
225000,0.97,0.0,12.0,0.9639999999999999,3550,48,3.1713436783320503e-06,0.001
230000,0.97,0.0,12.0,0.9677499999999999,3924,48,4.738829829875613e-06,0.001
235000,0.97,0.0,12.0,0.9643749999999999,4266,48,5.678573415934807e-06,0.001
240000,0.97,0.0,12.0,0.9591249999999999,4542,48,1.32015957206022e-05,0.001
245000,0.97,0.0,12.0,0.9699999999999998,4842,48,3.8084981497377157e-06,0.001
250000,0.97,0.0,12.0,0.9613749999999998,5172,48,0.0001796450960682705,0.001
255000,0.0,0.0,360.0,0.9694999999999998,5560,48,4.7605692088836804e-05,0.001
260000,0.97,0.0,12.0,0.9627499999999998,5909,48,0.0036030833143740892,0.001
265000,0.97,0.0,12.0,0.969,6303,48,1.5356239600805566e-05,0.001
270000,0.97,0.0,12.0,0.9687499999999998,6690,48,3.5177126846974716e-06,0.001
275000,0.0,0.0,360.0,0.968625,7097,48,2.7558786314330064e-05,0.001
280000,0.97,0.0,12.0,0.9696249999999997,7497,48,5.144626697983767e-07,0.001
285000,0.97,0.0,12.0,0.9699999999999998,7903,48,5.124064159645059e-07,0.001
290000,0.97,0.0,12.0,0.969625,8314,48,4.784828320225643e-07,0.001
295000,0.97,0.0,12.0,0.9699999999999998,8722,48,1.8495347831049003e-06,0.001
300000,0.97,0.0,12.0,0.9697499999999998,9133,48,1.441891413378471e-06,0.001
305000,0.97,0.0,12.0,0.9688749999999999,9540,48,6.743165954503638e-07,0.001
310000,0.97,0.0,12.0,0.9699999999999998,9956,48,9.203855597661459e-07,0.001
