step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,80.0,0.0,0,1,,0.1
5000,0.0,0.0,80.0,0.0,62,40,9.934049671755929e-08,0.08659643233600654
10000,0.0,0.0,80.0,0.0,125,45,4.4914081342994905e-08,0.07498942093324559
15000,0.0,0.0,80.0,0.0,187,47,2.2920914943824755e-08,0.06493816315762113
20000,0.0,0.0,80.0,0.0,250,49,4.997628622049888e-08,0.05623413251903491
25000,0.0,0.0,80.0,0.0,312,49,2.9959942082768976e-08,0.04869675251658631
30000,0.0,0.0,80.0,0.0,375,49,2.5287512528393563e-08,0.042169650342858224
35000,0.0,0.0,80.0,0.0,437,49,1.07772876845047e-07,0.036517412725483776
40000,0.0,0.0,80.0,0.0,500,51,7.39900940516236e-09,0.0316227766016838
45000,0.0,0.0,80.0,0.0,562,51,2.255000936202123e-06,0.027384196342643614
50000,0.0,0.0,80.0,0.0,625,51,2.351490024921077e-08,0.023713737056616554
55000,0.0,0.0,80.0,0.0,687,51,1.4931259784134454e-08,0.020535250264571463
60000,0.0,0.0,80.0,0.0,750,51,3.790645131118708e-09,0.01778279410038923
65000,0.0,0.0,80.0,0.0,812,51,1.3781227892195602e-07,0.01539926526059492
70000,0.0,0.0,80.0,0.0,875,51,3.8931805335096215e-08,0.01333521432163324
75000,0.0,0.0,80.0,0.0,937,51,6.996869927888838e-08,0.011547819846894583
80000,0.0,0.0,80.0,0.0,1000,51,8.376972004953132e-08,0.010000000000000002
85000,0.0,0.0,80.0,0.0,1062,51,3.565955308815205e-09,0.008659643233600654
90000,0.0,0.0,80.0,0.0,1125,51,3.643944168629787e-08,0.007498942093324558
95000,0.0,0.0,80.0,0.0,1187,51,8.27051067631146e-08,0.006493816315762114
100000,0.0,0.0,80.0,0.0,1250,51,7.922729139409057e-09,0.005623413251903492
105000,0.0,0.0,80.0,0.0,1312,53,1.2833758944452711e-08,0.004869675251658632
110000,0.0,0.0,80.0,0.0,1375,53,5.812920278458478e-08,0.004216965034285823
115000,0.0,0.0,80.0,0.0,1437,53,6.812575747972005e-07,0.003651741272548377
120000,0.0,0.0,80.0,0.0,1500,53,1.9381493743253486e-08,0.0031622776601683794
125000,0.0,0.0,80.0,0.0,1562,53,3.9205181323609395e-09,0.0027384196342643617
130000,0.0,0.0,80.0,0.0,1625,53,1.3003470300532172e-08,0.0023713737056616554
135000,0.0,0.0,80.0,0.0,1687,53,4.2765183394521955e-08,0.002053525026457146
140000,0.0,0.0,80.0,0.0,1750,53,7.546781688461124e-08,0.001778279410038923
145000,0.0,0.0,80.0,0.0,1812,53,1.2711667807252525e-07,0.001539926526059492
150000,0.0,0.0,80.0,0.0,1875,53,5.611977549335734e-09,0.001333521432163324
155000,0.0,0.0,80.0,0.0,1937,53,7.987161154687783e-09,0.0011547819846894581
160000,0.0,0.0,80.0,0.0,2000,53,2.418693867412003e-08,0.001
165000,0.0,0.0,80.0,0.0,2062,57,2.2280589817569307e-08,0.001
170000,0.0,0.0,80.0,0.0,2125,57,2.5359838673466584e-07,0.001
175000,0.0,0.0,80.0,0.0,2187,57,4.096535022313219e-08,0.001
180000,0.0,0.0,80.0,0.0,2250,57,3.651344826494096e-08,0.001
185000,0.0,0.0,80.0,0.0,2312,57,6.1229328274237105e-09,0.001
190000,0.0,0.0,80.0,0.0,2375,58,4.159095965405868e-07,0.001
195000,0.0,0.0,80.0,0.0,2437,58,1.6115246914694126e-09,0.001
200000,0.0,0.0,80.0,0.0,2500,58,3.807335779981713e-09,0.001
205000,0.0,0.0,80.0,0.0,2562,58,1.0278259878759854e-06,0.001
210000,0.0,0.0,80.0,0.0,2625,58,7.929674694651112e-10,0.001
215000,0.0,0.0,80.0,0.0,2687,58,1.0910434777855471e-09,0.001
220000,0.0,0.0,80.0,0.0,2750,58,2.152353850704003e-08,0.001
225000,0.0,0.0,80.0,0.0,2812,58,6.200820479307367e-08,0.001
230000,0.0,0.0,80.0,0.0,2875,58,5.468738795144645e-09,0.001
235000,0.0,0.0,80.0,0.0,2937,58,1.1950469946953035e-08,0.001
240000,0.0,0.0,80.0,0.0,3000,58,1.1464575777608843e-07,0.001
245000,0.0,0.0,80.0,0.0,3062,64,2.2344433858734192e-08,0.001
250000,0.0,0.0,80.0,0.0,3125,64,4.982715040569019e-08,0.001
255000,0.0,0.0,80.0,0.0,3187,64,2.4979424750881662e-08,0.001
260000,0.0,0.0,80.0,0.0,3250,64,4.100092354519802e-08,0.001
