step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,1024.0,0.0,0,1,
5000,0.0,0.0,1024.0,0.0,4,8,0.0018637998728081584
10000,0.0,0.0,1024.0,0.016189236111111102,9,524,3.260359108026023e-06
15000,0.0,0.0,1024.0,0.04689453124999999,15,640,1.6805930499685928e-05
20000,0.0,0.0,1024.0,0.03702199835526315,19,722,3.360371556482278e-05
25000,0.0,0.0,1024.0,0.035170898437499994,24,753,3.722345809364924e-06
30000,0.0,0.0,1024.0,0.058066406249999994,30,768,1.257594249182148e-06
35000,0.0,0.0,1024.0,0.149345703125,37,774,1.3071348803350702e-06
40000,0.0,0.0,1024.0,0.2355712890625,43,774,2.2924018594494555e-06
45000,0.0,0.0,1024.0,0.8739648437499999,71,774,5.6612630032759625e-06
50000,0.97626953125,0.0,27.0,0.9383447265625,130,774,3.763001586776227e-05
55000,0.0,0.0,1024.0,0.799541015625,162,774,0.0014531848719343543
60000,0.0,0.0,1024.0,0.6311621093750001,173,775,0.001579259755089879
65000,0.0,0.0,1024.0,0.5544677734375,184,777,0.00010189357999479398
70000,0.0,0.0,1024.0,0.6447314453125,197,777,6.849330384284258e-05
75000,0.0,0.0,1024.0,0.5353271484375001,204,777,0.00016543128003831953
80000,0.0,0.0,1024.0,0.4611474609375,213,777,0.00327452365309
85000,0.0,0.0,1024.0,0.68201171875,228,777,0.000208505560294725
90000,0.0,0.0,1024.0,0.6318994140624999,235,777,0.0003256220370531082
95000,0.0,0.0,1024.0,0.5037499999999999,246,777,0.00040691555477678776
100000,0.0,0.0,1024.0,0.48625976562499995,254,777,0.003778273006901145
105000,0.0,0.0,1024.0,0.6223095703125,268,777,0.002039365004748106
110000,0.0,0.0,1024.0,0.5678173828125,275,777,4.564110713545233e-05
115000,0.0,0.0,1024.0,0.8314697265625,297,777,0.0015982291661202908
120000,0.0,0.0,1024.0,0.8241308593750001,326,777,1.1942442142753862e-05
125000,0.0,0.0,1024.0,0.785380859375,346,777,1.736512058414519e-05
130000,0.0,0.0,1024.0,0.9305224609374999,393,777,0.0008716250886209309
135000,0.97626953125,0.0,27.0,0.9628662109375,437,777,0.00010059714259114116
140000,0.0,0.0,1024.0,0.9615917968750001,539,777,4.575812636176124e-05
145000,0.0,0.0,1024.0,0.9712158203125,683,777,0.00015872395306359977
150000,0.97626953125,0.0,27.0,0.9724902343749999,837,777,0.00011301999620627612
155000,0.97626953125,0.0,27.0,0.970908203125,984,777,6.372905772877857e-05
160000,0.97626953125,0.0,27.0,0.97345703125,1153,777,0.0007992017199285328
165000,0.97626953125,0.0,27.0,0.97046875,1309,777,0.00010751010267995298
170000,0.97626953125,0.0,27.0,0.9752587890625002,1474,777,4.2122628656215966e-05
175000,0.97626953125,0.0,27.0,0.9727978515625001,1634,777,0.00011114805965917185
180000,0.0,0.0,1024.0,0.9736767578125001,1793,777,0.0007673150976188481
185000,0.97626953125,0.0,27.0,0.970732421875,1936,777,8.776079630479217e-05
190000,0.0,0.0,1024.0,0.9747753906250001,2102,777,2.864702037186362e-05
195000,0.97626953125,0.0,27.0,0.9707763671875,2271,777,0.0004725121252704412
200000,0.0,0.0,1024.0,0.972666015625,2437,777,0.0005724100046791136
205000,0.0,0.0,1024.0,0.9736328125000002,2602,777,0.0011758658802136779
210000,0.97626953125,0.0,27.0,0.9747753906250001,2776,777,0.00012679287465289235
215000,0.97626953125,0.0,27.0,0.9750390624999999,2945,777,0.00016923455405049026
220000,0.97626953125,0.0,27.0,0.9753466796875001,3111,777,7.546796405222267e-05
225000,0.97626953125,0.0,27.0,0.9735009765625,3287,777,0.0008267071680165827
230000,0.97626953125,0.0,27.0,0.9743359375,3464,777,0.00046177691547200084
235000,0.97626953125,0.0,27.0,0.9746435546875001,3627,777,2.4470655262121e-05
240000,0.97626953125,0.0,27.0,0.9749072265625001,3799,777,0.0007132983300834894
245000,0.97626953125,0.0,27.0,0.9743359374999999,3975,777,0.0008465842693112791
250000,0.97626953125,0.0,27.0,0.9743798828125001,4147,777,0.0003749575698748231
255000,0.97626953125,0.0,27.0,0.975390625,4322,777,8.775120659265667e-05
260000,0.97626953125,0.0,27.0,0.9742480468750001,4494,777,0.00036005250876769423
265000,0.97626953125,0.0,27.0,0.9754785156250001,4664,777,0.0004059657803736627
