step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,60.0,0.0,0,1,
5000,0.0,0.0,60.0,0.0,83,30,9.846914326772094e-05
10000,0.0,0.0,60.0,0.0,166,40,0.00015427153266500682
15000,0.0,0.0,60.0,0.0,250,44,4.7710691433167085e-05
20000,0.0,0.0,60.0,0.0,333,47,1.6682452042005025e-05
25000,0.0,0.0,60.0,0.0,416,47,1.2444147614587564e-06
30000,0.0,0.0,60.0,0.0,500,47,2.0497072910075076e-06
35000,0.0,0.0,60.0,0.0,583,47,5.086617420602124e-07
40000,0.0,0.0,60.0,0.0,666,47,3.434615791775286e-07
45000,0.0,0.0,60.0,0.0,750,47,4.9083030972951747e-08
50000,0.0,0.0,60.0,0.0,833,47,7.138214641599916e-08
55000,0.0,0.0,60.0,0.0,916,47,1.591779863474585e-08
60000,0.0,0.0,60.0,0.0,1000,47,1.1650438125343499e-07
65000,0.0,0.0,60.0,0.0,1083,47,1.3221557537690387e-07
70000,0.0,0.0,60.0,0.0,1166,47,5.0845741839111724e-08
75000,0.0,0.0,60.0,0.0,1250,47,1.5739681558102347e-08
80000,0.0,0.0,60.0,0.0,1333,47,3.958708916229625e-08
85000,0.0,0.0,60.0,0.0,1416,47,2.6644825013022455e-08
90000,0.0,0.0,60.0,0.0,1500,49,1.0639713110549565e-08
95000,0.0,0.0,60.0,0.0,1583,49,6.887407266731316e-08
100000,0.0,0.0,60.0,0.0,1666,49,3.424634797966064e-08
105000,0.0,0.0,60.0,0.0,1750,49,2.4414115173954087e-08
110000,0.0,0.0,60.0,0.0,1833,49,2.469136894944768e-08
115000,0.0,0.0,60.0,0.0,1916,49,3.532169756681469e-08
120000,0.0,0.0,60.0,0.0,2000,49,8.016776575914264e-09
125000,0.0,0.0,60.0,0.0,2083,49,5.7605674896876735e-08
130000,0.0,0.0,60.0,0.0,2166,49,8.274663088059242e-08
135000,0.0,0.0,60.0,0.0,2250,49,5.9300822030650124e-09
140000,0.0,0.0,60.0,0.0,2333,49,1.1015774958877955e-08
145000,0.0,0.0,60.0,0.0,2416,49,1.3613852445359953e-07
150000,0.0,0.0,60.0,0.0,2500,49,3.716381513640954e-08
155000,0.0,0.0,60.0,0.0,2583,49,1.4984394169914594e-08
160000,0.0,0.0,60.0,0.0,2666,49,1.8785044630931225e-08
165000,0.0,0.0,60.0,0.0,2750,49,2.3377840108196324e-08
170000,0.0,0.0,60.0,0.0,2833,49,1.8197356155269517e-07
175000,0.0,0.0,60.0,0.0,2916,49,1.4966358818924164e-08
180000,0.0,0.0,60.0,0.0,3000,49,1.4767141287563845e-08
185000,0.0,0.0,60.0,0.0,3083,49,1.2931566928386928e-08
190000,0.0,0.0,60.0,0.0,3166,49,4.462211933287108e-08
195000,0.0,0.0,60.0,0.0,3250,49,1.6188264950756093e-08
200000,0.0,0.0,60.0,0.0,3333,49,6.385874051773044e-09
205000,0.0,0.0,60.0,0.0,3416,49,5.1377092802340485e-08
210000,0.0,0.0,60.0,0.0,3500,49,1.6864037277741772e-08
215000,0.0,0.0,60.0,0.0,3583,49,9.777051168669004e-09
220000,0.0,0.0,60.0,0.0,3666,49,2.240968477451588e-08
225000,0.0,0.0,60.0,0.0,3750,49,1.2631279133756834e-08
230000,0.0,0.0,60.0,0.0,3833,49,4.580155810174347e-09
235000,0.0,0.0,60.0,0.0,3916,49,1.8914269261927075e-08
240000,0.0,0.0,60.0,0.0,4000,49,7.598627504989963e-09
245000,0.0,0.0,60.0,0.0,4083,49,8.14936029769342e-09
250000,0.0,0.0,60.0,0.0,4166,49,4.6271512843532037e-08
255000,0.0,0.0,60.0,0.0,4250,49,4.416847776411714e-09
260000,0.0,0.0,60.0,0.0,4333,51,1.1785632914040889e-08
265000,0.0,0.0,60.0,0.0,4416,51,1.1208857841893405e-08
270000,0.0,0.0,60.0,0.0,4500,51,6.123016760284372e-08
275000,0.0,0.0,60.0,0.0,4583,51,1.3321205472038855e-08
280000,0.0,0.0,60.0,0.0,4666,51,1.9153082675416044e-08
285000,0.0,0.0,60.0,0.0,4750,51,8.229564252282273e-10
290000,0.0,0.0,60.0,0.0,4833,51,1.0179616261041247e-08
295000,0.0,0.0,60.0,0.0,4916,51,2.4649404295473687e-08
300000,0.0,0.0,60.0,0.0,5000,51,3.2460549803658978e-09
305000,0.0,0.0,60.0,0.0,5083,51,1.851158870636027e-08
310000,0.0,0.0,60.0,0.0,5166,51,1.801686022595561e-09
315000,0.0,0.0,60.0,0.0,5250,51,1.013206629707497e-09
320000,0.0,0.0,60.0,0.0,5333,51,9.25347265479104e-09
325000,0.0,0.0,60.0,0.0,5416,51,6.482246295291816e-09
330000,0.0,0.0,60.0,0.0,5500,51,6.6303420531710344e-09
335000,0.0,0.0,60.0,0.0,5583,52,1.316741027324042e-08
340000,0.0,0.0,60.0,0.0,5666,52,1.2478436950402738e-08
345000,0.0,0.0,60.0,0.0,5750,52,5.054374696555897e-09
350000,0.0,0.0,60.0,0.0,5833,52,3.5671121612068646e-09
355000,0.0,0.0,60.0,0.0,5916,52,1.318556641649593e-08
360000,0.0,0.0,60.0,0.0,6000,52,1.2046896813444619e-08
365000,0.0,0.0,60.0,0.0,6083,52,1.6805127955876742e-08
370000,0.0,0.0,60.0,0.0,6166,52,1.4828240857411856e-08
375000,0.0,0.0,60.0,0.0,6250,52,7.59306431064033e-08
380000,0.0,0.0,60.0,0.0,6333,52,1.0150674079056898e-08
385000,0.0,0.0,60.0,0.0,6416,52,2.0606683026613837e-09
390000,0.0,0.0,60.0,0.0,6500,56,4.97907493013372e-09
395000,0.0,0.0,60.0,0.0,6583,56,2.541890609109032e-08
