step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,1000.0,0.0,0,1,
5000,0.0,0.0,1000.0,0.0,5,158,0.00016831789980642498
10000,0.0,0.0,1000.0,0.0,10,159,7.068745617289096e-05
15000,0.0,0.0,1000.0,0.0,15,160,3.117560117971152e-05
20000,0.0,0.0,1000.0,0.0,20,160,1.770866333572485e-06
25000,0.0,0.0,1000.0,0.0,25,160,1.2141982779212412e-06
30000,0.0,0.0,1000.0,0.0,30,160,2.910811645051581e-07
35000,0.0,0.0,1000.0,0.0,35,160,2.4473013127135346e-07
40000,0.0,0.0,1000.0,0.0,40,160,4.0894838093663566e-07
45000,0.0,0.0,1000.0,0.0,45,160,1.2676756000473688e-07
50000,0.0,0.0,1000.0,0.0,50,160,6.185891976429048e-08
55000,0.0,0.0,1000.0,0.0,55,160,2.09585834909376e-07
60000,0.0,0.0,1000.0,0.0,60,160,2.8431928811301077e-08
65000,0.0,0.0,1000.0,0.0,65,160,3.7243502504225034e-08
70000,0.0,0.0,1000.0,0.0,70,160,4.770004835563668e-08
75000,0.0,0.0,1000.0,0.0,75,160,1.6140548453336123e-08
80000,0.0,0.0,1000.0,0.0,80,160,4.095864980513397e-08
85000,0.0,0.0,1000.0,0.0,85,160,3.651005542337771e-08
90000,0.0,0.0,1000.0,0.0,90,160,1.756934864260984e-08
95000,0.0,0.0,1000.0,0.0,95,160,1.7978237565330346e-08
100000,0.0,0.0,1000.0,0.0,100,160,1.8285936320694418e-08
105000,0.0,0.0,1000.0,0.0,105,160,2.2103327168565556e-08
110000,0.0,0.0,1000.0,0.0,110,160,7.001849766652413e-09
115000,0.0,0.0,1000.0,0.0,115,160,4.702699563097212e-09
120000,0.0,0.0,1000.0,0.0,120,160,1.4745501708546271e-08
125000,0.0,0.0,1000.0,0.0,125,160,1.8691398651071722e-08
130000,0.0,0.0,1000.0,0.0,130,160,5.202740638310388e-08
135000,0.0,0.0,1000.0,0.0,135,160,1.4878892784508935e-08
140000,0.0,0.0,1000.0,0.0,140,160,3.823939564995271e-08
145000,0.0,0.0,1000.0,0.0,145,160,1.3474250160072643e-08
150000,0.0,0.0,1000.0,0.0,150,160,4.698867961394626e-09
155000,0.0,0.0,1000.0,0.0,155,160,5.880789633039285e-09
160000,0.0,0.0,1000.0,0.0,160,160,1.755983980444853e-08
165000,0.0,0.0,1000.0,0.0,165,160,1.098587354420033e-08
170000,0.0,0.0,1000.0,0.0,170,160,7.605002139143835e-08
175000,0.0,0.0,1000.0,0.0,175,160,7.775809329757521e-09
180000,0.0,0.0,1000.0,0.0,180,160,1.773772240198923e-08
185000,0.0,0.0,1000.0,0.0,185,160,2.804001253409183e-09
190000,0.0,0.0,1000.0,0.0,190,160,5.241664169375326e-08
195000,0.0,0.0,1000.0,0.0,195,160,1.4290378658188274e-08
200000,0.0,0.0,1000.0,0.0,200,160,8.944253693243809e-08
205000,0.0,0.0,1000.0,0.0,205,160,2.662976061884592e-09
210000,0.0,0.0,1000.0,0.0,210,160,1.0862978072623264e-08
215000,0.0,0.0,1000.0,0.0,215,160,1.8719653382959223e-08
220000,0.0,0.0,1000.0,0.0,220,160,1.1491317231104858e-08
225000,0.0,0.0,1000.0,0.0,225,160,7.962194459310012e-09
230000,0.0,0.0,1000.0,0.0,230,160,1.6795455692886208e-08
235000,0.0,0.0,1000.0,0.0,235,160,5.199746411221895e-09
240000,0.0,0.0,1000.0,0.0,240,160,4.13083522943225e-09
245000,0.0,0.0,1000.0,0.0,245,160,1.3893647121676622e-08
250000,0.0,0.0,1000.0,0.0,250,160,1.1363514573758948e-08
255000,0.0,0.0,1000.0,0.0,255,160,4.111497808878539e-09
260000,0.0,0.0,1000.0,0.0,260,160,1.370966451474942e-08
265000,0.0,0.0,1000.0,0.0,265,160,5.259773061538908e-09
270000,0.0,0.0,1000.0,0.0,270,160,1.2106485813845325e-09
275000,0.0,0.0,1000.0,0.0,275,160,6.677995401105363e-08
280000,0.0,0.0,1000.0,0.0,280,160,7.907452470590215e-09
285000,0.0,0.0,1000.0,0.0,285,160,8.46645917818023e-08
290000,0.0,0.0,1000.0,0.0,290,160,1.6059866325690564e-08
295000,0.0,0.0,1000.0,0.0,295,160,5.020072357808658e-09
300000,0.0,0.0,1000.0,0.0,300,160,4.9222093068124195e-09
305000,0.0,0.0,1000.0,0.0,305,160,3.77911879567705e-09
310000,0.0,0.0,1000.0,0.0,310,160,9.494982577962219e-09
315000,0.0,0.0,1000.0,0.0,315,160,6.623270110139856e-08
320000,0.0,0.0,1000.0,0.0,320,160,3.817687055374108e-09
325000,0.0,0.0,1000.0,0.0,325,160,2.147920419304228e-08
330000,0.0,0.0,1000.0,0.0,330,160,1.7826657483510644e-08
335000,0.0,0.0,1000.0,0.0,335,160,1.2035820340372538e-08
340000,0.0,0.0,1000.0,0.0,340,160,4.505204653781902e-09
345000,0.0,0.0,1000.0,0.0,345,160,1.5624204152686616e-08
350000,0.0,0.0,1000.0,0.0,350,160,5.784453804835721e-09
355000,0.0,0.0,1000.0,0.0,355,160,9.6057508613967e-09
360000,0.0,0.0,1000.0,0.0,360,160,4.636314443473566e-09
365000,0.0,0.0,1000.0,0.0,365,160,3.56780311960847e-08
370000,0.0,0.0,1000.0,0.0,370,160,1.1789921039451201e-08
375000,0.0,0.0,1000.0,0.0,375,160,4.770118167130022e-08
380000,0.0,0.0,1000.0,0.0,380,160,7.3941270883892685e-09
385000,0.0,0.0,1000.0,0.0,385,160,9.190403105208134e-09
390000,0.0,0.0,1000.0,0.0,390,160,2.2455530768183962e-09
395000,0.0,0.0,1000.0,0.0,395,160,1.0335899247593261e-08
