step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,100.0,0.0,0,1,,0.1
5000,0.0,0.0,100.0,0.0,50,60,3.08024340256452e-07,0.08659643233600654
10000,0.0,0.0,100.0,0.0,100,65,1.5802797292963078e-07,0.07498942093324559
15000,0.0,0.0,100.0,0.0,150,71,3.671744508437769e-08,0.06493816315762113
20000,0.0,0.0,100.0,0.0,200,73,6.624973991620209e-08,0.05623413251903491
25000,0.0,0.0,100.0,0.0,250,74,8.783664640077404e-08,0.04869675251658631
30000,0.0,0.0,100.0,0.0,300,74,2.662024485289294e-07,0.042169650342858224
35000,0.0,0.0,100.0,0.0,350,75,1.5943592188705225e-06,0.036517412725483776
40000,0.0,0.0,100.0,0.0,400,75,1.1235678130105953e-06,0.0316227766016838
45000,0.0,0.0,100.0,0.0,450,75,1.0540614425735839e-07,0.027384196342643614
50000,0.0,0.0,100.0,0.0,500,75,1.3391064257461949e-08,0.023713737056616554
55000,0.0,0.0,100.0,0.0,550,75,6.93897916903552e-08,0.020535250264571463
60000,0.0,0.0,100.0,0.0,600,75,1.5426657284933754e-08,0.01778279410038923
65000,0.0,0.0,100.0,0.0,650,75,7.30282749827893e-07,0.01539926526059492
70000,0.0,0.0,100.0,0.0,700,75,6.902586946466727e-09,0.01333521432163324
75000,0.0,0.0,100.0,0.0,750,75,9.077848517335951e-08,0.011547819846894583
80000,0.0,0.0,100.0,0.0,800,76,5.8198805774623e-09,0.010000000000000002
85000,0.0,0.0,100.0,0.0,850,76,7.265632717690096e-08,0.008659643233600654
90000,0.0,0.0,100.0,0.0,900,76,7.36464613737553e-08,0.007498942093324558
95000,0.0,0.0,100.0,0.0,950,76,1.3078739868888078e-07,0.006493816315762114
100000,0.0,0.0,100.0,0.0,1000,76,3.378104551643446e-08,0.005623413251903492
105000,0.0,0.0,100.0,0.0,1050,76,8.826516051385624e-08,0.004869675251658632
110000,0.0,0.0,100.0,0.0,1100,76,1.432963614433902e-08,0.004216965034285823
115000,0.0,0.0,100.0,0.0,1150,76,1.4598143138755404e-07,0.003651741272548377
120000,0.0,0.0,100.0,0.0,1200,76,9.117063655139646e-07,0.0031622776601683794
125000,0.0,0.0,100.0,0.0,1250,79,2.0306174519646447e-09,0.0027384196342643617
130000,0.0,0.0,100.0,0.0,1300,79,1.2384967496004151e-09,0.0023713737056616554
135000,0.0,0.0,100.0,0.0,1350,79,3.203454390643401e-09,0.002053525026457146
140000,0.0,0.0,100.0,0.0,1400,79,6.378175765320293e-09,0.001778279410038923
145000,0.0,0.0,100.0,0.0,1450,79,9.488101859744802e-09,0.001539926526059492
150000,0.0,0.0,100.0,0.0,1500,79,4.619476001721523e-08,0.001333521432163324
155000,0.0,0.0,100.0,0.0,1550,79,5.470140607144458e-08,0.0011547819846894581
160000,0.0,0.0,100.0,0.0,1600,79,1.1495939755690188e-09,0.001
165000,0.0,0.0,100.0,0.0,1650,79,1.1752927520092271e-09,0.001
170000,0.0,0.0,100.0,0.0,1700,79,7.266188983834354e-09,0.001
175000,0.0,0.0,100.0,0.0,1750,90,6.155576048882949e-09,0.001
180000,0.0,0.0,100.0,0.0,1800,90,3.375312473963277e-08,0.001
185000,0.0,0.0,100.0,0.0,1850,90,1.0419401519357052e-07,0.001
190000,0.0,0.0,100.0,0.0,1900,90,2.1234205505038517e-09,0.001
195000,0.0,0.0,100.0,0.0,1950,90,3.7437118294292304e-08,0.001
200000,0.0,0.0,100.0,0.0,2000,90,3.302978113239874e-09,0.001
205000,0.0,0.0,100.0,0.0,2050,90,4.782107487777409e-10,0.001
210000,0.0,0.0,100.0,0.0,2100,90,4.5347365862369315e-09,0.001
215000,0.0,0.0,100.0,0.0,2150,90,2.773144602841171e-09,0.001
220000,0.0,0.0,100.0,0.0,2200,90,6.851823552977976e-09,0.001
225000,0.0,0.0,100.0,0.0,2250,90,1.2498375667746586e-08,0.001
230000,0.0,0.0,100.0,0.0,2300,90,1.9183439281533765e-09,0.001
235000,0.0,0.0,100.0,0.0,2350,90,5.268679714731661e-09,0.001
240000,0.0,0.0,100.0,0.0,2400,90,2.375175611746272e-09,0.001
245000,0.0,0.0,100.0,0.0,2450,90,6.72540023671786e-10,0.001
250000,0.0,0.0,100.0,0.0,2500,90,2.4954327493276196e-09,0.001
255000,0.0,0.0,100.0,0.0,2550,90,2.3651042013739243e-08,0.001
260000,0.0,0.0,100.0,0.0,2600,90,9.73267972881331e-08,0.001
265000,0.0,0.0,100.0,0.0,2650,90,3.3957966993902744e-10,0.001
270000,0.0,0.0,100.0,0.0,2700,90,3.198953602012722e-10,0.001
275000,0.0,0.0,100.0,0.0,2750,90,2.2776058816731393e-09,0.001
280000,0.0,0.0,100.0,0.0,2800,90,2.5880197984662345e-09,0.001
285000,0.0,0.0,100.0,0.0,2850,90,3.4333478282633223e-09,0.001
290000,0.0,0.0,100.0,0.0,2900,90,1.7017331543911496e-08,0.001
295000,0.0,0.0,100.0,0.0,2950,101,5.576205053259287e-10,0.001
300000,0.0,0.0,100.0,0.0,3000,101,4.363262195994366e-09,0.001
305000,0.0,0.0,100.0,0.0,3050,101,7.850352368166114e-09,0.001
310000,0.0,0.0,100.0,0.0,3100,101,3.2469387178934994e-08,0.001
315000,0.0,0.0,100.0,0.0,3150,101,1.1432095270436093e-09,0.001
320000,0.0,0.0,100.0,0.0,3200,101,2.7908267363763173e-10,0.001
325000,0.0,0.0,100.0,0.0,3250,101,1.0110231540849668e-09,0.001
330000,0.0,0.0,100.0,0.0,3300,101,1.6808039404736519e-09,0.001
335000,0.0,0.0,100.0,0.0,3350,101,6.424576781682845e-08,0.001
340000,0.0,0.0,100.0,0.0,3400,101,3.634956868836525e-08,0.001
345000,0.0,0.0,100.0,0.0,3450,101,2.671097509843179e-10,0.001
350000,0.0,0.0,100.0,0.0,3500,101,7.021498937831439e-10,0.001
355000,0.0,0.0,100.0,0.0,3550,101,1.2555162243188533e-08,0.001
360000,0.0,0.0,100.0,0.0,3600,101,9.273549750332677e-08,0.001
365000,0.0,0.0,100.0,0.0,3650,101,4.0354924957242133e-10,0.001
370000,0.0,0.0,100.0,0.0,3700,101,4.218123184074329e-09,0.001
375000,0.0,0.0,100.0,0.0,3750,101,1.2217297173933162e-09,0.001
380000,0.0,0.0,100.0,0.0,3800,101,1.5428585076193713e-09,0.001
385000,0.0,0.0,100.0,0.0,3850,103,1.366070723207713e-08,0.001
390000,0.0,0.0,100.0,0.0,3900,103,2.40850770438783e-08,0.001
395000,0.0,0.0,100.0,0.0,3950,103,2.0400983125057337e-09,0.001
