step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,100.0,0.0,0,1,
5000,0.0,0.0,100.0,0.0,50,40,0.00014258225564844906
10000,0.0,0.0,100.0,0.0,100,57,9.466775372857228e-05
15000,0.0,0.0,100.0,0.0,150,68,2.3838028937461786e-05
20000,0.0,0.0,100.0,0.0,200,68,5.097069333714899e-06
25000,0.0,0.0,100.0,0.0,250,72,1.3812767747367616e-06
30000,0.0,0.0,100.0,0.0,300,72,5.697850156138884e-07
35000,0.0,0.0,100.0,0.0,350,72,8.966641757979232e-07
40000,0.0,0.0,100.0,0.0,400,72,6.12622329754231e-07
45000,0.0,0.0,100.0,0.0,450,72,3.7860772295061906e-07
50000,0.0,0.0,100.0,0.0,500,72,1.401779599063957e-07
55000,0.0,0.0,100.0,0.0,550,72,2.0206185169513446e-08
60000,0.0,0.0,100.0,0.0,600,72,1.396509397011414e-08
65000,0.0,0.0,100.0,0.0,650,72,6.92453966166795e-07
70000,0.0,0.0,100.0,0.0,700,72,5.691621396408664e-09
75000,0.0,0.0,100.0,0.0,750,72,6.073271663353808e-08
80000,0.0,0.0,100.0,0.0,800,73,1.3877529347894324e-08
85000,0.0,0.0,100.0,0.0,850,73,2.7548560765922048e-08
90000,0.0,0.0,100.0,0.0,900,73,2.988255687341734e-08
95000,0.0,0.0,100.0,0.0,950,73,5.6628362443689184e-08
100000,0.0,0.0,100.0,0.0,1000,73,6.813356634438605e-08
105000,0.0,0.0,100.0,0.0,1050,73,3.2539819727617214e-08
110000,0.0,0.0,100.0,0.0,1100,73,1.2233735446898208e-07
115000,0.0,0.0,100.0,0.0,1150,73,4.389077901123528e-08
120000,0.0,0.0,100.0,0.0,1200,73,7.18540249522448e-08
125000,0.0,0.0,100.0,0.0,1250,73,1.2168071883422726e-08
130000,0.0,0.0,100.0,0.0,1300,73,7.121455070091542e-08
135000,0.0,0.0,100.0,0.0,1350,73,1.801228322051429e-08
140000,0.0,0.0,100.0,0.0,1400,73,7.85519702617421e-08
145000,0.0,0.0,100.0,0.0,1450,73,1.5515508877683715e-08
150000,0.0,0.0,100.0,0.0,1500,73,3.745119059317403e-08
155000,0.0,0.0,100.0,0.0,1550,73,6.495245941096073e-08
160000,0.0,0.0,100.0,0.0,1600,73,1.4832977512924117e-08
165000,0.0,0.0,100.0,0.0,1650,73,4.193474012481602e-08
170000,0.0,0.0,100.0,0.0,1700,74,3.7572970512655957e-08
175000,0.0,0.0,100.0,0.0,1750,75,1.0344295198194686e-08
180000,0.0,0.0,100.0,0.0,1800,75,3.964475681073054e-08
185000,0.0,0.0,100.0,0.0,1850,75,4.4850697378251425e-08
190000,0.0,0.0,100.0,0.0,1900,75,2.8753625258559623e-08
195000,0.0,0.0,100.0,0.0,1950,75,3.266434944748653e-08
200000,0.0,0.0,100.0,0.0,2000,75,6.331338120446617e-09
205000,0.0,0.0,100.0,0.0,2050,75,1.921162429141532e-08
210000,0.0,0.0,100.0,0.0,2100,75,3.412637283872755e-08
215000,0.0,0.0,100.0,0.0,2150,75,6.299248678232061e-09
220000,0.0,0.0,100.0,0.0,2200,75,5.190730956172729e-09
225000,0.0,0.0,100.0,0.0,2250,75,4.8163649069010717e-08
230000,0.0,0.0,100.0,0.0,2300,75,2.1848109099664725e-08
235000,0.0,0.0,100.0,0.0,2350,75,3.907084789034343e-08
240000,0.0,0.0,100.0,0.0,2400,75,1.545899741550727e-09
245000,0.0,0.0,100.0,0.0,2450,75,1.2740716037740185e-08
250000,0.0,0.0,100.0,0.0,2500,75,7.404385105047595e-09
