step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,360.0,0.0,0,1,,0.1
5000,0.0,0.0,360.0,0.0,13,39,5.337770971891587e-07,0.08659643233600654
10000,0.0,0.0,360.0,0.0,27,40,1.063398755718481e-07,0.07498942093324559
15000,0.0,0.0,360.0,0.0,41,40,5.684713499931604e-08,0.06493816315762113
20000,0.0,0.0,360.0,0.0,55,40,4.4145249233906725e-08,0.05623413251903491
25000,0.0,0.0,360.0,0.007374999999999998,69,47,2.1178195197535388e-07,0.04869675251658631
30000,0.0,0.0,360.0,0.0,83,47,5.999604724138408e-08,0.042169650342858224
35000,0.0,0.0,360.0,0.0,97,47,4.298091482723976e-08,0.036517412725483776
40000,0.0,0.0,360.0,0.0,111,47,5.2054133448109496e-08,0.0316227766016838
45000,0.0,0.0,360.0,0.0,125,47,1.6303428651553986e-07,0.027384196342643614
50000,0.0,0.0,360.0,0.0,138,47,2.2626825568750064e-07,0.023713737056616554
55000,0.0,0.0,360.0,0.0,152,47,5.933321972406702e-06,0.020535250264571463
60000,0.0,0.0,360.0,0.0,166,47,3.292428019108229e-08,0.01778279410038923
65000,0.0,0.0,360.0,0.006125000000000003,180,47,1.2466705356928287e-07,0.01539926526059492
70000,0.0,0.0,360.0,0.0,194,47,1.3459288084050058e-06,0.01333521432163324
75000,0.0,0.0,360.0,0.0,208,47,1.2318456299453828e-07,0.011547819846894583
80000,0.0,0.0,360.0,0.0,222,47,2.0935888755957421e-07,0.010000000000000002
85000,0.0,0.0,360.0,0.0,236,47,3.602543188208074e-07,0.008659643233600654
90000,0.0,0.0,360.0,0.0,250,47,9.130665290513207e-08,0.007498942093324558
95000,0.0,0.0,360.0,0.055374999999999994,264,47,1.511760956418584e-07,0.006493816315762114
100000,0.0,0.0,360.0,0.061999999999999986,278,47,6.92170942784287e-07,0.005623413251903492
105000,0.0,0.0,360.0,0.0,292,47,1.6620348333162838e-06,0.004869675251658632
110000,0.0,0.0,360.0,0.0,306,47,2.4243977350124624e-06,0.004216965034285823
115000,0.0,0.0,360.0,0.0,320,47,5.2650040061053e-07,0.003651741272548377
120000,0.0,0.0,360.0,0.05774999999999999,335,47,1.592148464624188e-06,0.0031622776601683794
125000,0.0,0.0,360.0,0.0915,350,47,4.675124728237279e-06,0.0027384196342643617
130000,0.0,0.0,360.0,0.20062499999999997,368,47,2.5849769826891134e-06,0.0023713737056616554
135000,0.0,0.0,360.0,0.36899999999999994,388,47,3.641440571300336e-06,0.002053525026457146
140000,0.0,0.0,360.0,0.4010000000000001,413,47,6.715227300446713e-06,0.001778279410038923
145000,0.0,0.0,360.0,0.31425000000000003,432,47,9.55877567321295e-06,0.001539926526059492
150000,0.0,0.0,360.0,0.34475,452,47,1.3720245988224633e-05,0.001333521432163324
