step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,80.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,80.0,0.0,62,22,9.444976058148313e-06,0.05,0.0012826175165858275,22.0
10000,0.0,0.0,80.0,0.0,125,24,3.251825262395869e-07,0.05,0.0003687917248469972,24.0
15000,0.0,0.0,80.0,0.0,187,24,4.216969387016434e-07,0.05,0.0002874154983079601,24.0
20000,0.0,0.0,80.0,0.0,250,24,3.484447006485425e-07,0.05,0.0002996209984715856,24.0
25000,0.0,0.0,80.0,0.0,312,24,2.869893478418817e-07,0.05,0.0003720501157560473,24.0
30000,0.0,0.0,80.0,0.0,375,24,4.069441956744413e-07,0.05,0.0003864577990646091,24.0
35000,0.0,0.0,80.0,0.0,437,24,4.395579367155733e-07,0.05,0.0003559495858230057,24.0
40000,0.0,0.0,80.0,0.0,500,24,3.8564033388865937e-07,0.05,0.00022904944263222083,25.0
45000,0.0,0.0,80.0,0.0,562,24,9.328911687589425e-08,0.05,0.0002950398421267465,25.0
50000,0.0,0.0,80.0,0.0,625,26,2.2140125111036468e-07,0.05,0.0002685911755734414,27.0
55000,0.0,0.0,80.0,0.0,687,26,2.139477146556601e-06,0.05,0.0002033850950870217,28.0
60000,0.0,0.0,80.0,0.0,750,26,2.4391104602727864e-07,0.05,0.00023931646511851363,28.0
65000,0.0,0.0,80.0,0.0,812,26,1.6211127729093278e-07,0.05,0.00020357550006603792,28.0
70000,0.0,0.0,80.0,0.0,875,29,3.040968522327603e-06,0.05,0.000182910742292163,30.0
75000,0.0,0.0,80.0,0.0,937,29,2.8392964850354474e-06,0.05,0.00016508186447367786,31.0
80000,0.0,0.0,80.0,0.0,1000,30,4.599375529323879e-07,0.05,0.0003610230861290163,33.0
85000,0.0,0.0,80.0,0.0,1062,32,1.2344248716544826e-06,0.05,0.00029559491956738924,37.0
90000,0.0,0.0,80.0,0.0,1125,35,2.6228424303553766e-06,0.05,0.00022456118050490038,41.0
95000,0.0,0.0,80.0,0.0,1187,35,4.323050006860285e-07,0.05,0.00018135207721689973,41.0
100000,0.0,0.0,80.0,0.0,1250,35,8.268297051472473e-07,0.05,0.00015907032501148288,41.0
105000,0.0,0.0,80.0,0.0,1312,35,1.6159236793100717e-07,0.05,0.00015873933759429383,42.0
110000,0.0,0.0,80.0,0.0,1375,35,1.3188052605528355e-07,0.05,0.00022270940127207362,42.0
115000,0.0,0.0,80.0,0.0,1437,37,3.161723896027979e-07,0.05,0.00029810267352988916,46.0
120000,0.0,0.0,80.0,0.0,1500,37,5.48068271655211e-07,0.05,0.0001956783456194579,48.0
125000,0.0,0.0,80.0,0.0,1562,37,2.939042076377518e-07,0.05,0.0001722832173659043,48.0
130000,0.0,0.0,80.0,0.0,1625,39,1.419880248931804e-07,0.05,0.0003661242211741502,50.0
