step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,120.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,120.0,0.0,41,24,2.1485086563188815e-06,0.05,0.0012325845309412247,30.0
10000,0.0,0.0,120.0,0.0,83,34,5.146068815520266e-07,0.05,0.0005530204473336147,42.0
15000,0.0,0.0,120.0,0.0,125,34,2.669412424438633e-07,0.05,0.00043403917182799833,42.0
20000,0.0,0.0,120.0,0.0,166,34,1.6458369600513834e-06,0.05,0.0004045275373273309,47.0
25000,0.0,0.0,120.0,0.0,208,34,4.4895517703480436e-07,0.05,0.0003855865200448563,47.0
30000,0.0,0.0,120.0,0.0,250,34,1.8625634368163446e-07,0.05,0.00046350010656535077,47.0
35000,0.0,0.0,120.0,0.0,291,34,2.0205775399517734e-06,0.05,0.00033302613581456683,47.0
40000,0.0,0.0,120.0,0.0,333,34,1.8772424255075748e-06,0.05,0.00031074513835911493,47.0
45000,0.0,0.0,120.0,0.0,375,34,1.0700881603042944e-06,0.05,0.00041026131679759394,47.0
50000,0.0,0.0,120.0,0.0,416,34,2.789009272419207e-07,0.05,0.0002592841084674352,47.0
55000,0.0,0.0,120.0,0.0,458,34,4.7383798573719105e-07,0.05,0.0003208956332239273,48.0
60000,0.0,0.0,120.0,0.0,500,35,6.601596282962419e-07,0.05,0.0002539546561777731,49.0
65000,0.0,0.0,120.0,0.0,541,39,1.86257864243089e-07,0.05,0.00023528291759284428,52.0
70000,0.0,0.0,120.0,0.0,583,39,5.099363988847472e-07,0.05,0.000372351914265268,57.0
75000,0.0,0.0,120.0,0.0,625,44,3.390906329059362e-07,0.05,0.00047458945414009297,61.0
80000,0.0,0.0,120.0,0.0,666,44,3.152839553877129e-07,0.05,0.00020990309827117554,61.0
85000,0.0,0.0,120.0,0.0,708,47,3.7929106611045427e-07,0.05,0.00020908978009744902,64.0
90000,0.0,0.0,120.0,0.0,750,50,1.9845062126933044e-07,0.05,0.0004066787269382505,67.0
95000,0.0,0.0,120.0,0.0,791,50,1.8678628066481906e-06,0.05,0.00018298817646232934,67.0
100000,0.0,0.0,120.0,0.0,833,50,1.5257616041708388e-06,0.05,0.0001799611387034222,67.0
105000,0.0,0.0,120.0,0.0,875,50,2.824899183906382e-06,0.05,0.00018154779273369298,67.0
110000,0.0,0.0,120.0,0.0,916,50,4.256028489635355e-07,0.05,0.0001936028332157215,67.0
115000,0.0,0.0,120.0,0.0,958,50,5.703862484551792e-07,0.05,0.00017402566963477278,67.0
120000,0.0,0.0,120.0,0.0,1000,50,2.888826315938786e-07,0.05,0.00015760975766217005,67.0
125000,0.0,0.0,120.0,0.0,1041,50,4.774178137267882e-07,0.05,0.00016073899528724222,67.0
130000,0.0,0.0,120.0,0.0,1083,50,1.307230149905081e-06,0.05,0.00013226050367084913,67.0
135000,0.0,0.0,120.0,0.0,1125,50,2.9024448622294585e-07,0.05,0.0001377292372776318,67.0
140000,0.0,0.0,120.0,0.0,1166,50,2.8026070708619955e-07,0.05,0.0001298369248818001,67.0
145000,0.0,0.0,120.0,0.0,1208,50,1.2254541559286736e-07,0.05,0.00014791930653679924,67.0
150000,0.0,0.0,120.0,0.0,1250,50,1.2320888345129788e-06,0.05,0.00012575044685739605,67.0
155000,0.0,0.0,120.0,0.0,1291,50,4.4591828896045627e-08,0.05,0.0001296158147949949,67.0
160000,0.0,0.0,120.0,0.0,1333,50,1.7817483239923604e-06,0.05,0.0002546715863479452,68.0
165000,0.0,0.0,120.0,0.0,1375,50,2.2806973447586643e-06,0.05,0.00011818557173781209,68.0
170000,0.0,0.0,120.0,0.0,1416,50,3.071139644816867e-07,0.05,0.00012024300665287472,68.0
175000,0.0,0.0,120.0,0.0,1458,50,6.984309948165901e-07,0.05,0.00013584152217136327,68.0
180000,0.0,0.0,120.0,0.0,1500,50,1.138812763201713e-06,0.05,0.00013048102256870702,68.0
185000,0.0,0.0,120.0,0.0,1541,50,8.386543868255103e-07,0.05,0.00012825288386925774,68.0
190000,0.0,0.0,120.0,0.0,1583,50,3.411165323541354e-07,0.05,0.0002622582968105142,68.0
195000,0.0,0.0,120.0,0.0,1625,50,1.6285159176732122e-07,0.05,0.00013781391658486143,68.0
200000,0.0,0.0,120.0,0.0,1666,50,2.043574113486102e-06,0.05,0.00012123887650036092,68.0
205000,0.0,0.0,120.0,0.0,1708,50,4.0158016645364114e-07,0.05,0.00013025387760149472,68.0
210000,0.0,0.0,120.0,0.0,1750,50,4.819765422325872e-07,0.05,0.00014510178743805537,68.0
215000,0.0,0.0,120.0,0.0,1791,50,2.780498675747367e-07,0.05,0.00015140708308656686,68.0
220000,0.0,0.0,120.0,0.0,1833,50,7.06717514731281e-07,0.05,0.00016295066800643324,68.0
225000,0.0,0.0,120.0,0.0,1875,50,1.2414949424055521e-06,0.05,0.00015196769478414577,68.0
230000,0.0,0.0,120.0,0.0,1916,50,7.216139579213632e-07,0.05,0.00015019286580021096,68.0
235000,0.0,0.0,120.0,0.0,1958,50,2.57407293702272e-07,0.05,0.00016524226809695798,68.0
240000,0.0,0.0,120.0,0.0,2000,50,5.748988201048633e-07,0.05,0.00018484612187980547,68.0
