step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,60.0,0.0,0,1,
5000,0.0,0.0,60.0,0.0,83,39,3.8183228753041476e-05
10000,0.0,0.0,60.0,0.0,166,43,5.554223753279075e-05
15000,0.0,0.0,60.0,0.0,250,46,2.7077596314484254e-05
20000,0.0,0.0,60.0,0.0,333,46,2.7480616608954733e-06
25000,0.0,0.0,60.0,0.0,416,46,5.160056275599345e-07
30000,0.0,0.0,60.0,0.0,500,47,1.142411861110304e-06
35000,0.0,0.0,60.0,0.0,583,47,1.450895013022091e-07
40000,0.0,0.0,60.0,0.0,666,47,5.434999366116244e-07
45000,0.0,0.0,60.0,0.0,750,47,1.5360990701651644e-08
50000,0.0,0.0,60.0,0.0,833,47,2.3415383409997048e-08
55000,0.0,0.0,60.0,0.0,916,47,3.938526393909569e-09
60000,0.0,0.0,60.0,0.0,1000,47,4.744914861021243e-08
65000,0.0,0.0,60.0,0.0,1083,50,2.08371915277894e-08
70000,0.0,0.0,60.0,0.0,1166,50,2.5153890081952568e-09
75000,0.0,0.0,60.0,0.0,1250,50,2.357377182349296e-09
80000,0.0,0.0,60.0,0.0,1333,50,4.248690288477519e-08
85000,0.0,0.0,60.0,0.0,1416,50,1.461142318248676e-09
90000,0.0,0.0,60.0,0.0,1500,50,3.363250300481013e-08
95000,0.0,0.0,60.0,0.0,1583,50,4.5077960919570614e-08
100000,0.0,0.0,60.0,0.0,1666,50,6.461186785600148e-08
105000,0.0,0.0,60.0,0.0,1750,50,4.0169187087713e-08
110000,0.0,0.0,60.0,0.0,1833,57,3.853137897635861e-08
115000,0.0,0.0,60.0,0.0,1916,57,1.8923328681808016e-08
120000,0.0,0.0,60.0,0.0,2000,57,6.315958955838141e-08
125000,0.0,0.0,60.0,0.0,2083,57,6.684283793134682e-09
130000,0.0,0.0,60.0,0.0,2166,58,7.328419204810643e-09
135000,0.0,0.0,60.0,0.0,2250,58,1.908648883386377e-08
140000,0.0,0.0,60.0,0.0,2333,59,2.0582527682222462e-08
145000,0.0,0.0,60.0,0.0,2416,59,5.9579168265599947e-08
150000,0.0,0.0,60.0,0.0,2500,60,1.656421844131728e-08
155000,0.0,0.0,60.0,0.0,2583,63,7.84271936282721e-09
160000,0.0,0.0,60.0,0.0,2666,63,4.258348340613338e-08
165000,0.0,0.0,60.0,0.0,2750,64,1.894108336841782e-08
170000,0.0,0.0,60.0,0.0,2833,64,1.750859901505919e-09
175000,0.0,0.0,60.0,0.0,2916,64,2.411351829323394e-07
180000,0.0,0.0,60.0,0.0,3000,64,4.387101792957537e-09
185000,0.0,0.0,60.0,0.0,3083,64,9.945851253689852e-09
190000,0.0,0.0,60.0,0.0,3166,64,2.880107885516736e-08
195000,0.0,0.0,60.0,0.0,3250,64,2.849011471184326e-09
200000,0.0,0.0,60.0,0.0,3333,64,1.143370056411186e-07
205000,0.0,0.0,60.0,0.0,3416,64,7.256034884051132e-09
210000,0.0,0.0,60.0,0.0,3500,64,1.9636681614088047e-08
215000,0.0,0.0,60.0,0.0,3583,64,1.8736084683723675e-08
220000,0.0,0.0,60.0,0.0,3666,64,4.08119493755521e-09
225000,0.0,0.0,60.0,0.0,3750,64,1.7677519892345117e-08
230000,0.0,0.0,60.0,0.0,3833,64,4.6431662958923425e-09
235000,0.0,0.0,60.0,0.0,3916,64,1.4320519214905403e-09
240000,0.0,0.0,60.0,0.0,4000,64,8.720405730855418e-08
245000,0.0,0.0,60.0,0.0,4083,64,8.43556335894391e-09
250000,0.0,0.0,60.0,0.0,4166,64,2.1125540428101885e-08
255000,0.0,0.0,60.0,0.0,4250,64,6.797741747277541e-08
260000,0.0,0.0,60.0,0.0,4333,64,5.29118153735908e-08
265000,0.0,0.0,60.0,0.0,4416,64,8.839393217385805e-09
270000,0.0,0.0,60.0,0.0,4500,64,1.353779133239641e-08
275000,0.0,0.0,60.0,0.0,4583,64,2.922376651781633e-08
280000,0.0,0.0,60.0,0.0,4666,64,4.0266101564157e-09
285000,0.0,0.0,60.0,0.0,4750,64,2.699080781098928e-08
290000,0.0,0.0,60.0,0.0,4833,64,5.307412731525574e-09
295000,0.0,0.0,60.0,0.0,4916,64,7.887630104619348e-09
300000,0.0,0.0,60.0,0.0,5000,64,1.43773937200109e-09
305000,0.0,0.0,60.0,0.0,5083,64,9.496235797712416e-09
310000,0.0,0.0,60.0,0.0,5166,64,5.576492156933455e-09
315000,0.0,0.0,60.0,0.0,5250,64,7.523956568888934e-09
