step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,490.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,490.0,0.0,10,29,2.280015905853361e-06,0.05,0.0010526087774303395,30.0
10000,0.0,0.0,490.0,0.0,20,58,1.4240973769119591e-06,0.05,0.0016850695805557278,74.0
15000,0.0,0.0,490.0,0.0,30,60,1.4496631592919584e-06,0.05,0.001045647622208588,102.0
20000,0.0,0.0,490.0,0.0,40,60,2.6938598693959648e-06,0.05,0.0012475137292823708,186.0
25000,0.0,0.0,490.0,0.0,51,60,1.1201838105989737e-06,0.05,0.0010860948897253376,245.0
30000,0.0,0.0,490.0,0.0,61,60,1.7241901559827966e-06,0.05,0.001200754834505656,301.0
35000,0.0,0.0,490.0,0.0,71,60,4.46040502311007e-07,0.05,0.0011954367115359842,347.0
40000,0.0,0.0,490.0,0.0,81,60,1.3518210835172795e-06,0.05,0.0008781721943440591,376.0
45000,0.0,0.0,490.0,0.0,91,60,4.92302149268653e-07,0.05,0.0009042191937527292,400.0
50000,0.0,0.0,490.0,0.0,102,60,2.4564862997067394e-06,0.05,0.0008440738984257537,414.0
55000,0.0,0.0,490.0,0.0,112,60,2.8880384661533753e-07,0.05,0.00047438472991219617,428.0
60000,0.0,0.0,490.0,0.0,122,60,7.791613256813434e-07,0.05,0.0011383634711901363,445.0
65000,0.0,0.0,490.0,0.0,132,60,6.542724690916657e-07,0.05,0.0004746634595210216,445.0
70000,0.0,0.0,490.0,0.0,142,60,1.197268488795089e-06,0.05,0.0004987875180069831,467.0
75000,0.0,0.0,490.0,0.0,153,60,8.586501962781767e-07,0.05,0.0003566837870393841,469.0
80000,0.0,0.0,490.0,0.0,163,60,1.8722953427641187e-06,0.05,0.0003240687877317683,469.0
85000,0.0,0.0,490.0,0.0,173,60,1.1461791018518852e-06,0.05,0.0005824051548487722,470.0
90000,0.0,0.0,490.0,0.0,183,60,1.4272482076194137e-06,0.05,0.0005508924041182953,481.0
95000,0.0,0.0,490.0,0.0,193,60,6.924210538272746e-07,0.05,0.0008348535657496883,486.0
100000,0.0,0.0,490.0,0.0,204,60,1.2248046914464794e-06,0.05,0.0007938256375450732,490.0
105000,0.0,0.0,490.0,0.0,214,60,1.7493759969511302e-06,0.05,0.0004472785630068048,497.0
110000,0.0,0.0,490.0,0.0,224,60,2.6863440325541887e-06,0.05,0.00043710880812552555,500.0
115000,0.0,0.0,490.0,0.0,234,60,1.4463242905549123e-06,0.05,0.00041469478550790743,501.0
120000,0.0,0.0,490.0,0.0,244,60,7.2563734647701494e-06,0.05,0.0010068930226464782,505.0
125000,0.0,0.0,490.0,0.0,255,60,1.1727278206308256e-06,0.05,0.0006036030033042991,510.0
130000,0.0,0.0,490.0,0.0,265,60,2.897801323342719e-06,0.05,0.0004232901475153006,510.0
135000,0.0,0.0,490.0,0.0,275,60,9.90631974673306e-07,0.05,0.0003568327563729327,511.0
140000,0.0,0.0,490.0,0.0,285,60,7.729479420959251e-07,0.05,0.000485055054839766,513.0
145000,0.0,0.0,490.0,0.0,295,60,4.841333520744229e-07,0.05,0.0004282057570277881,515.0
150000,0.0,0.0,490.0,0.0,306,60,1.2676952110268758e-06,0.05,0.0005985713849886468,515.0
155000,0.0,0.0,490.0,0.0,316,60,6.222626325325109e-07,0.05,0.00048376461572152685,515.0
160000,0.0,0.0,490.0,0.0,326,60,2.8364601689645497e-07,0.05,0.0002969677057747779,515.0
165000,0.0,0.0,490.0,0.0,336,60,1.2118537142669084e-06,0.05,0.0004261801323542217,515.0
170000,0.0,0.0,490.0,0.0,346,60,6.612286824747571e-07,0.05,0.00034275395554626755,516.0
175000,0.0,0.0,490.0,0.0,357,60,1.9156280472998333e-07,0.05,0.00028592331230420343,516.0
180000,0.0,0.0,490.0,0.0,367,60,6.910547654115362e-07,0.05,0.00037770279645007033,516.0
185000,0.0,0.0,490.0,0.0,377,60,3.206895371477003e-07,0.05,0.0003968473842729646,517.0
190000,0.0,0.0,490.0,0.0,387,60,4.741498287330614e-06,0.05,0.00034418590645529174,517.0
195000,0.0,0.0,490.0,0.0,397,60,8.278686891571851e-07,0.05,0.0003444719780444865,519.0
200000,0.0,0.0,490.0,0.0,408,60,7.034235295577673e-06,0.05,0.00026311235586291945,521.0
205000,0.0,0.0,490.0,0.0,418,60,8.688431876180402e-07,0.05,0.00029886937021629973,521.0
210000,0.0,0.0,490.0,0.0,428,63,1.4854286689569562e-07,0.05,0.0008662782792847576,529.0
215000,0.0,0.0,490.0,0.0,438,63,1.968267270058277e-06,0.05,0.0005504671783574253,532.0
220000,0.0,0.0,490.0,0.0,448,63,1.3376525487274193e-07,0.05,0.0003104865987002509,532.0
225000,0.0,0.0,490.0,0.0,459,63,6.482075036728929e-07,0.05,0.00027697081723156934,532.0
230000,0.0,0.0,490.0,0.0,469,63,2.440918649426749e-07,0.05,0.00029179767717006595,532.0
235000,0.0,0.0,490.0,0.0,479,63,4.785163127962733e-07,0.05,0.0002467474004234831,532.0
240000,0.0,0.0,490.0,0.0,489,63,1.4413536746360478e-06,0.05,0.0003508125191748576,534.0
245000,0.0,0.0,490.0,0.0,500,63,6.833065981481923e-06,0.05,0.0002848350306687333,538.0
250000,0.0,0.0,490.0,0.0,510,63,6.289176894824777e-07,0.05,0.0002949359826458773,538.0
255000,0.0,0.0,490.0,0.0,520,63,3.468209251877852e-05,0.05,0.00023846314898304455,538.0
260000,0.0,0.0,490.0,0.0,530,63,1.6355263596778968e-06,0.05,0.00039083496768593,541.0
265000,0.0,0.0,490.0,0.0,540,63,3.755770308089268e-07,0.05,0.0003764414692548953,541.0
270000,0.0,0.0,490.0,0.0,551,63,2.5580564511074044e-07,0.05,0.0004662217542869272,541.0
275000,0.0,0.0,490.0,0.0,561,63,2.504701569705503e-06,0.05,0.00022230847617089465,541.0
280000,0.0,0.0,490.0,0.0,571,63,8.257363788288785e-07,0.05,0.0001740250116281854,541.0
285000,0.0,0.0,490.0,0.0,581,63,1.5534621979895746e-06,0.05,0.00019317775404227604,541.0
290000,0.0,0.0,490.0,0.0,591,63,8.470589136777562e-07,0.05,0.00019843420832820591,541.0
295000,0.0,0.0,490.0,0.0,602,63,4.792187269231363e-07,0.05,0.00020831172080024328,541.0
300000,0.0,0.0,490.0,0.0,612,63,9.122072128775471e-07,0.05,0.0001975859028521939,541.0
305000,0.0,0.0,490.0,0.0,622,63,1.8588013972475892e-06,0.05,0.00022885088487986644,541.0
310000,0.0,0.0,490.0,0.0,632,63,1.2010877981083468e-06,0.05,0.0003912214866865005,542.0
315000,0.0,0.0,490.0,0.0,642,63,6.519891826428648e-07,0.05,0.00017668591996649425,542.0
320000,0.0,0.0,490.0,0.0,653,63,1.8341412442168803e-06,0.05,0.00015405576213785695,542.0
