step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,256.0,0.0,0,1,,1.0
5000,0.0,0.0,256.0,0.055878906250000006,20,140,1.8447303773427848e-06,0.940625
10000,0.0,0.0,256.0,0.10876953125,42,140,3.4007175599981565e-06,0.88125
15000,0.0,0.0,256.0,0.1449609375,64,140,1.449487535865046e-05,0.821875
20000,0.0,0.0,256.0,0.244921875,88,140,0.0005791584844700992,0.7625
25000,0.0,0.0,256.0,0.17060546875,110,140,0.001791848917491734,0.703125
30000,0.0,0.0,256.0,0.18861328124999996,134,140,0.00030858232639729977,0.64375
35000,0.0,0.0,256.0,0.35099609374999996,162,140,0.00011048843589378521,0.5843750000000001
40000,0.0,0.0,256.0,0.311875,187,140,0.0002774207678157836,0.525
45000,0.0,0.0,256.0,0.28357421875,214,140,0.0012349197641015053,0.46562500000000007
50000,0.0,0.0,256.0,0.35353515625000004,242,140,0.00025431386893615127,0.40625
55000,0.0,0.0,256.0,0.18044921874999997,266,140,8.11352365417406e-05,0.34687500000000004
60000,0.0,0.0,256.0,0.15804687499999998,289,140,0.00018489798821974546,0.2875000000000001
65000,0.0,0.0,256.0,0.0279296875,309,140,0.0006055284757167101,0.22812500000000002
70000,0.0,0.0,256.0,0.0,328,140,6.509071681648493e-05,0.16875000000000007
75000,0.0,0.0,256.0,0.011503906250000001,348,140,7.1967979238252155e-06,0.109375
80000,0.0,0.0,256.0,0.017656250000000002,368,140,1.556923052703496e-05,0.050000000000000044
85000,0.0,0.0,256.0,0.0,387,140,3.838903649011627e-05,0.050000000000000044
90000,0.0,0.0,256.0,0.0,407,140,5.263877392280847e-05,0.050000000000000044
95000,0.0,0.0,256.0,0.0303125,427,140,1.9299033738207072e-05,0.050000000000000044
100000,0.0,0.0,256.0,0.0,446,140,3.3897565572260646e-06,0.050000000000000044
105000,0.0,0.0,256.0,0.012910156249999999,466,140,6.0959523580095265e-06,0.050000000000000044
110000,0.0,0.0,256.0,0.0,486,140,2.3965074433363043e-05,0.050000000000000044
115000,0.0,0.0,256.0,0.0158984375,505,140,1.8534069567976985e-06,0.050000000000000044
120000,0.0,0.0,256.0,0.01044921875,525,140,2.476473309798166e-05,0.050000000000000044
125000,0.0,0.0,256.0,0.18888671875,548,140,9.748369848239236e-06,0.050000000000000044
130000,0.0,0.0,256.0,0.2296484375,573,140,1.2288759535294957e-05,0.050000000000000044
135000,0.0,0.0,256.0,0.39333984375,599,140,1.9841040739265736e-06,0.050000000000000044
140000,0.0,0.0,256.0,0.185390625,626,140,4.9273941840510815e-05,0.050000000000000044
145000,0.0,0.0,256.0,0.41357421875,659,140,6.100300652178703e-06,0.050000000000000044
150000,0.0,0.0,256.0,0.5318554687499999,696,140,1.191330829897197e-05,0.050000000000000044
155000,0.0,0.0,256.0,0.746796875,763,140,6.509756349259987e-05,0.050000000000000044
160000,0.0,0.0,256.0,0.15111328125,788,140,0.00014580387505702674,0.050000000000000044
165000,0.947265625,0.0,15.0,0.9158007812500001,937,140,0.00011259418533882126,0.050000000000000044
170000,0.0,0.0,256.0,0.8456640625,1168,140,7.914168963907287e-05,0.050000000000000044
175000,0.0,0.0,256.0,0.74697265625,1314,140,0.0002883831621147692,0.050000000000000044
180000,0.0,0.0,256.0,0.82080078125,1368,140,2.528850563976448e-05,0.050000000000000044
185000,0.9578125,0.0,12.0,0.7877734375,1431,140,0.00011430431914050132,0.050000000000000044
190000,0.0,0.0,256.0,0.54783203125,1496,140,2.8797991035389714e-05,0.050000000000000044
195000,0.0,0.0,256.0,0.31533203125,1524,140,8.46601469675079e-05,0.050000000000000044
200000,0.0,0.0,256.0,0.8788867187499999,1580,140,1.0777003808470909e-05,0.050000000000000044
205000,0.0,0.0,256.0,0.8111328125,1699,140,2.9644354071933776e-05,0.050000000000000044
210000,0.9578125,0.0,12.0,0.25417968750000003,1728,140,1.0108962669619359e-05,0.050000000000000044
215000,0.0,0.0,256.0,0.5691796874999999,1768,140,2.6882713427767158e-05,0.050000000000000044
220000,0.0,0.0,256.0,0.6830078124999999,1873,140,3.945732896681875e-05,0.050000000000000044
225000,0.9578125,0.0,12.0,0.92845703125,1951,140,0.0014017913490533829,0.050000000000000044
230000,0.0,0.0,256.0,0.930390625,2219,140,0.00015127641381695867,0.050000000000000044
235000,0.9578125,0.0,12.0,0.9326757812500001,2492,140,2.6550269467406906e-05,0.050000000000000044
240000,0.9578125,0.0,12.0,0.9500781249999999,2814,140,2.6325204089516774e-05,0.050000000000000044
245000,0.9578125,0.0,12.0,0.947265625,3121,140,1.527660606370773e-05,0.050000000000000044
250000,0.9578125,0.0,12.0,0.93759765625,3407,140,0.00016614774358458817,0.050000000000000044
255000,0.9578125,0.0,12.0,0.9491992187500001,3612,140,6.14700184087269e-06,0.050000000000000044
260000,0.9578125,0.0,12.0,0.9266992187499999,3846,140,4.078132405993529e-06,0.050000000000000044
265000,0.9578125,0.0,12.0,0.9244140624999998,4121,140,0.00016979637439362705,0.050000000000000044
270000,0.9578125,0.0,12.0,0.9567578124999999,4398,140,4.972194801666774e-06,0.050000000000000044
275000,0.0,0.0,256.0,0.92494140625,4572,140,5.004190097679384e-05,0.050000000000000044
280000,0.0,0.0,256.0,0.88837890625,4716,140,3.0201543268049136e-05,0.050000000000000044
285000,0.0,0.0,256.0,0.6458203124999999,4862,140,0.0007470843847841024,0.050000000000000044
290000,0.9578125,0.0,12.0,0.9316210937500001,5038,140,2.9368451578193344e-05,0.050000000000000044
295000,0.9578125,0.0,12.0,0.9179101562499999,5315,140,5.651380342897028e-05,0.050000000000000044
