step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,1000.0,0.0,0,1,,1.0
5000,0.0,0.0,1000.0,0.0,5,192,2.787636788070813e-07,0.940625
10000,0.0,0.0,1000.0,0.0,10,192,2.2178721792442957e-07,0.88125
15000,0.0,0.0,1000.0,0.025326666666666667,15,220,9.080312679543567e-07,0.821875
20000,0.0,0.0,1000.0,0.018995,20,220,1.4932491865238262e-07,0.7625
25000,0.0,0.0,1000.0,0.018995,25,220,7.968109372313847e-08,0.703125
30000,0.0,0.0,1000.0,0.018995,30,220,8.154186303954702e-08,0.64375
35000,0.0,0.0,1000.0,0.0,35,220,5.9376496608365414e-08,0.5843750000000001
40000,0.0,0.0,1000.0,0.0,40,220,3.8163816498126835e-05,0.525
45000,0.0,0.0,1000.0,0.0,45,220,2.522348374611738e-08,0.46562500000000007
50000,0.0,0.0,1000.0,0.0,50,220,2.8145459296524677e-08,0.40625
55000,0.0,0.0,1000.0,0.0,55,220,9.26522807276342e-06,0.34687500000000004
60000,0.0,0.0,1000.0,0.0,60,220,4.4931912412948805e-08,0.2875000000000001
65000,0.0,0.0,1000.0,0.0,65,220,2.799354348326233e-08,0.22812500000000002
70000,0.0,0.0,1000.0,0.0,70,220,9.759530428254948e-08,0.16875000000000007
75000,0.0,0.0,1000.0,0.0,75,220,8.060027312239981e-08,0.109375
80000,0.0,0.0,1000.0,0.0,80,220,3.414364186937746e-07,0.050000000000000044
85000,0.0,0.0,1000.0,0.0,85,220,1.6035428984650935e-07,0.050000000000000044
90000,0.0,0.0,1000.0,0.0,90,220,5.1206693996164176e-08,0.050000000000000044
95000,0.0,0.0,1000.0,0.0,95,220,2.614543461731955e-07,0.050000000000000044
100000,0.0,0.0,1000.0,0.0,100,220,4.018480126433133e-08,0.050000000000000044
105000,0.0,0.0,1000.0,0.0,105,220,2.4009445098727156e-08,0.050000000000000044
110000,0.0,0.0,1000.0,0.0,110,220,1.2538624361013717e-08,0.050000000000000044
115000,0.0,0.0,1000.0,0.0,115,220,2.0683748402916535e-07,0.050000000000000044
120000,0.0,0.0,1000.0,0.0,120,220,1.1419711398730215e-08,0.050000000000000044
125000,0.0,0.0,1000.0,0.0,125,220,1.8203663785243407e-06,0.050000000000000044
130000,0.0,0.0,1000.0,0.0,130,220,4.087582272660484e-09,0.050000000000000044
135000,0.0,0.0,1000.0,0.0,135,220,1.902937896147705e-07,0.050000000000000044
140000,0.0,0.0,1000.0,0.0,140,220,2.433413692770614e-09,0.050000000000000044
145000,0.0,0.0,1000.0,0.0,145,220,2.3704311402639178e-08,0.050000000000000044
150000,0.0,0.0,1000.0,0.0,150,220,5.259246194100342e-08,0.050000000000000044
155000,0.0,0.0,1000.0,0.0,155,220,5.045244666490589e-09,0.050000000000000044
160000,0.0,0.0,1000.0,0.0,160,220,2.2676747146732623e-09,0.050000000000000044
165000,0.0,0.0,1000.0,0.0,165,220,4.414544818587274e-08,0.050000000000000044
170000,0.0,0.0,1000.0,0.0,170,220,1.515462777490484e-08,0.050000000000000044
175000,0.0,0.0,1000.0,0.0,175,220,5.7219338600589253e-08,0.050000000000000044
180000,0.0,0.0,1000.0,0.0,180,220,5.3931167087739595e-08,0.050000000000000044
185000,0.0,0.0,1000.0,0.0,185,220,5.370189626319188e-09,0.050000000000000044
190000,0.0,0.0,1000.0,0.0,190,220,2.279117339298864e-09,0.050000000000000044
195000,0.0,0.0,1000.0,0.0,195,220,2.999970272199448e-09,0.050000000000000044
200000,0.0,0.0,1000.0,0.0,200,220,1.3416435740154498e-09,0.050000000000000044
205000,0.0,0.0,1000.0,0.0,205,220,4.7678625492153515e-08,0.050000000000000044
210000,0.0,0.0,1000.0,0.0,210,220,2.6786881335283397e-07,0.050000000000000044
215000,0.0,0.0,1000.0,0.0,215,220,2.2484954342871788e-08,0.050000000000000044
220000,0.0,0.0,1000.0,0.0,220,220,7.646089983381898e-09,0.050000000000000044
225000,0.0,0.0,1000.0,0.0,225,220,8.613362800780067e-10,0.050000000000000044
230000,0.0,0.0,1000.0,0.0,230,220,1.0043201825737924e-09,0.050000000000000044
235000,0.0,0.0,1000.0,0.0,235,220,2.4103661644403473e-07,0.050000000000000044
240000,0.0,0.0,1000.0,0.0,240,220,9.399766298656687e-09,0.050000000000000044
245000,0.0,0.0,1000.0,0.0,245,220,2.9859964501000036e-10,0.050000000000000044
250000,0.0,0.0,1000.0,0.0,250,220,2.4503574724832333e-09,0.050000000000000044
255000,0.0,0.0,1000.0,0.0,255,220,1.272993017664703e-07,0.050000000000000044
260000,0.0,0.0,1000.0,0.0,260,220,2.829196876774631e-09,0.050000000000000044
265000,0.0,0.0,1000.0,0.0,265,220,7.094363763116007e-09,0.050000000000000044
270000,0.0,0.0,1000.0,0.0,270,220,1.2450106723349563e-08,0.050000000000000044
275000,0.0,0.0,1000.0,0.0,275,220,1.6342713848871426e-08,0.050000000000000044
280000,0.0,0.0,1000.0,0.0,280,220,2.687995936945242e-10,0.050000000000000044
285000,0.0,0.0,1000.0,0.0,285,220,2.7787084633246195e-08,0.050000000000000044
290000,0.0,0.0,1000.0,0.0,290,220,4.230123096249372e-08,0.050000000000000044
295000,0.0,0.0,1000.0,0.0,295,220,1.7638484006710087e-09,0.050000000000000044
300000,0.0,0.0,1000.0,0.0,300,220,9.55391854517984e-09,0.050000000000000044
305000,0.0,0.0,1000.0,0.0,305,220,1.6886033904484066e-08,0.050000000000000044
310000,0.0,0.0,1000.0,0.0,310,220,1.0635886837917496e-08,0.050000000000000044
315000,0.0,0.0,1000.0,0.0,315,220,1.8559193071254754e-10,0.050000000000000044
320000,0.0,0.0,1000.0,0.0,320,220,5.505039091246999e-09,0.050000000000000044
325000,0.0,0.0,1000.0,0.0,325,220,7.585528316589318e-10,0.050000000000000044
330000,0.0,0.0,1000.0,0.0,330,220,3.5987119950675606e-09,0.050000000000000044
335000,0.0,0.0,1000.0,0.0,335,220,3.9693293096831894e-09,0.050000000000000044
340000,0.0,0.0,1000.0,0.0,340,220,1.8113677668907258e-08,0.050000000000000044
345000,0.0,0.0,1000.0,0.0,345,220,2.981425666348514e-07,0.050000000000000044
350000,0.0,0.0,1000.0,0.0,350,220,1.7580616429313523e-07,0.050000000000000044
355000,0.0,0.0,1000.0,0.0,355,220,6.562256293918267e-11,0.050000000000000044
360000,0.0,0.0,1000.0,0.0,360,220,1.2414022587670104e-10,0.050000000000000044
365000,0.0,0.0,1000.0,0.0,365,220,1.5901288619168952e-10,0.050000000000000044
370000,0.0,0.0,1000.0,0.0,370,220,3.7258072183021795e-08,0.050000000000000044
375000,0.0,0.0,1000.0,0.0,375,220,2.996474393057724e-07,0.050000000000000044
380000,0.0,0.0,1000.0,0.0,380,220,2.5213486853914446e-09,0.050000000000000044
385000,0.0,0.0,1000.0,0.0,385,220,2.785107700020717e-10,0.050000000000000044
390000,0.0,0.0,1000.0,0.0,390,220,3.972507045535423e-10,0.050000000000000044
395000,0.0,0.0,1000.0,0.0,395,220,1.0698183672275263e-07,0.050000000000000044
