step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,80.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,80.0,0.0,62,13,4.8248402890749276e-06,0.05,0.0005876734493780192,15.0
10000,0.0,0.0,80.0,0.0,125,19,1.0073918019770645e-06,0.05,0.0004893452668812492,20.0
15000,0.0,0.0,80.0,0.0,187,21,7.093355520737532e-07,0.05,0.0006871323842461563,24.0
20000,0.0,0.0,80.0,0.0,250,29,6.100357836658077e-07,0.05,0.0006538200236505267,31.0
25000,0.0,0.0,80.0,0.0,312,37,1.7913522754042788e-07,0.05,0.0008270998783025231,39.0
30000,0.0,0.0,80.0,0.0,375,39,4.287018953164079e-07,0.05,0.0002421557360945485,41.0
35000,0.0,0.0,80.0,0.0,437,39,3.7040260281173687e-07,0.05,0.00034858700524292884,43.0
40000,0.0,0.0,80.0,0.0,500,39,8.365615940419957e-06,0.05,0.00026507819277634694,43.0
45000,0.0,0.0,80.0,0.0,562,39,2.7911849542761047e-07,0.05,0.0002449600287024395,43.0
50000,0.0,0.0,80.0,0.0,625,39,3.538719681728253e-07,0.05,0.0003065143406165711,43.0
55000,0.0,0.0,80.0,0.0,687,39,1.3047421987266716e-07,0.05,0.0002369576964645006,43.0
60000,0.0,0.0,80.0,0.0,750,39,8.908315862754534e-08,0.05,0.00030345902114796663,43.0
65000,0.0,0.0,80.0,0.0,812,39,4.561759681109834e-07,0.05,0.00019324902949403676,43.0
70000,0.0,0.0,80.0,0.0,875,39,7.883202357561458e-08,0.05,0.00018822989535490837,44.0
75000,0.0,0.0,80.0,0.0,937,40,4.273101410490199e-07,0.05,0.0002496786595109912,45.0
80000,0.0,0.0,80.0,0.0,1000,42,2.3086829514795681e-07,0.05,0.0002414982597564064,47.0
85000,0.0,0.0,80.0,0.0,1062,42,4.869355052505853e-07,0.05,0.000219060318432534,47.0
90000,0.0,0.0,80.0,0.0,1125,42,4.7496686761405726e-07,0.05,0.00018071686079818277,47.0
95000,0.0,0.0,80.0,0.0,1187,42,4.166140570305288e-07,0.05,0.00015614833278306155,47.0
100000,0.0,0.0,80.0,0.0,1250,42,1.0153265748158447e-06,0.05,0.00021425346586444906,47.0
105000,0.0,0.0,80.0,0.0,1312,44,3.517844743328169e-05,0.05,0.0002119573922361177,53.0
110000,0.0,0.0,80.0,0.0,1375,44,2.058554287032166e-07,0.05,0.0002838115606974629,53.0
115000,0.0,0.0,80.0,0.0,1437,44,2.969254637719132e-07,0.05,0.00030115425832774357,53.0
120000,0.0,0.0,80.0,0.0,1500,44,1.4683013205285533e-06,0.05,0.00029295062597154575,53.0
125000,0.0,0.0,80.0,0.0,1562,44,3.1733978289594234e-07,0.05,0.00020255642423366982,53.0
130000,0.0,0.0,80.0,0.0,1625,44,1.1255912113483646e-06,0.05,0.00023709388728172714,54.0
135000,0.0,0.0,80.0,0.0,1687,44,6.568907906512322e-07,0.05,0.00016320033313268814,54.0
140000,0.0,0.0,80.0,0.0,1750,44,1.248393601827047e-07,0.05,0.00045832682900353916,57.0
145000,0.0,0.0,80.0,0.0,1812,44,1.1489354392324458e-06,0.05,0.00022417089840919712,59.0
150000,0.0,0.0,80.0,0.0,1875,44,5.196607730795222e-07,0.05,0.00015717188033621726,59.0
155000,0.0,0.0,80.0,0.0,1937,44,6.748186569893733e-05,0.05,0.0001699841045679179,59.0
160000,0.0,0.0,80.0,0.0,2000,44,3.025806563528022e-06,0.05,0.00016875875233128928,59.0
165000,0.0,0.0,80.0,0.0,2062,44,2.213992189581404e-07,0.05,0.00012943866435164312,59.0
170000,0.0,0.0,80.0,0.0,2125,44,7.08542984284577e-08,0.05,0.00020121330584703178,60.0
175000,0.0,0.0,80.0,0.0,2187,44,5.442288397716766e-07,0.05,0.00018958648853739885,60.0
180000,0.0,0.0,80.0,0.0,2250,44,1.3300360706125502e-06,0.05,0.00019382818461627065,60.0
185000,0.0,0.0,80.0,0.0,2312,44,3.9261738038476324e-07,0.05,0.00024195977061435424,60.0
190000,0.0,0.0,80.0,0.0,2375,44,3.328182742734498e-07,0.05,0.00022169595458442076,60.0
195000,0.0,0.0,80.0,0.0,2437,46,2.261733413888578e-07,0.05,0.00018787055627485542,62.0
200000,0.0,0.0,80.0,0.0,2500,46,1.4840918538538972e-07,0.05,0.00022140004364214826,62.0
205000,0.0,0.0,80.0,0.0,2562,46,3.546685434230312e-07,0.05,0.00020142814409716543,62.0
210000,0.0,0.0,80.0,0.0,2625,46,3.0141603701849817e-07,0.05,0.00021500202821155023,62.0
