step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,360.0,0.0,0,1,,1.0
5000,0.0,0.0,360.0,0.0,13,32,3.9843206423029187e-07,0.940625
10000,0.0,0.0,360.0,0.0,27,32,1.039559975879456e-07,0.88125
15000,0.0,0.0,360.0,0.0,41,36,4.306212986193714e-08,0.821875
20000,0.0,0.0,360.0,0.0,55,36,5.6347758459196484e-08,0.7625
25000,0.0,0.0,360.0,0.0,69,36,5.584234230582297e-08,0.703125
30000,0.0,0.0,360.0,0.0,83,36,2.951488475844144e-08,0.64375
35000,0.0,0.0,360.0,0.01925,97,45,1.3121803021931555e-05,0.5843750000000001
40000,0.0,0.0,360.0,0.01925,111,45,2.54710755598353e-07,0.525
45000,0.0,0.0,360.0,0.0,125,45,2.9386470146164356e-08,0.46562500000000007
50000,0.0,0.0,360.0,0.0,139,45,1.3544782184737869e-08,0.40625
55000,0.0,0.0,360.0,0.0,153,45,2.386666722031805e-07,0.34687500000000004
60000,0.0,0.0,360.0,0.0,166,45,2.5279236481878797e-08,0.2875000000000001
65000,0.0,0.0,360.0,0.0,180,45,4.573454361889162e-07,0.22812500000000002
70000,0.0,0.0,360.0,0.0,194,45,1.841992514073354e-08,0.16875000000000007
75000,0.0,0.0,360.0,0.0,208,45,3.2779663428073036e-08,0.109375
80000,0.0,0.0,360.0,0.0,222,45,1.5128328811897518e-08,0.050000000000000044
85000,0.0,0.0,360.0,0.0,236,45,1.2674970406578723e-08,0.050000000000000044
90000,0.0,0.0,360.0,0.0,250,45,5.97516205402826e-08,0.050000000000000044
95000,0.0,0.0,360.0,0.0,264,45,8.799446504781372e-08,0.050000000000000044
100000,0.0,0.0,360.0,0.0,278,45,9.223581542983084e-08,0.050000000000000044
105000,0.0,0.0,360.0,0.0,291,45,1.6408515080001962e-07,0.050000000000000044
110000,0.0,0.0,360.0,0.0,305,45,6.760014770179623e-08,0.050000000000000044
115000,0.0,0.0,360.0,0.0,319,45,1.4875032761096918e-08,0.050000000000000044
120000,0.0,0.0,360.0,0.0,333,45,9.42353928223838e-09,0.050000000000000044
125000,0.0,0.0,360.0,0.0,347,45,7.19529325010626e-08,0.050000000000000044
130000,0.0,0.0,360.0,0.0,361,45,2.3873991494838265e-07,0.050000000000000044
135000,0.0,0.0,360.0,0.0,375,45,3.010182769713765e-09,0.050000000000000044
140000,0.0,0.0,360.0,0.0,389,45,2.763249407067292e-09,0.050000000000000044
145000,0.0,0.0,360.0,0.0,403,45,9.837678760504787e-08,0.050000000000000044
150000,0.0,0.0,360.0,0.0,416,45,1.3693097855593805e-07,0.050000000000000044
155000,0.0,0.0,360.0,0.0,430,45,2.313563562950094e-08,0.050000000000000044
160000,0.0,0.0,360.0,0.0,444,45,2.317025007414486e-07,0.050000000000000044
165000,0.0,0.0,360.0,0.0,458,45,5.21587395496681e-09,0.050000000000000044
170000,0.0,0.0,360.0,0.0,472,45,1.2988922160062089e-09,0.050000000000000044
175000,0.0,0.0,360.0,0.0,486,45,1.3752388117183045e-09,0.050000000000000044
180000,0.0,0.0,360.0,0.0,500,45,4.087983640488346e-08,0.050000000000000044
185000,0.0,0.0,360.0,0.0,514,45,7.4137900263338e-09,0.050000000000000044
190000,0.0,0.0,360.0,0.0,528,45,3.220802469172668e-08,0.050000000000000044
195000,0.0,0.0,360.0,0.0,541,45,1.1726132953526758e-07,0.050000000000000044
200000,0.0,0.0,360.0,0.0,555,45,1.113022007892539e-09,0.050000000000000044
205000,0.0,0.0,360.0,0.0,569,45,2.2732040694251054e-09,0.050000000000000044
210000,0.0,0.0,360.0,0.0,583,45,1.4642009826815183e-09,0.050000000000000044
215000,0.0,0.0,360.0,0.0,597,45,6.997686341492226e-08,0.050000000000000044
220000,0.0,0.0,360.0,0.0,611,45,9.98076217229027e-08,0.050000000000000044
225000,0.0,0.0,360.0,0.0,625,45,4.885039039947969e-09,0.050000000000000044
