step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,0.0,0,1,,0.1
5000,0.0,0.0,0.029082031249999994,20,133,4.388589900372608e-07,0.08659643233600654
10000,0.0,0.0,0.12351562499999999,42,140,5.708193384634797e-07,0.07498942093324559
15000,0.0,0.0,0.055703125,62,140,0.003954573534429073,0.06493816315762113
20000,0.0,0.0,0.20285156249999997,86,140,9.824252629186958e-06,0.05623413251903491
25000,0.0,0.0,0.45433593749999995,118,140,9.774177306098863e-05,0.04869675251658631
30000,0.0,0.0,0.34222656249999994,151,140,9.613910515327007e-05,0.042169650342858224
35000,0.0,0.0,0.28080078125,178,140,0.00024263696104753762,0.036517412725483776
40000,0.0,0.0,0.50501953125,213,140,3.786688466789201e-05,0.0316227766016838
45000,0.0,0.0,0.6459765625,254,140,0.00011778702901210636,0.027384196342643614
50000,0.0,0.0,0.6432617187499999,303,140,5.211929965298623e-05,0.023713737056616554
55000,0.954296875,0.0,0.71962890625,355,140,3.626631587394513e-05,0.020535250264571463
60000,0.0,0.0,0.7475781250000001,422,140,2.0900810341117904e-05,0.01778279410038923
65000,0.0,0.0,0.7618164062500001,491,140,7.862573693273589e-05,0.01539926526059492
70000,0.954296875,0.0,0.7837890625000001,567,140,0.0002086659224005416,0.01333521432163324
75000,0.0,0.0,0.78994140625,646,140,3.080578972003423e-05,0.011547819846894583
80000,0.0,0.0,0.846015625,748,140,8.731498382985592e-05,0.010000000000000002
85000,0.954296875,0.0,0.8423242187500002,859,140,1.730258736643009e-05,0.008659643233600654
90000,0.0,0.0,0.8889062500000001,1010,140,7.738296699244529e-05,0.007498942093324558
95000,0.954296875,0.0,0.9059570312499998,1192,140,6.524867785628885e-05,0.006493816315762114
100000,0.954296875,0.0,0.9150976562500001,1380,140,1.8303153410670348e-05,0.005623413251903492
105000,0.0,0.0,0.9251171875,1590,140,4.028338298667222e-05,0.004869675251658632
110000,0.954296875,0.0,0.9198437500000001,1824,140,1.225418509420706e-05,0.004216965034285823
