step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,1000.0,0.0,0,1,
5000,0.0,0.0,1000.0,0.0,5,156,0.0001015934903989546
10000,0.0,0.0,1000.0,0.0,10,156,4.667755274567753e-05
15000,0.0,0.0,1000.0,0.0,15,156,2.5901919798343442e-05
20000,0.0,0.0,1000.0,0.0,20,156,5.154111931915395e-06
25000,0.0,0.0,1000.0,0.0,25,158,7.253362127812579e-06
30000,0.0,0.0,1000.0,0.0,30,159,1.7605614175408846e-06
35000,0.0,0.0,1000.0,0.0,35,159,6.754580226697726e-06
40000,0.0,0.0,1000.0,0.0,40,159,3.5093674455310975e-07
45000,0.0,0.0,1000.0,0.0,45,159,1.2663379038713174e-06
50000,0.0,0.0,1000.0,0.0,50,160,5.9271052066378616e-08
55000,0.0,0.0,1000.0,0.0,55,160,3.8488828124627616e-08
60000,0.0,0.0,1000.0,0.0,60,160,8.44838012881155e-08
65000,0.0,0.0,1000.0,0.0,65,160,4.438452805288762e-08
70000,0.0,0.0,1000.0,0.0,70,160,6.61222401276973e-08
75000,0.0,0.0,1000.0,0.0,75,160,3.673913795410044e-08
80000,0.0,0.0,1000.0,0.0,80,160,8.129626394293155e-08
85000,0.0,0.0,1000.0,0.0,85,160,2.5050704621776276e-08
90000,0.0,0.0,1000.0,0.0,90,160,2.4846054103022652e-08
95000,0.0,0.0,1000.0,0.0,95,160,6.103117566880201e-09
100000,0.0,0.0,1000.0,0.0,100,160,1.0158645125102339e-07
105000,0.0,0.0,1000.0,0.0,105,160,1.8202324980620688e-08
110000,0.0,0.0,1000.0,0.0,110,160,4.8907015326449255e-08
115000,0.0,0.0,1000.0,0.0,115,160,9.464891093102779e-09
120000,0.0,0.0,1000.0,0.0,120,160,3.991743113829216e-08
125000,0.0,0.0,1000.0,0.0,125,160,2.9551326719001736e-08
130000,0.0,0.0,1000.0,0.0,130,160,5.499761535077141e-09
135000,0.0,0.0,1000.0,0.0,135,160,1.1002635247336912e-08
140000,0.0,0.0,1000.0,0.0,140,160,4.284907006990579e-08
145000,0.0,0.0,1000.0,0.0,145,160,4.070830073032994e-08
150000,0.0,0.0,1000.0,0.0,150,160,1.2723837095052204e-08
155000,0.0,0.0,1000.0,0.0,155,160,9.239683684825195e-09
160000,0.0,0.0,1000.0,0.0,160,160,9.974105985577353e-09
165000,0.0,0.0,1000.0,0.0,165,160,1.2114528047391104e-08
170000,0.0,0.0,1000.0,0.0,170,160,2.144406785475894e-08
