step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,80.0,0.0,0,1,,1.0
5000,0.0,0.0,80.0,0.0,62,40,2.2669979671263718e-07,0.940625
10000,0.0,0.0,80.0,0.0,125,44,1.1345279915531137e-07,0.88125
15000,0.0,0.0,80.0,0.0,187,44,5.4895600953841495e-08,0.821875
20000,0.0,0.0,80.0,0.0,250,44,2.9631454623313402e-08,0.7625
25000,0.0,0.0,80.0,0.0,312,44,1.12326850043587e-08,0.703125
30000,0.0,0.0,80.0,0.0,375,47,1.0349597090453244e-07,0.64375
35000,0.0,0.0,80.0,0.0,437,47,1.1640743196039693e-06,0.5843750000000001
40000,0.0,0.0,80.0,0.0,500,47,6.222550837264862e-06,0.525
45000,0.0,0.0,80.0,0.0,562,47,1.6122481127922583e-08,0.46562500000000007
50000,0.0,0.0,80.0,0.0,625,47,2.3258415637883445e-08,0.40625
55000,0.0,0.0,80.0,0.0,687,47,7.476050711829885e-08,0.34687500000000004
60000,0.0,0.0,80.0,0.0,750,47,1.1333145266689826e-07,0.2875000000000001
65000,0.0,0.0,80.0,0.0,812,47,3.191633624055612e-08,0.22812500000000002
70000,0.0,0.0,80.0,0.0,875,47,6.089881310344936e-08,0.16875000000000007
75000,0.0,0.0,80.0,0.0,937,47,1.397998232732789e-07,0.109375
80000,0.0,0.0,80.0,0.0,1000,47,1.3172143553674687e-07,0.050000000000000044
85000,0.0,0.0,80.0,0.0,1062,47,1.3427984946190463e-08,0.050000000000000044
90000,0.0,0.0,80.0,0.0,1125,47,2.852328861990827e-07,0.050000000000000044
95000,0.0,0.0,80.0,0.0,1187,47,4.8576300315517074e-08,0.050000000000000044
100000,0.0,0.0,80.0,0.0,1250,47,2.259750253585935e-08,0.050000000000000044
105000,0.0,0.0,80.0,0.0,1312,47,1.0587083210111814e-08,0.050000000000000044
110000,0.0,0.0,80.0,0.0,1375,47,4.3545895778152044e-08,0.050000000000000044
115000,0.0,0.0,80.0,0.0,1437,47,2.106889951392077e-08,0.050000000000000044
120000,0.0,0.0,80.0,0.0,1500,47,2.2911764574473636e-07,0.050000000000000044
125000,0.0,0.0,80.0,0.0,1562,47,2.6239874273414898e-08,0.050000000000000044
130000,0.0,0.0,80.0,0.0,1625,47,1.6122866375312128e-09,0.050000000000000044
135000,0.0,0.0,80.0,0.0,1687,47,3.618265509430785e-08,0.050000000000000044
140000,0.0,0.0,80.0,0.0,1750,47,4.1613679968577344e-07,0.050000000000000044
145000,0.0,0.0,80.0,0.0,1812,47,9.965655856092326e-09,0.050000000000000044
150000,0.0,0.0,80.0,0.0,1875,47,5.851425726177695e-07,0.050000000000000044
155000,0.0,0.0,80.0,0.0,1937,47,2.599777246814483e-07,0.050000000000000044
160000,0.0,0.0,80.0,0.0,2000,47,1.1459166948668553e-09,0.050000000000000044
165000,0.0,0.0,80.0,0.0,2062,47,6.300074240073172e-09,0.050000000000000044
170000,0.0,0.0,80.0,0.0,2125,47,7.841236282501995e-08,0.050000000000000044
175000,0.0,0.0,80.0,0.0,2187,47,3.916734669928701e-08,0.050000000000000044
180000,0.0,0.0,80.0,0.0,2250,47,1.0327414479149866e-09,0.050000000000000044
185000,0.0,0.0,80.0,0.0,2312,47,2.546528987679153e-09,0.050000000000000044
