step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,490.0,0.0,0,1,,0.1
5000,0.0,0.0,490.0,0.0,10,60,2.8471308723965194e-06,0.08659643233600654
10000,0.0,0.0,490.0,0.05573469387755102,21,74,5.566880190599477e-06,0.07498942093324559
15000,0.0,0.0,490.0,0.05573469387755102,31,74,1.4800951930737938e-06,0.06493816315762113
20000,0.0,0.0,490.0,0.0,41,74,5.379345680012193e-07,0.05623413251903491
25000,0.0,0.0,490.0,0.0,52,74,3.7568040056612517e-07,0.04869675251658631
30000,0.0,0.0,490.0,0.03613265306122449,62,75,3.2449440823256737e-06,0.042169650342858224
35000,0.0,0.0,490.0,0.03613265306122449,73,75,7.733618758720695e-07,0.036517412725483776
40000,0.0,0.0,490.0,0.0,83,75,2.9468519642250612e-06,0.0316227766016838
45000,0.0,0.0,490.0,0.015102040816326528,93,79,6.338053026411217e-06,0.027384196342643614
50000,0.0,0.0,490.0,0.015102040816326528,103,79,2.7464334380056243e-06,0.023713737056616554
55000,0.0,0.0,490.0,0.0,114,79,6.1896366787550505e-06,0.020535250264571463
60000,0.0,0.0,490.0,0.036316326530612245,125,80,1.1563609405129682e-05,0.01778279410038923
65000,0.0,0.0,490.0,0.16964285714285715,137,80,7.735225517535582e-05,0.01539926526059492
70000,0.0,0.0,490.0,0.09407142857142857,148,80,1.2627759133465588e-05,0.01333521432163324
75000,0.0,0.0,490.0,0.03236734693877551,158,80,3.452601595199667e-05,0.011547819846894583
80000,0.0,0.0,490.0,0.05408163265306122,170,80,6.646483961958438e-05,0.010000000000000002
85000,0.0,0.0,490.0,0.06528571428571428,181,80,1.6492183931404725e-05,0.008659643233600654
90000,0.0,0.0,490.0,0.0636326530612245,192,80,1.419298041582806e-05,0.007498942093324558
95000,0.0,0.0,490.0,0.24470408163265306,206,80,6.793798092985526e-06,0.006493816315762114
100000,0.0,0.0,490.0,0.4439183673469388,223,80,1.3405459867499303e-05,0.005623413251903492
105000,0.0,0.0,490.0,0.48239795918367356,242,80,1.807686930987984e-05,0.004869675251658632
