step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,490.0,0.0,0,1,
5000,0.0,0.0,490.0,0.0,10,60,0.0001563211699249223
10000,0.0,0.0,490.0,0.0,20,60,1.694274033070542e-05
15000,0.0,0.0,490.0,0.0,30,60,1.5741690731374547e-05
20000,0.0,0.0,490.0,0.0,40,60,6.316831422736868e-05
25000,0.0,0.0,490.0,0.0,51,60,1.8443020621816686e-07
30000,0.0,0.0,490.0,0.0,61,60,6.299737378867576e-06
35000,0.0,0.0,490.0,0.0,71,60,1.2798833267879672e-05
40000,0.0,0.0,490.0,0.0,81,60,3.935416827971494e-07
45000,0.0,0.0,490.0,0.0,91,60,2.1456226022564806e-06
50000,0.0,0.0,490.0,0.0,102,60,1.0283865492510813e-07
55000,0.0,0.0,490.0,0.0,112,60,1.1781064301885635e-07
60000,0.0,0.0,490.0,0.0,122,60,1.5758528704168384e-08
65000,0.0,0.0,490.0,0.0,132,60,1.1071789707273183e-08
70000,0.0,0.0,490.0,0.0,142,60,7.59893978852233e-08
75000,0.0,0.0,490.0,0.0,153,60,1.060723331391955e-08
80000,0.0,0.0,490.0,0.0,163,60,4.299644640326505e-09
85000,0.0,0.0,490.0,0.0,173,60,5.302379868510343e-09
90000,0.0,0.0,490.0,0.0,183,60,9.521520460964439e-09
95000,0.0,0.0,490.0,0.0,193,60,1.0264484018307485e-07
100000,0.0,0.0,490.0,0.0,204,60,3.1374720599330885e-09
105000,0.0,0.0,490.0,0.0,214,60,3.165377648883805e-08
110000,0.0,0.0,490.0,0.0,224,64,7.089551168348862e-09
115000,0.0,0.0,490.0,0.0,234,65,6.945585440121249e-09
120000,0.0,0.0,490.0,0.0,244,65,1.6874304620273506e-08
125000,0.0,0.0,490.0,0.0,255,65,3.243885871029306e-08
130000,0.0,0.0,490.0,0.0,265,65,7.063899687409503e-09
135000,0.0,0.0,490.0,0.0,275,65,3.4543439220158234e-09
140000,0.0,0.0,490.0,0.0,285,65,1.969004737034652e-09
145000,0.0,0.0,490.0,0.0,295,68,1.6549359216355697e-08
150000,0.0,0.0,490.0,0.0,306,68,2.5737760811495036e-09
155000,0.0,0.0,490.0,0.0,316,71,8.602738077456706e-09
160000,0.0,0.0,490.0,0.0,326,71,2.1113400805461424e-08
165000,0.0,0.0,490.0,0.0,336,71,4.057139335600368e-08
170000,0.0,0.0,490.0,0.0,346,71,7.414069358446795e-10
175000,0.0,0.0,490.0,0.0,357,71,4.567280775802374e-09
180000,0.0,0.0,490.0,0.0,367,71,1.6192970520023664e-08
185000,0.0,0.0,490.0,0.0,377,71,4.738238956747409e-08
190000,0.0,0.0,490.0,0.0,387,71,1.3645664598271878e-09
195000,0.0,0.0,490.0,0.0,397,71,1.3792590181083142e-08
200000,0.0,0.0,490.0,0.0,408,71,1.2412092686986398e-08
205000,0.0,0.0,490.0,0.0,418,71,9.187691718537394e-10
210000,0.0,0.0,490.0,0.0,428,71,5.404942715614425e-09
215000,0.0,0.0,490.0,0.0,438,71,6.035667521331334e-09
220000,0.0,0.0,490.0,0.0,448,71,1.2489163481177457e-08
225000,0.0,0.0,490.0,0.0,459,71,3.8358898279966525e-08
230000,0.0,0.0,490.0,0.0,469,71,1.4610077592180915e-09
235000,0.0,0.0,490.0,0.0,479,71,4.6493439653794155e-10
240000,0.0,0.0,490.0,0.0,489,71,1.4375873824690188e-08
245000,0.0,0.0,490.0,0.0,500,71,8.154313491104404e-08
250000,0.0,0.0,490.0,0.0,510,71,1.5309382928041515e-10
255000,0.0,0.0,490.0,0.0,520,71,1.6044047868035705e-08
260000,0.0,0.0,490.0,0.0,530,71,1.154515683055024e-08
265000,0.0,0.0,490.0,0.0,540,71,2.1619923629145887e-09
270000,0.0,0.0,490.0,0.0,551,71,6.100123073338182e-08
275000,0.0,0.0,490.0,0.0,561,71,3.813841242816807e-09
280000,0.0,0.0,490.0,0.0,571,71,1.9628039638064365e-08
285000,0.0,0.0,490.0,0.0,581,71,7.941967972158182e-09
290000,0.0,0.0,490.0,0.0,591,71,2.15405115966405e-09
295000,0.0,0.0,490.0,0.0,602,71,3.5179170687626993e-09
300000,0.0,0.0,490.0,0.0,612,71,3.831956085775801e-09
305000,0.0,0.0,490.0,0.0,622,71,5.968130434297336e-09
310000,0.0,0.0,490.0,0.0,632,71,8.48890202576058e-09
315000,0.0,0.0,490.0,0.0,642,71,6.096145810374765e-10
320000,0.0,0.0,490.0,0.0,653,71,1.7036650978852208e-09
325000,0.0,0.0,490.0,0.0,663,71,1.1419885037611266e-09
330000,0.0,0.0,490.0,0.0,673,71,1.6241838984853985e-09
335000,0.0,0.0,490.0,0.0,683,71,1.0129992400464971e-09
340000,0.0,0.0,490.0,0.0,693,71,5.905634647973557e-09
345000,0.0,0.0,490.0,0.0,704,71,4.459386815369726e-08
350000,0.0,0.0,490.0,0.0,714,71,3.5667977460462907e-09
355000,0.0,0.0,490.0,0.0,724,71,4.107721274237974e-09
360000,0.0,0.0,490.0,0.0,734,71,1.374204083859354e-10
365000,0.0,0.0,490.0,0.0,744,71,1.267909777169507e-09
370000,0.0,0.0,490.0,0.0,755,71,1.5212182624679826e-09
375000,0.0,0.0,490.0,0.0,765,71,1.9782855353867035e-09
380000,0.0,0.0,490.0,0.0,775,71,6.458726886648947e-09
385000,0.0,0.0,490.0,0.0,785,71,3.7169167743655862e-09
390000,0.0,0.0,490.0,0.0,795,75,5.28224886053863e-09
395000,0.0,0.0,490.0,0.0,806,75,9.21816400989428e-09
