step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,1024.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,1024.0,0.0,4,49,6.4511682467127685e-06,0.05,0.0011121689368157996,28.0
10000,0.0,0.0,1024.0,0.0,9,74,7.700497235418879e-07,0.05,0.0004665955989385695,31.0
15000,0.0,0.0,1024.0,0.0,14,149,1.2763995300701936e-06,0.05,0.0015484379693855908,49.0
20000,0.0,0.0,1024.0,0.0,19,456,1.0027150665337103e-06,0.05,0.001176597584915119,86.0
25000,0.0,0.0,1024.0,0.0785546875,25,569,2.2104875370132504e-06,0.05,0.0004024553707827262,101.0
30000,0.97626953125,0.0,27.0,0.3065966796875,35,575,9.655516350903781e-07,0.05,0.0005507751014102768,102.0
35000,0.0,0.0,1024.0,0.8355224609375,67,581,1.679910928942263e-05,0.05,0.00027210701090005625,102.0
40000,0.0,0.0,1024.0,0.7679248046875,78,633,9.920086449710652e-05,0.05,0.00018473071914566953,102.0
45000,0.0,0.0,1024.0,0.8981005859375001,119,654,0.0004121253441553563,0.05,0.00048365191644294403,102.0
50000,0.0,0.0,1024.0,0.6732275390625,125,670,0.00038862426299601793,0.05,0.0004068001486227728,108.0
55000,0.0,0.0,1024.0,0.469921875,130,674,0.00015743731637485325,0.05,0.00038393713698517927,109.0
60000,0.0,0.0,1024.0,0.23763183593750004,135,676,7.345860649365932e-05,0.05,0.0002326755187148784,109.0
65000,0.0,0.0,1024.0,0.09193847656250001,140,706,4.052757140016183e-05,0.05,0.0003209104850327262,109.0
70000,0.0,0.0,1024.0,0.032368164062499996,145,708,3.5547407605918124e-05,0.05,0.00017018931739814122,109.0
75000,0.0,0.0,1024.0,0.0291259765625,150,716,0.0015586510999128222,0.05,0.00023177393536405222,109.0
80000,0.0,0.0,1024.0,0.07195312499999999,156,720,1.5247801457007881e-05,0.05,0.00022900005198636043,109.0
85000,0.0,0.0,1024.0,0.1261962890625,162,733,0.00010660424595698714,0.05,0.00018054503251284013,109.0
90000,0.0,0.0,1024.0,0.14890625,167,735,4.807405639439821e-05,0.05,0.00020373868309524047,109.0
95000,0.0,0.0,1024.0,0.2585302734375,175,745,0.00010646876035025343,0.05,0.00014352553709529546,109.0
100000,0.0,0.0,1024.0,0.20371582031250002,180,745,0.00045796320773661137,0.05,0.00017195299362177615,109.0
105000,0.0,0.0,1024.0,0.9268750000000001,213,745,2.2933943910175003e-05,0.05,0.0002508309359585322,109.0
110000,0.0,0.0,1024.0,0.9494189453125002,297,746,3.7711288314312696e-05,0.05,0.00016023876987124208,109.0
115000,0.0,0.0,1024.0,0.8684716796874999,335,748,1.9739058188861236e-05,0.05,0.0001920764607852002,109.0
120000,0.0,0.0,1024.0,0.9197119140625001,426,748,6.604956433875486e-05,0.05,0.00018722188526132147,109.0
125000,0.0,0.0,1024.0,0.8167578125,449,748,8.00662164692767e-05,0.05,0.00010809745085428601,109.0
130000,0.0,0.0,1024.0,0.9088574218750001,500,750,3.229305366403423e-05,0.05,0.00010234775560771958,109.0
135000,0.97626953125,0.0,27.0,0.9141748046875001,560,750,0.00026794805307872593,0.05,0.0001703850288543259,109.0
140000,0.0,0.0,1024.0,0.948583984375,636,750,5.6869062973419204e-05,0.05,0.0001813777674321129,109.0
145000,0.97626953125,0.0,27.0,0.9133496093750001,706,750,0.00013822541222907603,0.05,0.00013261784184162074,109.0
150000,0.97626953125,0.0,27.0,0.9391796875,824,753,0.00020257383584976196,0.05,0.00015400690962652183,109.0
155000,0.0,0.0,1024.0,0.9538574218749998,938,753,4.615796933649108e-05,0.05,0.00015144384171558384,109.0
160000,0.0,0.0,1024.0,0.9545605468749999,1038,753,0.0014896141365170479,0.05,0.00010930545524167865,109.0
165000,0.97626953125,0.0,27.0,0.971787109375,1165,753,2.220947135356255e-05,0.05,0.0001298766144918946,109.0
170000,0.0,0.0,1024.0,0.9713037109375001,1300,753,3.909565566573292e-05,0.05,0.00013033538307584655,109.0
175000,0.97626953125,0.0,27.0,0.9637890625000001,1427,753,0.0001524500548839569,0.05,0.00013355976507970413,109.0
180000,0.97626953125,0.0,27.0,0.9684912109375,1539,753,0.0005535033415071666,0.05,0.00011809403311081755,109.0
185000,0.0,0.0,1024.0,0.9676123046875,1672,753,0.000472621904918924,0.05,0.0001129814029629194,109.0
190000,0.97626953125,0.0,27.0,0.931533203125,1739,753,0.00018380275287199765,0.05,0.00017767884065715057,109.0
195000,0.97626953125,0.0,27.0,0.9666015625000002,1825,753,0.00039045652374625206,0.05,9.679887702539269e-05,109.0
200000,0.97626953125,0.0,27.0,0.971083984375,1916,753,0.00011915889626834542,0.05,0.00011018230236109471,109.0
205000,0.0,0.0,1024.0,0.9640087890625001,2031,753,0.00047441196511499584,0.05,0.00011920979486452254,109.0
210000,0.0,0.0,1024.0,0.9704248046875001,2167,753,0.0002551864308770746,0.05,9.982961241696864e-05,109.0
215000,0.0,0.0,1024.0,0.8269873046874998,2203,753,0.00015705861733295023,0.05,0.00017768032316840503,109.0
220000,0.0,0.0,1024.0,0.7108837890625,2215,753,6.373565702233464e-05,0.05,0.00010605318190889884,109.0
225000,0.0,0.0,1024.0,0.8186816406250002,2241,754,0.00041260948637500405,0.05,0.00017632775928338564,109.0
230000,0.97626953125,0.0,27.0,0.9577246093750003,2279,754,0.00039502617437392473,0.05,9.884293792269997e-05,109.0
235000,0.97626953125,0.0,27.0,0.9422119140625,2360,754,0.0003086689976043999,0.05,8.149739504578957e-05,109.0
240000,0.0,0.0,1024.0,0.9645361328125001,2460,754,5.080123446532525e-05,0.05,0.00010097815312695967,109.0
245000,0.0,0.0,1024.0,0.9596142578125001,2554,754,0.0007399221649393439,0.05,7.823847363907461e-05,109.0
250000,0.97626953125,0.0,27.0,0.9729736328124998,2663,754,7.623231795150787e-05,0.05,8.450231150548467e-05,109.0
255000,0.0,0.0,1024.0,0.8658007812500002,2742,754,0.0003874471003655344,0.05,9.182634737143978e-05,109.0
