step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,256.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,256.0,0.0,19,31,7.002709753578529e-05,0.05,0.0009291221998546498,29.0
10000,0.0,0.0,256.0,0.0,39,105,4.2168801428488223e-07,0.05,0.0016200452828115527,72.0
15000,0.0,0.0,256.0,0.0,58,123,2.1251748876238707e-06,0.05,0.0011373213241146912,81.0
20000,0.0,0.0,256.0,0.14919921875,81,133,2.6842278657568386e-06,0.05,0.0006755866680640037,84.0
25000,0.0,0.0,256.0,0.7091796875,141,136,5.417743159341626e-05,0.05,0.0003699464864099169,84.0
30000,0.0,0.0,256.0,0.7178125000000001,291,136,9.114627027884126e-05,0.05,0.0004257781832911469,84.0
35000,0.0,0.0,256.0,0.03900390625,312,136,0.005821634083986282,0.05,0.00020029613579581256,84.0
40000,0.0,0.0,256.0,0.0,331,136,0.0010430527618154883,0.05,0.00019745546377985873,84.0
45000,0.0,0.0,256.0,0.0,351,136,0.0012746494030579925,0.05,0.00025019054701401136,84.0
50000,0.0,0.0,256.0,0.0,370,136,0.00045615603448823094,0.05,0.00017838157916051764,84.0
55000,0.0,0.0,256.0,0.0,390,136,0.0006201650248840451,0.05,0.0001404171169005884,84.0
60000,0.0,0.0,256.0,0.0,409,136,6.220660725375637e-05,0.05,0.00010178793144760117,84.0
65000,0.0,0.0,256.0,0.0,429,136,0.0023574037477374077,0.05,0.00011455467937721849,84.0
70000,0.0,0.0,256.0,0.015371093749999998,449,136,0.0003734594502020627,0.05,0.00017784249590458166,84.0
75000,0.0,0.0,256.0,0.2944921875,474,137,3.533525887178257e-05,0.05,0.0001761182270610796,84.0
80000,0.0,0.0,256.0,0.39220703125,504,137,7.410423859255388e-05,0.05,0.00030803579941433065,84.0
85000,0.0,0.0,256.0,0.83318359375,564,137,0.0027322552632540464,0.05,0.00016988384774940495,84.0
90000,0.0,0.0,256.0,0.524921875,605,137,0.00028130944701842964,0.05,0.00018349893648937998,84.0
