step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,40.0,0.0,0,1,
5000,0.0,0.0,40.0,0.0,125,36,6.408551416825503e-05
10000,0.0,0.0,40.0,0.0,250,38,1.945350413734559e-05
15000,0.0,0.0,40.0,0.0,375,38,2.1547803044086322e-05
20000,0.0,0.0,40.0,0.0,500,38,1.0417858902656008e-05
25000,0.0,0.0,40.0,0.0,625,42,6.3656466409156565e-06
30000,0.0,0.0,40.0,0.0,750,42,1.003284069156507e-06
35000,0.0,0.0,40.0,0.0,875,42,3.945545472561207e-07
40000,0.0,0.0,40.0,0.0,1000,42,5.724284051211725e-07
45000,0.0,0.0,40.0,0.0,1125,42,2.258166063029421e-07
50000,0.0,0.0,40.0,0.0,1250,42,2.9015176039592916e-08
55000,0.0,0.0,40.0,0.0,1375,42,1.6086902476786236e-08
60000,0.0,0.0,40.0,0.0,1500,42,3.086989295297826e-07
65000,0.0,0.0,40.0,0.0,1625,42,1.3332669190901925e-08
70000,0.0,0.0,40.0,0.0,1750,42,1.2203547328226705e-07
75000,0.0,0.0,40.0,0.0,1875,42,8.224149894431321e-08
80000,0.0,0.0,40.0,0.0,2000,42,1.529368454100677e-08
85000,0.0,0.0,40.0,0.0,2125,42,6.445483080597114e-08
90000,0.0,0.0,40.0,0.0,2250,42,6.447528733133367e-08
95000,0.0,0.0,40.0,0.0,2375,42,5.529981805807438e-08
100000,0.0,0.0,40.0,0.0,2500,42,7.245752442486264e-08
105000,0.0,0.0,40.0,0.0,2625,42,2.4527270880980723e-08
110000,0.0,0.0,40.0,0.0,2750,42,1.4578523277464228e-08
115000,0.0,0.0,40.0,0.0,2875,42,2.206602367493815e-08
120000,0.0,0.0,40.0,0.0,3000,42,6.221498694003458e-08
125000,0.0,0.0,40.0,0.0,3125,42,7.347074504338025e-09
130000,0.0,0.0,40.0,0.0,3250,42,1.96704661448166e-08
135000,0.0,0.0,40.0,0.0,3375,42,8.526617634174727e-09
140000,0.0,0.0,40.0,0.0,3500,42,5.885147480455544e-09
145000,0.0,0.0,40.0,0.0,3625,42,3.9028243747907254e-08
150000,0.0,0.0,40.0,0.0,3750,42,1.763166501689284e-08
155000,0.0,0.0,40.0,0.0,3875,42,3.716044361112836e-08
160000,0.0,0.0,40.0,0.0,4000,42,4.224771288363627e-08
165000,0.0,0.0,40.0,0.0,4125,43,2.727858472439948e-08
170000,0.0,0.0,40.0,0.0,4250,43,3.270527315635263e-08
175000,0.0,0.0,40.0,0.0,4375,43,1.2540605887068068e-08
180000,0.0,0.0,40.0,0.0,4500,43,2.485749028835471e-08
185000,0.0,0.0,40.0,0.0,4625,43,3.595420849933362e-08
190000,0.0,0.0,40.0,0.0,4750,43,7.446089966833824e-09
195000,0.0,0.0,40.0,0.0,4875,43,7.133560409045003e-09
200000,0.0,0.0,40.0,0.0,5000,43,1.404876304178515e-08
205000,0.0,0.0,40.0,0.0,5125,43,1.3131082887696266e-08
210000,0.0,0.0,40.0,0.0,5250,43,1.9413803897805337e-08
215000,0.0,0.0,40.0,0.0,5375,43,1.6078589570867052e-09
220000,0.0,0.0,40.0,0.0,5500,43,5.988973317272439e-09
225000,0.0,0.0,40.0,0.0,5625,43,1.637421220834767e-08
230000,0.0,0.0,40.0,0.0,5750,43,2.945144572663594e-08
235000,0.0,0.0,40.0,0.0,5875,43,1.0115894788498281e-08
240000,0.0,0.0,40.0,0.0,6000,43,1.4601488906862414e-08
245000,0.0,0.0,40.0,0.0,6125,43,1.0703504749187687e-08
250000,0.0,0.0,40.0,0.0,6250,43,1.2623403655709353e-08
255000,0.0,0.0,40.0,0.0,6375,43,9.113831467288946e-09
260000,0.0,0.0,40.0,0.0,6500,43,8.823662689394496e-09
