step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,250.0,0.0,0,1,,0.1
5000,0.0,0.0,250.0,0.0,20,20,3.337138991810207e-07,0.08659643233600654
10000,0.0,0.0,250.0,0.01778,40,24,1.0421910445757021e-07,0.07498942093324559
15000,0.0,0.0,250.0,0.03934,60,24,1.98089480818453e-07,0.06493816315762113
20000,0.0,0.0,250.0,0.0361,81,24,1.5810647937541944e-06,0.05623413251903491
25000,0.0,0.0,250.0,0.02804,102,24,8.308089149977604e-08,0.04869675251658631
30000,0.0,0.0,250.0,0.0,122,24,1.715451389827649e-07,0.042169650342858224
35000,0.0,0.0,250.0,0.026959999999999994,142,24,2.234530256828293e-06,0.036517412725483776
40000,0.0,0.0,250.0,0.026199999999999994,162,24,8.227475518651772e-06,0.0316227766016838
45000,0.0,0.0,250.0,0.0,182,24,9.220723313774215e-07,0.027384196342643614
50000,0.0,0.0,250.0,0.035379999999999995,203,24,4.411723693920067e-06,0.023713737056616554
55000,0.0,0.0,250.0,0.09092,225,24,5.18578644914669e-06,0.020535250264571463
60000,0.0,0.0,250.0,0.07314000000000001,246,24,2.9242614800750744e-06,0.01778279410038923
65000,0.0,0.0,250.0,0.0,266,24,1.1852590432681609e-05,0.01539926526059492
70000,0.0,0.0,250.0,0.13994,288,24,2.4341845346498303e-05,0.01333521432163324
75000,0.0,0.0,250.0,0.3463,315,24,2.3175665774033405e-05,0.011547819846894583
80000,0.0,0.0,250.0,0.36606,347,24,4.098083809367381e-05,0.010000000000000002
85000,0.0,0.0,250.0,0.33604,380,24,0.0002141792792826891,0.008659643233600654
90000,0.0,0.0,250.0,0.042499999999999996,401,24,5.6640572438482195e-05,0.007498942093324558
95000,0.0,0.0,250.0,0.012559999999999998,421,24,4.5255925215315074e-05,0.006493816315762114
100000,0.0,0.0,250.0,0.0,441,24,4.8493355279788375e-05,0.005623413251903492
105000,0.0,0.0,250.0,0.72122,484,24,0.0006648052367381752,0.004869675251658632
110000,0.0,0.0,250.0,0.44382,527,24,5.0390746764605865e-05,0.004216965034285823
115000,0.0,0.0,250.0,0.6255399999999999,563,24,3.874465255648829e-05,0.003651741272548377
120000,0.0,0.0,250.0,0.11607999999999999,587,24,5.1106922910548747e-05,0.0031622776601683794
125000,0.0,0.0,250.0,0.0,607,24,1.104722196032526e-05,0.0027384196342643617
130000,0.0,0.0,250.0,0.0465,628,24,4.589777017827146e-05,0.0023713737056616554
135000,0.0,0.0,250.0,0.0,648,24,3.557974878276582e-06,0.002053525026457146
140000,0.0,0.0,250.0,0.0,668,24,1.226243421115214e-05,0.001778279410038923
145000,0.0,0.0,250.0,0.0,688,24,7.3846758823492564e-06,0.001539926526059492
150000,0.0,0.0,250.0,0.0,708,24,3.606661266530864e-06,0.001333521432163324
155000,0.0,0.0,250.0,0.0,728,24,5.43640271644108e-06,0.0011547819846894581
160000,0.0,0.0,250.0,0.40106,760,24,1.2253450222488027e-05,0.001
165000,0.0,0.0,250.0,0.12301999999999999,784,24,2.7829277314594947e-05,0.001
170000,0.0,0.0,250.0,0.0,804,24,1.03195152405533e-05,0.001
175000,0.0,0.0,250.0,0.0,824,24,2.0645878976210952e-05,0.001
180000,0.0,0.0,250.0,0.0,844,24,1.7506061340100132e-05,0.001
185000,0.0,0.0,250.0,0.43079999999999996,874,24,7.783952241879888e-06,0.001
190000,0.9568,0.0,12.0,0.9245800000000001,1034,24,2.1533762264880352e-05,0.001
195000,0.0,0.0,250.0,0.72274,1209,24,3.590104461181909e-05,0.001
200000,0.0,0.0,250.0,0.22796,1239,24,5.450651951832697e-05,0.001
205000,0.0,0.0,250.0,0.09136,1262,24,5.531165516003966e-05,0.001
210000,0.0,0.0,250.0,0.0,1282,24,2.992679219460115e-05,0.001
215000,0.0,0.0,250.0,0.0,1302,24,0.00014258702867664397,0.001
220000,0.0,0.0,250.0,0.0,1322,24,5.031994078308344e-06,0.001
225000,0.0,0.0,250.0,0.0,1342,24,1.544354745419696e-05,0.001
230000,0.0,0.0,250.0,0.0,1362,24,1.0565635420789476e-05,0.001
235000,0.0,0.0,250.0,0.47792,1392,24,1.1640144293778576e-05,0.001
240000,0.0,0.0,250.0,0.91504,1533,24,0.00016038997273426503,0.001
245000,0.0,0.0,250.0,0.9337600000000001,1771,24,0.00010637965169735253,0.001
250000,0.0,0.0,250.0,0.8903800000000001,1979,24,2.2280677512753755e-05,0.001
255000,0.9568,0.0,12.0,0.9532000000000002,2318,24,0.00034595021861605346,0.001
260000,0.0,0.0,250.0,0.9568000000000001,2709,24,6.471289088949561e-05,0.001
265000,0.0,0.0,250.0,0.9326800000000001,2955,24,3.67127540812362e-05,0.001
270000,0.9568,0.0,12.0,0.9488800000000002,3162,24,9.166386007564142e-06,0.001
275000,0.9568,0.0,12.0,0.9487,3454,24,1.4560516319761518e-05,0.001
280000,0.9568,0.0,12.0,0.9508600000000003,3809,24,3.7491599869099446e-06,0.001
285000,0.9568,0.0,12.0,0.9289000000000002,4171,24,2.708040119614452e-05,0.001
290000,0.0,0.0,250.0,0.9494200000000002,4544,24,0.0007620617980137467,0.001
295000,0.0,0.0,250.0,0.9454600000000003,4908,24,9.551153925713152e-05,0.001
300000,0.9568,0.0,12.0,0.9553600000000001,5248,24,8.120176062220708e-06,0.001
305000,0.0,0.0,250.0,0.93232,5559,24,1.2508931831689551e-05,0.001
310000,0.9568,0.0,12.0,0.9539199999999999,5897,24,1.0074452802655287e-05,0.001
315000,0.9568,0.0,12.0,0.9533800000000003,6171,24,6.200205461937003e-06,0.001
320000,0.9568,0.0,12.0,0.9400600000000001,6545,24,5.0709077186184e-06,0.001
325000,0.0,0.0,250.0,0.9215200000000001,6865,24,1.6489466361235827e-05,0.001
330000,0.9568,0.0,12.0,0.94276,7222,24,2.1090223526698537e-05,0.001
335000,0.9568,0.0,12.0,0.9555400000000001,7606,24,1.839855030993931e-05,0.001
340000,0.0,0.0,250.0,0.9447399999999998,7885,24,4.722774519905215e-06,0.001
345000,0.9568,0.0,12.0,0.9532000000000002,8253,24,3.451198608672712e-06,0.001
350000,0.9568,0.0,12.0,0.9499600000000001,8624,24,3.403251412237296e-06,0.001
355000,0.0,0.0,250.0,0.94636,8937,24,0.001314050517976284,0.001
360000,0.9568,0.0,12.0,0.9562600000000001,9293,24,5.8620098570827395e-06,0.001
365000,0.9568,0.0,12.0,0.9568000000000001,9680,24,6.82705490362423e-07,0.001
370000,0.9568,0.0,12.0,0.9553600000000001,10065,24,1.2006457836832851e-06,0.001
375000,0.9568,0.0,12.0,0.9496,10449,24,3.7196364246483427e-06,0.001
