step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,120.0,0.0,0,1,,0.1
5000,0.0,0.0,120.0,0.0,41,44,8.093782355445e-08,0.08659643233600654
10000,0.0,0.0,120.0,0.0,83,67,7.514426414445552e-08,0.07498942093324559
15000,0.0,0.0,120.0,0.0,125,68,5.0834245257647126e-08,0.06493816315762113
20000,0.0,0.0,120.0,0.0,166,68,3.807958393053923e-08,0.05623413251903491
25000,0.0,0.0,120.0,0.0,208,72,3.8770416210809344e-08,0.04869675251658631
30000,0.0,0.0,120.0,0.0,250,72,1.1255801624088235e-08,0.042169650342858224
35000,0.0,0.0,120.0,0.0,291,72,2.1577953646101378e-07,0.036517412725483776
40000,0.0,0.0,120.0,0.0,333,72,1.8457771489011066e-07,0.0316227766016838
45000,0.0,0.0,120.0,0.0,375,72,1.0044244547202652e-08,0.027384196342643614
50000,0.0,0.0,120.0,0.0,416,72,1.4052504049288927e-08,0.023713737056616554
55000,0.0,0.0,120.0,0.0,458,75,7.78155353486909e-08,0.020535250264571463
60000,0.0,0.0,120.0,0.0,500,75,2.6345444936737294e-08,0.01778279410038923
65000,0.0,0.0,120.0,0.0,541,77,2.4079226932371967e-06,0.01539926526059492
70000,0.0,0.0,120.0,0.0,583,77,2.311114144504245e-08,0.01333521432163324
75000,0.0,0.0,120.0,0.0,625,77,4.501186090521969e-09,0.011547819846894583
80000,0.0,0.0,120.0,0.0,666,77,9.651515142650169e-09,0.010000000000000002
85000,0.0,0.0,120.0,0.0,708,77,2.9346576724265105e-08,0.008659643233600654
90000,0.0,0.0,120.0,0.0,750,77,8.882512361196859e-07,0.007498942093324558
95000,0.0,0.0,120.0,0.0,791,80,3.2230528290710936e-07,0.006493816315762114
100000,0.0,0.0,120.0,0.0,833,80,2.5201552844578146e-08,0.005623413251903492
105000,0.0,0.0,120.0,0.0,875,80,3.956161620521925e-09,0.004869675251658632
110000,0.0,0.0,120.0,0.0,916,80,3.2773441738243037e-09,0.004216965034285823
115000,0.0,0.0,120.0,0.0,958,84,2.0743911477438814e-08,0.003651741272548377
120000,0.0,0.0,120.0,0.0,1000,84,4.7201389463680243e-08,0.0031622776601683794
125000,0.0,0.0,120.0,0.0,1041,84,4.5428774342326506e-07,0.0027384196342643617
130000,0.0,0.0,120.0,0.0,1083,84,2.246264330096892e-07,0.0023713737056616554
135000,0.0,0.0,120.0,0.0,1125,88,1.8652739353086645e-09,0.002053525026457146
140000,0.0,0.0,120.0,0.0,1166,88,1.036193575387756e-09,0.001778279410038923
145000,0.0,0.0,120.0,0.0,1208,95,6.471694735665778e-09,0.001539926526059492
150000,0.0,0.0,120.0,0.0,1250,95,3.709666174245285e-08,0.001333521432163324
155000,0.0,0.0,120.0,0.0,1291,98,9.942997394318809e-07,0.0011547819846894581
160000,0.0,0.0,120.0,0.0,1333,100,7.975979876562178e-09,0.001
