step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,490.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,490.0,0.0,10,55,6.834883947703929e-07,0.05,0.0013002969475039623,66.0
10000,0.0,0.0,490.0,0.0,20,60,1.1405459190427791e-06,0.05,0.0022438060153822876,139.0
15000,0.0,0.0,490.0,0.0,30,60,2.9018196983088274e-06,0.05,0.0008143786925283365,160.0
20000,0.0,0.0,490.0,0.0,40,60,1.0962475016640383e-06,0.05,0.0014310349740806947,185.0
25000,0.0,0.0,490.0,0.0,51,60,1.843850213845144e-06,0.05,0.0012050584521484018,200.0
30000,0.0,0.0,490.0,0.028326530612244893,61,70,1.8650928268471034e-06,0.05,0.0004845863981674046,225.0
35000,0.0,0.0,490.0,0.028326530612244893,71,70,1.926638560689753e-06,0.05,0.0009645155289862678,245.0
40000,0.0,0.0,490.0,0.0,82,70,1.3633620028485893e-06,0.05,0.0012301743982511672,259.0
45000,0.0,0.0,490.0,0.0,92,70,9.365352866552712e-07,0.05,0.00110913023824636,283.0
50000,0.0,0.0,490.0,0.025663265306122444,103,73,6.155707410471223e-07,0.05,0.001153336124082806,299.0
55000,0.0,0.0,490.0,0.025663265306122444,113,73,4.324298515712144e-06,0.05,0.0005125533693314141,327.0
60000,0.0,0.0,490.0,0.0,123,73,7.023762123026245e-07,0.05,0.0012070970663210754,352.0
65000,0.0,0.0,490.0,0.0,133,73,3.5044247397308936e-06,0.05,0.0012521382287911398,366.0
70000,0.0,0.0,490.0,0.0,143,73,3.490609401524125e-07,0.05,0.0014071832703984764,385.0
75000,0.0,0.0,490.0,0.0,154,73,1.36565927277843e-06,0.05,0.0005266900243411927,395.0
80000,0.0,0.0,490.0,0.0,164,73,5.3883086366113275e-06,0.05,0.0005453597587683163,399.0
85000,0.0,0.0,490.0,0.0,174,73,9.94554966382566e-07,0.05,0.0003398567160343979,401.0
90000,0.0,0.0,490.0,0.0,184,73,2.39479436459078e-06,0.05,0.0003355288205388717,401.0
95000,0.0,0.0,490.0,0.0,194,73,4.374754553282401e-06,0.05,0.0003709353519367945,406.0
100000,0.0,0.0,490.0,0.0,205,73,5.308791969582671e-06,0.05,0.0004096138313048734,415.0
105000,0.0,0.0,490.0,0.0,215,73,7.3815880341499e-07,0.05,0.00030760474157030506,416.0
110000,0.0,0.0,490.0,0.0,225,73,3.2524101243325276e-06,0.05,0.00029312926842668885,422.0
115000,0.0,0.0,490.0,0.027316326530612244,236,73,6.469250592999742e-07,0.05,0.00036582606600085775,431.0
120000,0.0,0.0,490.0,0.027316326530612244,246,73,3.942266175727127e-06,0.05,0.0005943836762831769,441.0
125000,0.0,0.0,490.0,0.0,256,73,1.3482267604558729e-06,0.05,0.00046335931704757845,442.0
130000,0.0,0.0,490.0,0.0,266,73,8.426099498137773e-07,0.05,0.0005460512382947136,450.0
135000,0.0,0.0,490.0,0.0,276,73,2.4569966626586393e-05,0.05,0.0006635609391565315,454.0
140000,0.0,0.0,490.0,0.0,287,73,8.128688477881951e-07,0.05,0.00047453675472297163,457.0
145000,0.0,0.0,490.0,0.0,297,73,8.743132866584347e-07,0.05,0.00031363841341252354,459.0
150000,0.0,0.0,490.0,0.0,307,73,2.0572867924784077e-06,0.05,0.0006572211980912603,460.0
155000,0.0,0.0,490.0,0.0,317,73,6.231700808712048e-07,0.05,0.000455377477683988,470.0
160000,0.0,0.0,490.0,0.008306122448979592,328,73,1.31385365875758e-06,0.05,0.0008905308407951553,478.0
165000,0.0,0.0,490.0,0.008306122448979592,338,73,7.45692602777126e-07,0.05,0.0006830993476172984,487.0
170000,0.0,0.0,490.0,0.0,348,73,1.36240942083532e-06,0.05,0.00047167995477193254,490.0
175000,0.0,0.0,490.0,0.0,358,73,7.233323913169443e-07,0.05,0.0004869901173389684,491.0
180000,0.0,0.0,490.0,0.0,368,73,1.7961693856705097e-06,0.05,0.00024027659239686134,491.0
185000,0.0,0.0,490.0,0.0,379,73,4.7616126153116056e-07,0.05,0.00037372673508606315,493.0
190000,0.0,0.0,490.0,0.0,389,73,4.2837737623813155e-07,0.05,0.00037692479304539324,493.0
195000,0.0,0.0,490.0,0.0,399,73,8.593764277975424e-07,0.05,0.000517059948338406,494.0
200000,0.0,0.0,490.0,0.01087755102040816,409,73,1.216939040205034e-06,0.05,0.00048500879748530543,496.0
205000,0.0,0.0,490.0,0.049071428571428564,420,74,4.992477443011012e-06,0.05,0.0003999619827076076,501.0
210000,0.0,0.0,490.0,0.038193877551020404,430,74,1.7326960914942902e-06,0.05,0.00019041878591868143,501.0
215000,0.0,0.0,490.0,0.0,441,74,2.3548661829408957e-06,0.05,0.0002477141616497809,501.0
220000,0.0,0.0,490.0,0.0,451,74,1.4770373581995955e-06,0.05,0.00018216101768058035,502.0
225000,0.0,0.0,490.0,0.0,461,74,6.048630325494742e-07,0.05,0.00023059692243862108,502.0
230000,0.0,0.0,490.0,0.0,471,74,3.8148772318891133e-07,0.05,0.00018893432949138373,506.0
235000,0.0,0.0,490.0,0.0,481,74,8.903513730729173e-07,0.05,0.00043377816207976926,508.0
240000,0.0,0.0,490.0,0.0,492,74,2.678998043847969e-06,0.05,0.00021692152344786276,508.0
245000,0.0,0.0,490.0,0.0,502,74,4.059886293816817e-07,0.05,0.0003590106998072926,509.0
250000,0.0,0.0,490.0,0.0,512,74,4.3094536295029684e-07,0.05,0.0002197936622345339,510.0
255000,0.0,0.0,490.0,0.0,522,74,4.551570498279034e-07,0.05,0.0002553285883051288,510.0
260000,0.0,0.0,490.0,0.017030612244897957,533,74,1.2989002016183804e-06,0.05,0.0004766753806710068,511.0
265000,0.0,0.0,490.0,0.07377551020408164,544,74,6.241871801648813e-07,0.05,0.00037408534606933017,512.0
270000,0.0,0.0,490.0,0.1404387755102041,556,74,3.425056092964951e-06,0.05,0.000313019115077415,519.0
275000,0.0,0.0,490.0,0.08369387755102041,566,74,1.9817648535536136e-06,0.05,0.0002471180205072874,519.0
280000,0.0,0.0,490.0,0.0,576,74,1.0929127256531501e-06,0.05,0.0003683949266218847,520.0
285000,0.0,0.0,490.0,0.0,586,74,8.209012776205782e-07,0.05,0.0004629664934846889,520.0
290000,0.0,0.0,490.0,0.0,596,74,1.461180090700509e-06,0.05,0.0002297324024450568,520.0
295000,0.0,0.0,490.0,0.0,607,74,9.961697742255637e-07,0.05,0.0004408675662614856,528.0
300000,0.0,0.0,490.0,0.0,617,74,2.2280892153503373e-06,0.05,0.000453648122845894,539.0
305000,0.0,0.0,490.0,0.0,627,74,1.3889398360333871e-06,0.05,0.000241285815355135,541.0
310000,0.0,0.0,490.0,0.0,637,74,9.303852834818827e-07,0.05,0.00031007423177544733,541.0
315000,0.0,0.0,490.0,0.0,647,74,1.722651177260559e-06,0.05,0.0001666461967083621,544.0
320000,0.0,0.0,490.0,0.0,658,74,7.038311764517857e-07,0.05,0.00015231584215567843,544.0
325000,0.0,0.0,490.0,0.0,668,74,6.240981292648939e-06,0.05,0.00025337729355782475,547.0
330000,0.0,0.0,490.0,0.2516326530612245,683,75,2.09310246646055e-06,0.05,0.00047978270533986155,555.0
335000,0.0,0.0,490.0,0.2548061224489796,694,75,2.0865352325927233e-06,0.05,0.0002378006541326742,557.0
340000,0.0,0.0,490.0,0.8176632653061224,724,77,8.512093700119294e-06,0.05,0.00046430725141053514,561.0
345000,0.0,0.0,490.0,0.7661530612244899,767,78,8.374203389394097e-06,0.05,0.00022119217527764534,570.0
350000,0.0,0.0,490.0,0.3576020408163265,780,78,0.0018900862196460366,0.05,0.00019416823936462875,570.0
355000,0.0,0.0,490.0,0.7821224489795917,808,80,4.639234975911677e-05,0.05,0.0003879589172652913,574.0
360000,0.0,0.0,490.0,0.8957653061224489,882,80,5.267617598292418e-05,0.05,0.00040947463534536974,575.0
365000,0.0,0.0,490.0,0.7797857142857143,940,80,0.0002542849979363382,0.05,0.00024703796380451414,576.0
370000,0.0,0.0,490.0,0.7726224489795919,984,80,5.581182267633267e-05,0.05,0.00030401990086489873,577.0
375000,0.0,0.0,490.0,0.34396938775510205,995,80,0.0006203578086569905,0.05,0.0002643149828445227,587.0
380000,0.0,0.0,490.0,0.16186734693877547,1007,80,0.00010969111463055015,0.05,0.0004105544245233155,589.0
385000,0.0,0.0,490.0,0.09681632653061223,1018,80,4.873821308137849e-05,0.05,0.00040268454528689994,590.0
390000,0.0,0.0,490.0,0.02033673469387755,1028,80,4.3982643546769395e-05,0.05,0.0002649587046966205,590.0
395000,0.0,0.0,490.0,0.0,1038,80,4.8885111027630046e-05,0.05,0.0002725990968842179,591.0
