step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,0.0,5,114,1.4615795407735277e-05,0.05,0.002428243015067833,102.0
10000,0.0,0.0,0.0,10,162,3.161151425956632e-06,0.05,0.0023107692991869854,175.0
15000,0.0,0.0,0.0,15,175,1.3613519058708334e-06,0.05,0.0014929709187254004,276.0
20000,0.0,0.0,0.0,20,189,1.1640286174952053e-06,0.05,0.0009333834997304306,295.0
25000,0.0,0.0,0.0,25,192,2.144034624507185e-06,0.05,0.0027482441958245844,440.0
30000,0.0,0.0,0.0,30,192,1.6220401448663324e-06,0.05,0.002139276038194482,547.0
35000,0.0,0.0,0.0,35,192,2.032312067967723e-06,0.05,0.002134330599547719,665.0
40000,0.0,0.0,0.0,40,192,4.383063696877798e-06,0.05,0.0020708567069645926,743.0
45000,0.0,0.0,0.0,45,192,3.4849388157454086e-06,0.05,0.001491380285797453,759.0
50000,0.0,0.0,0.0,50,192,2.0383815808600048e-06,0.05,0.0006329262681959588,802.0
55000,0.0,0.0,0.0,55,192,2.320410430911579e-06,0.05,0.0011451881231431544,891.0
60000,0.0,0.0,0.0,60,192,1.076934040611377e-06,0.05,0.0006942984975653937,904.0
65000,0.0,0.0,0.0,65,192,2.1312932858563727e-06,0.05,0.002419607604558019,1008.0
70000,0.0,0.0,0.0,70,192,1.64935045177117e-06,0.05,0.00202695313727351,1083.0
75000,0.0,0.0,0.0,75,192,1.6621652321191505e-06,0.05,0.0015984654353694118,1105.0
80000,0.0,0.0,0.0,80,192,1.7627619399718242e-06,0.05,0.0011562548224410378,1149.0
85000,0.0,0.0,0.0,85,192,4.197088856017217e-06,0.05,0.0007109469791555501,1171.0
90000,0.0,0.0,0.0,90,192,2.8112337986385683e-06,0.05,0.00045380021511733006,1185.0
95000,0.0,0.0,0.0,95,192,2.8763904538209317e-06,0.05,0.0004495393458010427,1200.0
100000,0.0,0.0,0.0,100,192,1.2544562650873559e-06,0.05,0.0004117336448391423,1208.0
105000,0.0,0.0,0.0,105,192,2.829513505275827e-06,0.05,0.0009384097787669719,1221.0
110000,0.0,0.0,0.0,110,192,1.1025075536963413e-06,0.05,0.0013269854024439746,1238.0
115000,0.0,0.0,0.0,115,192,1.2740424608637113e-06,0.05,0.0005398411923304153,1256.0
120000,0.0,0.0,0.0,120,192,8.380106919503305e-07,0.05,0.0005616748367113484,1263.0
125000,0.0,0.0,0.0,125,192,6.859082191112975e-07,0.05,0.0004930061350414293,1278.0
130000,0.0,0.0,0.0,130,192,1.4191083437253837e-06,0.05,0.0015937442968982907,1322.0
135000,0.0,0.0,0.0,135,192,5.95688788962434e-07,0.05,0.001292996785396996,1353.0
140000,0.0,0.0,0.0,140,192,1.7238000964425737e-06,0.05,0.0003839740834459995,1361.0
145000,0.0,0.0,0.0,145,192,2.71823978437169e-06,0.05,0.00041926431302427173,1365.0
150000,0.0,0.0,0.0,150,192,2.9622751753777266e-06,0.05,0.0003405032027120285,1376.0
155000,0.0,0.0,0.0,155,207,2.781694774967036e-06,0.05,0.000427337122004794,1395.0
160000,0.0,0.0,0.0,160,207,1.8418350009596907e-06,0.05,0.000341002345710547,1395.0
165000,0.0,0.0,0.0,165,207,1.9080439415120054e-06,0.05,0.0011463281933880283,1407.0
170000,0.0,0.0,0.0,170,207,7.253064495671424e-07,0.05,0.0003286381311704073,1407.0
175000,0.0,0.0,0.0,175,207,1.1586809023356182e-06,0.05,0.0010902887134226853,1408.0
180000,0.0,0.0,0.0,180,207,8.68748543325637e-07,0.05,0.0003196684602679006,1408.0
185000,0.0,0.0,0.0,185,207,2.6836999040824594e-06,0.05,0.0003367683076426448,1408.0
190000,0.0,0.0,0.0,190,207,1.5860829307712265e-06,0.05,0.00028693381812253707,1408.0
195000,0.0,0.0,0.0,195,207,2.476698170994496e-07,0.05,0.0003645163055005474,1408.0
200000,0.0,0.0,0.0,200,207,1.329256974713644e-06,0.05,0.00026160260976652606,1411.0
205000,0.0,0.0,0.0,205,207,9.440478834221722e-07,0.05,0.0002729963420782323,1411.0
210000,0.0,0.0,0.0,210,207,1.7293239125137916e-06,0.05,0.0003706572286207653,1411.0
215000,0.0,0.0,0.0,215,207,2.8621045657928335e-06,0.05,0.0007110048886087124,1422.0
220000,0.0,0.0,0.0,220,207,4.9554578254173975e-06,0.05,0.0006697576298650124,1425.0
225000,0.0,0.0,0.0,225,207,1.5358449445557198e-06,0.05,0.0007281957633935796,1433.0
230000,0.0,0.0,0.0,230,207,2.6492855340620736e-06,0.05,0.0007428580274892226,1439.0
235000,0.0,0.0,0.0,235,207,4.4849170990346465e-06,0.05,0.0003366132740329162,1443.0
240000,0.0,0.0,0.0,240,207,3.5918478715757374e-06,0.05,0.00046217832389913835,1447.0
245000,0.0,0.0,0.0,245,207,1.2990725508643663e-06,0.05,0.001265044403562751,1459.0
250000,0.0,0.0,0.0,250,207,4.298743078834377e-06,0.05,0.0008792613145936944,1466.0
255000,0.0,0.0,0.0,255,207,4.490764240472345e-06,0.05,0.0008537210948148922,1469.0
260000,0.0,0.0,0.0,260,207,1.336556351816398e-06,0.05,0.00036190396908920294,1475.0
265000,0.0,0.0,0.0,265,207,2.326713911315892e-06,0.05,0.0004168491093563812,1475.0
270000,0.0,0.0,0.0,270,207,7.410210400848882e-07,0.05,0.000487661015015678,1478.0
275000,0.0,0.0,0.0,275,207,1.087769646801462e-06,0.05,0.0007547440338237232,1484.0
280000,0.0,0.0,0.0,280,207,1.53367636812618e-06,0.05,0.0002856049501426922,1494.0
285000,0.0,0.0,0.0,285,207,6.90625654442556e-07,0.05,0.00030121421751028133,1494.0
290000,0.0,0.0,0.0,290,207,7.64059564062336e-07,0.05,0.0008859107752943972,1496.0
295000,0.0,0.0,0.0,295,207,1.8102471585734747e-05,0.05,0.0002736706882644712,1497.0
300000,0.0,0.0,0.0,300,207,7.502954417759611e-07,0.05,0.0002748153566556354,1500.0
305000,0.0,0.0,0.0,305,207,1.0906575198532664e-06,0.05,0.0002785652486305903,1500.0
310000,0.0,0.0,0.0,310,207,7.251772444760718e-07,0.05,0.0002996622568315991,1500.0
315000,0.0,0.0,0.0,315,207,1.5253044693963602e-06,0.05,0.000289114200590343,1504.0
320000,0.0,0.0,0.0,320,207,6.5765507315518335e-06,0.05,0.0008571715294358893,1514.0
325000,0.0,0.0,0.0,325,207,6.775716201445903e-07,0.05,0.00025124194890882074,1514.0
330000,0.0,0.0,0.0,330,207,1.2288269317650702e-06,0.05,0.0006033204377320889,1515.0
335000,0.0,0.0,0.0,335,207,1.8285838905285345e-06,0.05,0.0003043475585052651,1518.0
340000,0.0,0.0,0.0,340,207,4.905243145003624e-07,0.05,0.00024376770133499853,1518.0
345000,0.0,0.0,0.0,345,207,1.987987616303144e-06,0.05,0.0002223772307186725,1518.0
350000,0.0,0.0,0.0,350,207,4.433293838701502e-07,0.05,0.0005800940529325733,1520.0
355000,0.0,0.0,0.0,355,207,2.8910158107464667e-06,0.05,0.00024894213110568636,1520.0
360000,0.0,0.0,0.0,360,207,1.1250359648329322e-06,0.05,0.00029738290299212823,1521.0
365000,0.0,0.0,0.0,365,207,3.427259684940509e-07,0.05,0.00024089967620472685,1521.0
370000,0.0,0.0,0.0,370,207,2.681310661500902e-06,0.05,0.0005156839035930719,1526.0
375000,0.0,0.0,0.0,375,207,2.9226170227047987e-05,0.05,0.00022348013534339802,1528.0
380000,0.0,0.0,0.0,380,207,1.0725430001912173e-06,0.05,0.00028996673150642906,1533.0
385000,0.0,0.0,0.0,385,207,1.661944907027646e-06,0.05,0.0002103848232653759,1533.0
390000,0.0,0.0,0.0,390,207,1.9009584093510057e-06,0.05,0.0002626186778583486,1533.0
395000,0.0,0.0,0.0,395,207,4.947985416947631e-07,0.05,0.00016865840580163443,1533.0
