step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,256.0,0.0,0,1,,0.1
5000,0.0,0.0,256.0,0.018955592105263156,19,139,6.775161409677821e-07,0.08659643233600654
10000,0.0,0.0,256.0,0.04603515625,40,140,1.0851956488977521e-07,0.07498942093324559
15000,0.0,0.0,256.0,0.031796874999999995,60,140,3.312358330731513e-06,0.06493816315762113
20000,0.0,0.0,256.0,0.0984765625,81,140,1.2038127351843286e-05,0.05623413251903491
25000,0.0,0.0,256.0,0.13009765624999997,102,140,1.6547681980227935e-06,0.04869675251658631
30000,0.0,0.0,256.0,0.274296875,128,140,1.3249192306830082e-05,0.042169650342858224
35000,0.0,0.0,256.0,0.57515625,165,140,8.993847586680204e-05,0.036517412725483776
40000,0.0,0.0,256.0,0.26609375,190,140,0.0015103504993021488,0.0316227766016838
45000,0.0,0.0,256.0,0.42294921875,220,140,0.0023488549049943686,0.027384196342643614
50000,0.0,0.0,256.0,0.36177734375,249,140,0.00037234093178994954,0.023713737056616554
55000,0.0,0.0,256.0,0.02662109375,269,140,0.00038481366937048733,0.020535250264571463
60000,0.0,0.0,256.0,0.0,289,140,6.189412670210004e-05,0.01778279410038923
65000,0.0,0.0,256.0,0.0,308,140,0.0003535682044457644,0.01539926526059492
70000,0.0,0.0,256.0,0.0,328,140,4.712636655312963e-05,0.01333521432163324
75000,0.0,0.0,256.0,0.0,347,140,8.967830945039168e-05,0.011547819846894583
80000,0.0,0.0,256.0,0.0,367,140,8.029794116737321e-05,0.010000000000000002
85000,0.0,0.0,256.0,0.0,386,140,1.4899599591444712e-05,0.008659643233600654
90000,0.0,0.0,256.0,0.0,406,140,8.105127562885173e-06,0.007498942093324558
95000,0.0,0.0,256.0,0.0,425,140,1.0498428309801966e-05,0.006493816315762114
100000,0.0,0.0,256.0,0.0,445,140,5.759627129009459e-06,0.005623413251903492
105000,0.0,0.0,256.0,0.0,464,140,1.4367033145390451e-05,0.004869675251658632
