step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,40.0,0.0,0,1,,1.0
5000,0.0,0.0,40.0,0.0,125,26,2.2854729309074173e-07,0.940625
10000,0.0,0.0,40.0,0.0,250,31,2.9519933377741836e-05,0.88125
15000,0.0,0.0,40.0,0.0,376,31,7.904295529215233e-08,0.821875
20000,0.0,0.0,40.0,0.004999999999999999,501,36,3.1671866054239217e-06,0.7625
25000,0.0,0.0,40.0,0.02975,627,40,1.1044332950405078e-06,0.703125
30000,0.0,0.0,40.0,0.024624999999999998,753,40,1.1940605872950982e-06,0.64375
35000,0.0,0.0,40.0,0.06724999999999999,880,40,2.0753484932356514e-05,0.5843750000000001
40000,0.8425,0.0,7.0,0.458125,1033,40,2.4483029847033322e-05,0.525
45000,0.0,0.0,40.0,0.42925,1225,40,0.0006703058606944978,0.46562500000000007
50000,0.0,0.0,40.0,0.07075000000000001,1390,40,0.00032485779956914485,0.40625
55000,0.0,0.0,40.0,0.076875,1518,40,0.00023292715195566416,0.34687500000000004
60000,0.0,0.0,40.0,0.0,1647,40,0.00014902815746609122,0.2875000000000001
65000,0.0,0.0,40.0,0.0185,1773,40,5.000773671781644e-05,0.22812500000000002
70000,0.0,0.0,40.0,0.0,1901,40,9.221316577168182e-05,0.16875000000000007
75000,0.0,0.0,40.0,0.0,2027,40,5.583561141975224e-05,0.109375
80000,0.0,0.0,40.0,0.015125,2154,40,3.118137101409957e-05,0.050000000000000044
85000,0.0,0.0,40.0,0.0,2279,40,1.7746917365002446e-05,0.050000000000000044
90000,0.0,0.0,40.0,0.0,2404,40,3.851247311104089e-05,0.050000000000000044
95000,0.0,0.0,40.0,0.0,2529,40,2.2800248189014383e-05,0.050000000000000044
100000,0.0,0.0,40.0,0.0,2654,40,0.00040083553176373243,0.050000000000000044
105000,0.0,0.0,40.0,0.0,2779,40,6.918959115864709e-06,0.050000000000000044
110000,0.0,0.0,40.0,0.0,2904,40,1.726387199596502e-05,0.050000000000000044
115000,0.0,0.0,40.0,0.0,3030,40,2.2266895030043088e-05,0.050000000000000044
120000,0.0,0.0,40.0,0.0,3156,40,2.682518243091181e-06,0.050000000000000044
125000,0.0,0.0,40.0,0.006125000000000003,3281,40,2.1133071641088463e-05,0.050000000000000044
130000,0.0,0.0,40.0,0.0,3408,40,2.6699754016590305e-06,0.050000000000000044
135000,0.0,0.0,40.0,0.065625,3540,40,9.315996067016385e-06,0.050000000000000044
140000,0.0,0.0,40.0,0.36612500000000003,3692,40,2.594177885839599e-06,0.050000000000000044
145000,0.8425,0.0,7.0,0.59525,3898,40,6.86231032887008e-06,0.050000000000000044
150000,0.0,0.0,40.0,0.71325,4215,40,0.0005182763561606407,0.050000000000000044
155000,0.8425,0.0,7.0,0.807625,4791,40,4.486004763748497e-05,0.050000000000000044
160000,0.0,0.0,40.0,0.7666249999999999,5312,40,3.144517177133821e-05,0.050000000000000044
165000,0.0,0.0,40.0,0.0,5499,40,0.00640115886926651,0.050000000000000044
170000,0.0,0.0,40.0,0.54025,5722,40,4.914694727631286e-05,0.050000000000000044
175000,0.8425,0.0,7.0,0.7711250000000001,6039,40,8.11072277429048e-06,0.050000000000000044
180000,0.0,0.0,40.0,0.0735,6272,40,0.00019572991004679352,0.050000000000000044
185000,0.0,0.0,40.0,0.803125,6609,40,1.5003055523266084e-05,0.050000000000000044
190000,0.0,0.0,40.0,0.7418750000000001,6967,40,7.475435268133879e-05,0.050000000000000044
195000,0.8425,0.0,7.0,0.66375,7301,40,1.555111703055445e-05,0.050000000000000044
200000,0.8425,0.0,7.0,0.7879999999999999,7730,40,0.0030849622562527657,0.050000000000000044
