step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,360.0,0.0,0,1,,0.1
5000,0.0,0.0,360.0,0.0,13,36,7.987054573277419e-08,0.08659643233600654
10000,0.0,0.0,360.0,0.0,27,36,4.611488080286108e-08,0.07498942093324559
15000,0.0,0.0,360.0,0.0,41,36,3.9443996513455204e-08,0.06493816315762113
20000,0.0,0.0,360.0,0.0,55,36,2.8630321224909494e-08,0.05623413251903491
25000,0.0,0.0,360.0,0.0,69,36,1.7261957196978983e-08,0.04869675251658631
30000,0.0,0.0,360.0,0.0,83,36,5.521653534401594e-08,0.042169650342858224
35000,0.0,0.0,360.0,0.0,97,36,2.4484640448463324e-07,0.036517412725483776
40000,0.0,0.0,360.0,0.019624999999999997,111,41,1.2710826524653385e-07,0.0316227766016838
45000,0.0,0.0,360.0,0.0,125,45,2.416774691482715e-08,0.027384196342643614
50000,0.0,0.0,360.0,0.0,139,48,3.685472194092654e-08,0.023713737056616554
55000,0.0,0.0,360.0,0.0,153,48,3.370445966766056e-08,0.020535250264571463
60000,0.0,0.0,360.0,0.0,166,48,3.81105245139679e-08,0.01778279410038923
65000,0.0,0.0,360.0,0.0,180,48,5.861961227537904e-08,0.01539926526059492
70000,0.0,0.0,360.0,0.021374999999999998,195,48,1.4481804200272563e-08,0.01333521432163324
75000,0.0,0.0,360.0,0.0,209,48,2.3552209071908692e-08,0.011547819846894583
80000,0.0,0.0,360.0,0.0,222,48,7.274192626027798e-07,0.010000000000000002
85000,0.0,0.0,360.0,0.0,236,48,3.2885495215850824e-08,0.008659643233600654
90000,0.0,0.0,360.0,0.007750000000000002,250,48,7.096764420566615e-08,0.007498942093324558
95000,0.0,0.0,360.0,0.019125000000000003,264,48,2.8972579002584098e-08,0.006493816315762114
100000,0.0,0.0,360.0,0.0,278,48,2.2292250889677234e-07,0.005623413251903492
105000,0.0,0.0,360.0,0.0,292,48,1.1913607522728853e-07,0.004869675251658632
110000,0.0,0.0,360.0,0.0,306,48,7.825359915614172e-08,0.004216965034285823
