step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,60.0,0.0,0,1,,1.0
5000,0.0,0.0,60.0,0.0,83,64,4.710844621058641e-07,0.940625
10000,0.0,0.0,60.0,0.0,166,70,1.8053479777790926e-07,0.88125
15000,0.0,0.0,60.0,0.0,250,85,9.436309511556829e-08,0.821875
20000,0.0,0.0,60.0,0.0,333,86,1.3126540920893603e-07,0.7625
25000,0.0,0.0,60.0,0.0,416,87,7.255566742969677e-07,0.703125
30000,0.0,0.0,60.0,0.0,500,90,4.771221142618742e-07,0.64375
35000,0.0,0.0,60.0,0.0,583,92,2.0015718291688245e-06,0.5843750000000001
40000,0.0,0.0,60.0,0.0,666,92,8.382858140976168e-08,0.525
45000,0.0,0.0,60.0,0.0,750,92,5.198132413397616e-08,0.46562500000000007
50000,0.0,0.0,60.0,0.0,833,92,1.1950592693210638e-07,0.40625
55000,0.0,0.0,60.0,0.0,916,92,1.1462437043974205e-07,0.34687500000000004
60000,0.0,0.0,60.0,0.0,1000,92,2.3065501864039106e-07,0.2875000000000001
65000,0.0,0.0,60.0,0.0,1083,92,1.7584529388159353e-08,0.22812500000000002
70000,0.0,0.0,60.0,0.0,1166,92,7.118763534208483e-08,0.16875000000000007
75000,0.0,0.0,60.0,0.0,1250,92,6.416659914521006e-08,0.109375
80000,0.0,0.0,60.0,0.0,1333,92,5.153926849743584e-07,0.050000000000000044
85000,0.0,0.0,60.0,0.0,1416,92,2.0073407824838796e-08,0.050000000000000044
90000,0.0,0.0,60.0,0.0,1500,92,2.2770151986151177e-08,0.050000000000000044
95000,0.0,0.0,60.0,0.0,1583,92,1.9940479489832796e-08,0.050000000000000044
100000,0.0,0.0,60.0,0.0,1666,92,2.7465699048434544e-08,0.050000000000000044
105000,0.0,0.0,60.0,0.0,1750,92,3.3769477880696286e-08,0.050000000000000044
110000,0.0,0.0,60.0,0.0,1833,92,9.835594028118066e-07,0.050000000000000044
115000,0.0,0.0,60.0,0.0,1916,92,7.070142373777344e-07,0.050000000000000044
120000,0.0,0.0,60.0,0.0,2000,92,6.327138368789065e-09,0.050000000000000044
125000,0.0,0.0,60.0,0.0,2083,92,2.2826378565099503e-09,0.050000000000000044
