step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,100.0,0.0,0,1,,0.1
5000,0.0,0.0,100.0,0.0,50,72,6.164555088616908e-07,0.08659643233600654
10000,0.0,0.0,100.0,0.0,100,74,2.543598611737252e-07,0.07498942093324559
15000,0.0,0.0,100.0,0.0,150,74,7.766140441844982e-08,0.06493816315762113
20000,0.0,0.0,100.0,0.0,200,74,4.819296606228818e-08,0.05623413251903491
25000,0.0,0.0,100.0,0.0,250,81,7.18212618266989e-08,0.04869675251658631
30000,0.0,0.0,100.0,0.0,300,81,7.164495485767475e-08,0.042169650342858224
35000,0.0,0.0,100.0,0.0,350,92,6.254446134335012e-07,0.036517412725483776
40000,0.0,0.0,100.0,0.0,400,96,1.3149585242899775e-07,0.0316227766016838
45000,0.0,0.0,100.0,0.0,450,97,3.7010420328442706e-07,0.027384196342643614
50000,0.0,0.0,100.0,0.0,500,100,2.397747422833163e-08,0.023713737056616554
55000,0.0,0.0,100.0,0.0,550,105,1.5283494292361866e-07,0.020535250264571463
60000,0.0,0.0,100.0,0.0,600,105,1.5544083353802307e-08,0.01778279410038923
65000,0.0,0.0,100.0,0.0,650,107,2.1165770647257887e-07,0.01539926526059492
70000,0.0,0.0,100.0,0.0,700,107,5.698059268866018e-08,0.01333521432163324
75000,0.0,0.0,100.0,0.0,750,107,7.743859953279753e-08,0.011547819846894583
80000,0.0,0.0,100.0,0.0,800,111,3.84786247309421e-08,0.010000000000000002
85000,0.0,0.0,100.0,0.0,850,111,8.596421352535799e-09,0.008659643233600654
90000,0.0,0.0,100.0,0.0,900,111,9.607597917238309e-08,0.007498942093324558
95000,0.0,0.0,100.0,0.0,950,112,1.1913288489040497e-07,0.006493816315762114
100000,0.0,0.0,100.0,0.0,1000,114,2.5612200715841027e-07,0.005623413251903492
105000,0.0,0.0,100.0,0.0,1050,114,1.3469545478983491e-08,0.004869675251658632
110000,0.0,0.0,100.0,0.0,1100,114,1.1458640614137039e-07,0.004216965034285823
115000,0.0,0.0,100.0,0.0,1150,114,7.789805067659472e-08,0.003651741272548377
120000,0.0,0.0,100.0,0.0,1200,114,2.0860522198518083e-08,0.0031622776601683794
125000,0.0,0.0,100.0,0.0,1250,117,2.2462474547069178e-08,0.0027384196342643617
130000,0.0,0.0,100.0,0.0,1300,119,1.0619117318810822e-07,0.0023713737056616554
135000,0.0,0.0,100.0,0.0,1350,121,2.2039097657966522e-08,0.002053525026457146
140000,0.0,0.0,100.0,0.0,1400,126,1.3330748060980113e-08,0.001778279410038923
145000,0.0,0.0,100.0,0.0,1450,126,1.0451806531364127e-08,0.001539926526059492
150000,0.0,0.0,100.0,0.0,1500,127,2.953553916995588e-07,0.001333521432163324
155000,0.0,0.0,100.0,0.0,1550,127,2.5981967155530583e-07,0.0011547819846894581
160000,0.0,0.0,100.0,0.0,1600,127,1.873651633843565e-08,0.001
165000,0.0,0.0,100.0,0.0,1650,127,1.5232416217259015e-08,0.001
170000,0.0,0.0,100.0,0.0,1700,127,6.282246545197268e-08,0.001
175000,0.0,0.0,100.0,0.0,1750,127,1.312807818010242e-08,0.001
180000,0.0,0.0,100.0,0.0,1800,129,9.439668602340134e-09,0.001
185000,0.0,0.0,100.0,0.0,1850,129,4.465741554326996e-08,0.001
190000,0.0,0.0,100.0,0.0,1900,129,9.764866604200506e-08,0.001
195000,0.0,0.0,100.0,0.0,1950,129,1.721567777224209e-08,0.001
200000,0.0,0.0,100.0,0.0,2000,129,3.5240176998740935e-08,0.001
205000,0.0,0.0,100.0,0.0,2050,129,3.1583883952635006e-08,0.001
210000,0.0,0.0,100.0,0.0,2100,129,1.3144848765023198e-08,0.001
215000,0.0,0.0,100.0,0.0,2150,129,2.8255179529423913e-08,0.001
220000,0.0,0.0,100.0,0.0,2200,131,5.755664034268193e-08,0.001
225000,0.0,0.0,100.0,0.0,2250,131,1.600976418103528e-08,0.001
230000,0.0,0.0,100.0,0.0,2300,131,8.543378449132888e-09,0.001
235000,0.0,0.0,100.0,0.0,2350,131,8.268418838497382e-08,0.001
240000,0.0,0.0,100.0,0.0,2400,131,2.2060701709847308e-08,0.001
245000,0.0,0.0,100.0,0.0,2450,131,4.310515322458741e-08,0.001
250000,0.0,0.0,100.0,0.0,2500,131,6.150931763926337e-09,0.001
255000,0.0,0.0,100.0,0.0,2550,131,2.3327935139150213e-09,0.001
260000,0.0,0.0,100.0,0.0,2600,131,1.7596702761579763e-08,0.001
265000,0.0,0.0,100.0,0.0,2650,132,2.984436520137024e-08,0.001
270000,0.0,0.0,100.0,0.0,2700,132,5.544883219243957e-09,0.001
275000,0.0,0.0,100.0,0.0,2750,132,3.333141762595915e-08,0.001
280000,0.0,0.0,100.0,0.0,2800,132,1.7168630961350573e-08,0.001
285000,0.0,0.0,100.0,0.0,2850,132,3.5326805924995597e-09,0.001
290000,0.0,0.0,100.0,0.0,2900,134,2.362735607164268e-08,0.001
295000,0.0,0.0,100.0,0.0,2950,134,2.8875879820589034e-07,0.001
300000,0.0,0.0,100.0,0.0,3000,134,1.272574312594088e-08,0.001
305000,0.0,0.0,100.0,0.0,3050,134,6.194488033628431e-09,0.001
310000,0.0,0.0,100.0,0.0,3100,136,1.7569295351904657e-08,0.001
315000,0.0,0.0,100.0,0.0,3150,136,4.1772021397434855e-09,0.001
320000,0.0,0.0,100.0,0.0,3200,136,4.8153822262975154e-08,0.001
325000,0.0,0.0,100.0,0.0,3250,136,5.8585719386883284e-08,0.001
330000,0.0,0.0,100.0,0.0,3300,136,9.489185437416836e-09,0.001
335000,0.0,0.0,100.0,0.0,3350,136,2.7795286072773706e-09,0.001
340000,0.0,0.0,100.0,0.0,3400,136,1.7585087164206925e-08,0.001
345000,0.0,0.0,100.0,0.0,3450,136,3.622589161977885e-08,0.001
350000,0.0,0.0,100.0,0.0,3500,136,1.4299084583058175e-08,0.001
355000,0.0,0.0,100.0,0.0,3550,136,2.3200186660687905e-08,0.001
360000,0.0,0.0,100.0,0.0,3600,136,3.9632599424521686e-08,0.001
365000,0.0,0.0,100.0,0.0,3650,138,1.907718605309583e-08,0.001
370000,0.0,0.0,100.0,0.0,3700,138,7.074514862814851e-10,0.001
375000,0.0,0.0,100.0,0.0,3750,138,2.1371086234012182e-08,0.001
380000,0.0,0.0,100.0,0.0,3800,138,4.202224346272487e-09,0.001
385000,0.0,0.0,100.0,0.0,3850,138,5.379757084256198e-09,0.001
390000,0.0,0.0,100.0,0.0,3900,138,2.2642538510808663e-08,0.001
395000,0.0,0.0,100.0,0.0,3950,138,8.05542725856867e-08,0.001
