step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,250.0,0.0,0,1,,0.1
5000,0.0,0.0,250.0,0.009139999999999999,20,24,1.687340045464225e-07,0.08659643233600654
10000,0.0,0.0,250.0,0.019719999999999998,40,24,3.009488693805906e-07,0.07498942093324559
15000,0.0,0.0,250.0,0.0,60,24,1.7139393548859516e-07,0.06493816315762113
20000,0.0,0.0,250.0,0.04326,80,24,7.275353937075124e-07,0.05623413251903491
25000,0.0,0.0,250.0,0.0,100,24,2.2186491150932852e-06,0.04869675251658631
30000,0.0,0.0,250.0,0.04078,121,24,1.7847810340754222e-06,0.042169650342858224
35000,0.0,0.0,250.0,0.012380000000000002,141,24,2.4466389731969684e-06,0.036517412725483776
40000,0.0,0.0,250.0,0.0,161,24,1.8003789818976657e-06,0.0316227766016838
45000,0.0,0.0,250.0,0.20883999999999997,186,24,1.0132787792827003e-05,0.027384196342643614
50000,0.9604,0.0,11.0,0.53118,223,24,4.687953332904726e-05,0.023713737056616554
55000,0.0,0.0,250.0,0.7425999999999999,275,24,0.00018209642439614981,0.020535250264571463
60000,0.9604,0.0,11.0,0.9244000000000001,395,24,0.003644132986664772,0.01778279410038923
65000,0.0,0.0,250.0,0.93646,639,24,0.00021387345623224974,0.01539926526059492
70000,0.0,0.0,250.0,0.68554,773,24,0.0010809081140905619,0.01333521432163324
75000,0.0,0.0,250.0,0.6016999999999999,819,24,3.0465240342891775e-05,0.011547819846894583
80000,0.0,0.0,250.0,0.19624,843,24,8.931351476348937e-05,0.010000000000000002
85000,0.0,0.0,250.0,0.17478,867,24,0.00020584194862749428,0.008659643233600654
90000,0.0,0.0,250.0,0.39886,895,24,1.4048422599444166e-05,0.007498942093324558
95000,0.0,0.0,250.0,0.26332,920,24,1.2029107892885804e-05,0.006493816315762114
100000,0.0,0.0,250.0,0.21644000000000002,944,24,1.6784246327006258e-05,0.005623413251903492
105000,0.0,0.0,250.0,0.20545999999999998,968,24,0.0002709719119593501,0.004869675251658632
110000,0.0,0.0,250.0,0.20027999999999996,993,24,2.715435766731389e-05,0.004216965034285823
115000,0.0,0.0,250.0,0.45308000000000004,1023,24,6.832168764958624e-06,0.003651741272548377
120000,0.0,0.0,250.0,0.82108,1090,24,1.0767407729872502e-05,0.0031622776601683794
125000,0.0,0.0,250.0,0.88516,1240,24,2.6747604351839982e-05,0.0027384196342643617
130000,0.9604,0.0,11.0,0.94366,1450,24,0.0002777594781946391,0.0023713737056616554
135000,0.9604,0.0,11.0,0.9522999999999999,1742,24,0.00025417678989470005,0.002053525026457146
140000,0.9604,0.0,11.0,0.9307000000000001,2064,24,4.009286567452364e-05,0.001778279410038923
145000,0.0,0.0,250.0,0.9398799999999999,2428,24,6.429471977753565e-05,0.001539926526059492
150000,0.9604,0.0,11.0,0.95806,2746,24,1.7104141079471447e-05,0.001333521432163324
155000,0.9604,0.0,11.0,0.9573400000000001,3054,24,2.143814526789356e-05,0.0011547819846894581
160000,0.9604,0.0,11.0,0.95752,3434,24,7.505134271923453e-05,0.001
165000,0.9604,0.0,11.0,0.95752,3851,24,1.1764805094571784e-05,0.001
170000,0.0,0.0,250.0,0.89164,4115,24,2.638721707626246e-05,0.001
175000,0.0,0.0,250.0,0.8565400000000001,4263,24,4.0775496017886326e-05,0.001
180000,0.0,0.0,250.0,0.95932,4565,24,0.001591806998476386,0.001
185000,0.0,0.0,250.0,0.93466,4869,24,0.002517634304240346,0.001
190000,0.9604,0.0,11.0,0.95626,5235,24,1.3416332876658998e-05,0.001
195000,0.0,0.0,250.0,0.9587800000000002,5632,24,9.342294652014971e-05,0.001
200000,0.9604,0.0,11.0,0.9587800000000002,5988,24,1.594149216543883e-05,0.001
205000,0.9604,0.0,11.0,0.94816,6395,24,8.527405043423641e-06,0.001
210000,0.9604,0.0,11.0,0.9598600000000002,6822,24,1.017975591821596e-05,0.001
215000,0.0,0.0,250.0,0.9578800000000001,7231,24,1.182927553600166e-05,0.001
