step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,40.0,0.0,0,1,,0.1
5000,0.0,0.0,40.0,0.0,125,59,1.1306458418403054e-06,0.08659643233600654
10000,0.0,0.0,40.0,0.0,250,64,1.0867609745446316e-07,0.07498942093324559
15000,0.0,0.0,40.0,0.0,375,64,1.6206377040361986e-07,0.06493816315762113
20000,0.0,0.0,40.0,0.0,500,64,7.805417823192329e-08,0.05623413251903491
25000,0.0,0.0,40.0,0.0,625,64,7.69998322880383e-08,0.04869675251658631
30000,0.0,0.0,40.0,0.0,750,64,1.7157660181510437e-07,0.042169650342858224
35000,0.0,0.0,40.0,0.0,875,64,6.837476718146718e-08,0.036517412725483776
40000,0.0,0.0,40.0,0.0,1000,66,1.7675271024586436e-08,0.0316227766016838
45000,0.0,0.0,40.0,0.0,1125,66,1.0312597709116744e-07,0.027384196342643614
50000,0.0,0.0,40.0,0.0,1250,66,1.3487477801277237e-08,0.023713737056616554
55000,0.0,0.0,40.0,0.0,1375,66,4.173541299223871e-07,0.020535250264571463
60000,0.0,0.0,40.0,0.0,1500,70,1.5540171816041948e-08,0.01778279410038923
65000,0.0,0.0,40.0,0.0,1625,70,1.0156904863833915e-06,0.01539926526059492
70000,0.0,0.0,40.0,0.0,1750,70,1.6828790805334393e-08,0.01333521432163324
75000,0.0,0.0,40.0,0.0,1875,70,2.147965147969444e-07,0.011547819846894583
80000,0.0,0.0,40.0,0.0,2000,70,2.1691015206215525e-08,0.010000000000000002
85000,0.0,0.0,40.0,0.0,2125,70,1.9725385769220338e-08,0.008659643233600654
90000,0.0,0.0,40.0,0.0,2250,70,2.25422866151348e-07,0.007498942093324558
95000,0.0,0.0,40.0,0.0,2375,70,4.2357491736311204e-08,0.006493816315762114
100000,0.0,0.0,40.0,0.0,2500,70,1.2332444043750002e-07,0.005623413251903492
105000,0.0,0.0,40.0,0.0,2625,70,7.107954225205049e-09,0.004869675251658632
110000,0.0,0.0,40.0,0.0,2750,70,2.610857130491695e-08,0.004216965034285823
115000,0.0,0.0,40.0,0.0,2875,70,3.2846070308067965e-09,0.003651741272548377
120000,0.0,0.0,40.0,0.0,3000,70,1.5332690850300423e-07,0.0031622776601683794
125000,0.0,0.0,40.0,0.0,3125,70,2.1365503144465947e-08,0.0027384196342643617
130000,0.0,0.0,40.0,0.0,3250,70,5.8982124073736486e-08,0.0023713737056616554
135000,0.0,0.0,40.0,0.0,3375,70,3.906101753159419e-08,0.002053525026457146
