step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,1024.0,0.0,0,1,
5000,0.0,0.0,1024.0,0.0,4,444,0.00013102186494506896
10000,0.0,0.0,1024.0,0.0,9,670,7.848657332942821e-06
15000,0.0,0.0,1024.0,0.0,14,710,3.004702739417553e-05
20000,0.0,0.0,1024.0,0.007252261513157896,19,742,1.0734719353422406e-06
25000,0.0,0.0,1024.0,0.0068896484375000015,24,760,4.73311911264318e-06
30000,0.0,0.0,1024.0,0.0068896484375000015,29,764,9.231005151377758e-07
35000,0.0,0.0,1024.0,0.0068896484375000015,34,765,3.0447702670244325e-07
40000,0.0,0.0,1024.0,0.0,39,768,1.8485550867808342e-07
45000,0.0,0.0,1024.0,0.011811523437499999,44,775,1.2950977179571055e-07
50000,0.0,0.0,1024.0,0.1131982421875,50,775,2.0368739583886963e-08
55000,0.0,0.0,1024.0,0.3061376953125,59,777,9.171269255148218e-08
60000,0.0,0.0,1024.0,0.4030078125,66,779,1.4229706266633002e-06
65000,0.0,0.0,1024.0,0.3726416015625,72,779,1.9499132974942768e-07
70000,0.0,0.0,1024.0,0.30332519531249996,78,779,6.613703362745582e-07
75000,0.0,0.0,1024.0,0.27042968749999996,85,779,1.4941130075385445e-06
80000,0.0,0.0,1024.0,0.19953125,90,779,6.4613777794875205e-06
85000,0.0,0.0,1024.0,0.12828124999999999,95,779,1.1558799087652005e-05
90000,0.0,0.0,1024.0,0.08619140624999999,99,779,7.879270924604498e-06
95000,0.0,0.0,1024.0,0.0,104,779,5.598885036306456e-05
100000,0.0,0.0,1024.0,0.0,109,779,1.8546221326687373e-05
105000,0.0,0.0,1024.0,0.0159423828125,114,779,3.738781015272252e-05
110000,0.0,0.0,1024.0,0.044804687499999996,120,779,3.746309084817767e-05
115000,0.0,0.0,1024.0,0.044804687499999996,125,779,7.097169873304665e-05
120000,0.0,0.0,1024.0,0.044804687499999996,130,779,3.935782297048718e-05
125000,0.0,0.0,1024.0,0.028862304687499996,134,779,2.5519721020828e-05
130000,0.0,0.0,1024.0,0.0,139,779,1.118552972911857e-05
135000,0.0,0.0,1024.0,0.0,144,779,2.8245454814168625e-05
140000,0.0,0.0,1024.0,0.0,149,779,1.7195776308653876e-05
145000,0.0,0.0,1024.0,0.0,154,779,2.0786605091416277e-05
150000,0.0,0.0,1024.0,0.0,159,779,1.0059472515422385e-05
155000,0.0,0.0,1024.0,0.0,164,779,2.370869651713292e-06
160000,0.0,0.0,1024.0,0.0,169,779,0.0017632354283705354
165000,0.0,0.0,1024.0,0.0,173,779,3.232700237276731e-06
170000,0.0,0.0,1024.0,0.0,178,779,6.504009888885776e-06
175000,0.0,0.0,1024.0,0.0,183,779,3.9415594983438496e-06
180000,0.0,0.0,1024.0,0.0,188,779,2.3409318146150326e-06
185000,0.0,0.0,1024.0,0.0,193,779,1.6315073025907623e-06
190000,0.0,0.0,1024.0,0.0,198,779,1.7913350802700734e-06
195000,0.0,0.0,1024.0,0.0,203,779,8.711489840607101e-07
200000,0.0,0.0,1024.0,0.0,208,779,9.60560441853886e-07
205000,0.0,0.0,1024.0,0.0,213,779,1.012685061141383e-06
210000,0.0,0.0,1024.0,0.0,217,779,9.336036441709439e-07
215000,0.0,0.0,1024.0,0.0,222,779,2.7213379780732794e-06
220000,0.0,0.0,1024.0,0.0,227,779,3.6858077692158986e-06
225000,0.0,0.0,1024.0,0.0,232,779,0.0001345960918115452
230000,0.0,0.0,1024.0,0.0,237,779,3.1137400924308167e-07
235000,0.0,0.0,1024.0,0.0,242,779,5.379063168220455e-07
240000,0.0,0.0,1024.0,0.0,247,779,7.726877697677992e-07
245000,0.0,0.0,1024.0,0.0,252,779,3.1062631933309603e-07
250000,0.0,0.0,1024.0,0.0,256,779,9.559417435411888e-08
255000,0.0,0.0,1024.0,0.0,261,779,4.812491170014255e-07
260000,0.0,0.0,1024.0,0.0,266,779,2.0644525022817106e-07
265000,0.0,0.0,1024.0,0.017612304687499997,271,779,2.5999432295975566e-07
270000,0.0,0.0,1024.0,0.017612304687499997,276,779,3.966321315829191e-08
275000,0.0,0.0,1024.0,0.017612304687499997,281,779,1.248643684448325e-06
280000,0.0,0.0,1024.0,0.0486279296875,287,779,9.283869673026857e-08
285000,0.0,0.0,1024.0,0.031015625,292,779,2.063607809077439e-07
290000,0.0,0.0,1024.0,0.94251953125,327,779,2.664269231900107e-06
295000,0.0,0.0,1024.0,0.8127490234374999,347,779,1.4817023838986643e-06
300000,0.0,0.0,1024.0,0.9681396484375,449,779,1.659836561884731e-05
305000,0.0,0.0,1024.0,0.767041015625,459,779,4.1397255699848756e-05
310000,0.0,0.0,1024.0,0.5256103515625,464,779,0.00010024674702435732
315000,0.0,0.0,1024.0,0.28224609375,469,779,4.703273589257151e-05
320000,0.0,0.0,1024.0,0.1364208984375,474,779,9.61692858254537e-05
325000,0.0,0.0,1024.0,0.0,479,779,9.83666250249371e-05
330000,0.0,0.0,1024.0,0.005527343749999997,484,779,0.0004884235677309334
335000,0.0,0.0,1024.0,0.0574951171875,490,779,2.003758891078178e-05
340000,0.0,0.0,1024.0,0.43066894531249994,502,779,2.07363955269102e-05
345000,0.0,0.0,1024.0,0.6316796875,513,779,0.00023657300334889442
350000,0.0,0.0,1024.0,0.45132324218750003,519,779,4.816003274754621e-05
355000,0.0,0.0,1024.0,0.30968261718749995,524,779,1.1663163604680449e-05
360000,0.0,0.0,1024.0,0.18530273437499997,531,779,0.00015094378613866866
365000,0.0,0.0,1024.0,0.1921142578125,537,779,1.4163504602038302e-05
370000,0.0,0.0,1024.0,0.23767578125000002,543,779,0.004092519637197256
375000,0.0,0.0,1024.0,0.22418457031249997,549,779,5.1572460506577045e-06
380000,0.0,0.0,1024.0,0.1294580078125,554,779,5.200269697525073e-06
385000,0.0,0.0,1024.0,0.19922363281249997,560,779,0.0005603795871138573
390000,0.0,0.0,1024.0,0.13314941406249997,565,779,0.00029920387896709144
395000,0.0,0.0,1024.0,0.1453759765625,571,779,7.5645543802238535e-06
