step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,120.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,120.0,0.0,41,52,5.105648597236723e-07,0.05,0.0014668673320068057,41.0
10000,0.0,0.0,120.0,0.0,83,65,4.2073705230905034e-07,0.05,0.0007677191597994818,48.0
15000,0.0,0.0,120.0,0.0,125,72,4.815065040020272e-07,0.05,0.0006623679354760825,53.0
20000,0.0,0.0,120.0,0.0,166,72,4.243373950885143e-06,0.05,0.0006112824843489222,53.0
25000,0.0,0.0,120.0,0.0,208,72,2.2390481717593502e-06,0.05,0.00034201270522665116,53.0
30000,0.0,0.0,120.0,0.0,250,72,1.6649624967612908e-07,0.05,0.0004895154142759698,53.0
35000,0.0,0.0,120.0,0.0,291,72,2.2254628220252926e-06,0.05,0.0006146562817806178,55.0
40000,0.0,0.0,120.0,0.0,333,76,1.975934651454736e-07,0.05,0.00035827559727837354,58.0
45000,0.0,0.0,120.0,0.0,375,79,1.4134193406789564e-06,0.05,0.0005950647373008559,62.0
50000,0.0,0.0,120.0,0.0,416,80,5.811029382130073e-07,0.05,0.00046428481749811735,62.0
55000,0.0,0.0,120.0,0.0,458,85,3.5692639244189195e-07,0.05,0.0005611606209594538,67.0
60000,0.0,0.0,120.0,0.0,500,89,4.345334616573382e-07,0.05,0.00042537739148851923,70.0
65000,0.0,0.0,120.0,0.0,541,89,3.3604369491513353e-06,0.05,0.00020541856020735128,70.0
70000,0.0,0.0,120.0,0.0,583,89,7.450079237969476e-07,0.05,0.0003743780637569246,71.0
75000,0.0,0.0,120.0,0.0,625,89,4.136392817599699e-06,0.05,0.0002547241084712294,72.0
80000,0.0,0.0,120.0,0.0,666,92,7.811599971319083e-07,0.05,0.000216554358196925,74.0
85000,0.0,0.0,120.0,0.0,708,92,5.537613105843775e-07,0.05,0.00015977843726023249,74.0
90000,0.0,0.0,120.0,0.0,750,92,4.2973891822839505e-07,0.05,0.00025884654642885764,74.0
95000,0.0,0.0,120.0,0.0,791,96,1.158441250481701e-06,0.05,0.0004072443060521697,78.0
100000,0.0,0.0,120.0,0.0,833,99,5.805345040243992e-07,0.05,0.00022462668887167586,82.0
105000,0.0,0.0,120.0,0.0,875,99,4.5995199116077856e-07,0.05,0.00028196910499633245,83.0
110000,0.0,0.0,120.0,0.0,916,99,1.0621025694490527e-06,0.05,0.00030038418061188163,87.0
115000,0.0,0.0,120.0,0.0,958,99,2.3691677597525995e-07,0.05,0.00023262366746027818,87.0
120000,0.0,0.0,120.0,0.0,1000,99,1.0209283374251754e-07,0.05,0.00028182649568941014,88.0
125000,0.0,0.0,120.0,0.0,1041,103,1.0357415476391907e-06,0.05,0.0003432839093349518,92.0
130000,0.0,0.0,120.0,0.0,1083,103,4.406563220982207e-07,0.05,0.00029787967749655926,92.0
135000,0.0,0.0,120.0,0.0,1125,103,7.853888064346393e-07,0.05,0.00035414828164732415,96.0
140000,0.0,0.0,120.0,0.0,1166,105,2.9443256721606303e-07,0.05,0.00041771130216320274,101.0
145000,0.0,0.0,120.0,0.0,1208,105,2.1909133351982746e-07,0.05,0.0006571930185677389,106.0
150000,0.0,0.0,120.0,0.0,1250,106,2.2650308437732747e-06,0.05,0.0003169424092909924,107.0
155000,0.0,0.0,120.0,0.0,1291,114,1.5597241542764095e-07,0.05,0.0004613622246529897,114.0
160000,0.0,0.0,120.0,0.0,1333,114,4.065966550115263e-06,0.05,0.00023860087685787288,114.0
165000,0.0,0.0,120.0,0.0,1375,115,2.390978011135303e-07,0.05,0.0002680441380430587,116.0
170000,0.0,0.0,120.0,0.0,1416,115,5.406182026490569e-07,0.05,0.00018864512412864108,116.0
175000,0.0,0.0,120.0,0.0,1458,115,6.867310844427266e-07,0.05,0.00017002753148188945,116.0
180000,0.0,0.0,120.0,0.0,1500,115,1.30334214532013e-07,0.05,0.00018493170404042497,116.0
185000,0.0,0.0,120.0,0.0,1541,115,4.849083552471711e-07,0.05,0.0002617572212294402,116.0
190000,0.0,0.0,120.0,0.0,1583,115,5.239897404862859e-07,0.05,0.0002310997229022128,116.0
195000,0.0,0.0,120.0,0.0,1625,116,1.240313508787949e-06,0.05,0.0002529846169408394,117.0
200000,0.0,0.0,120.0,0.0,1666,116,1.0522854836381157e-06,0.05,0.000151116071817101,117.0
205000,0.0,0.0,120.0,0.0,1708,116,1.9553314700715418e-07,0.05,0.0002328289175146363,117.0
210000,0.0,0.0,120.0,0.0,1750,116,3.4074844279530225e-07,0.05,0.0002309017037738979,117.0
215000,0.0,0.0,120.0,0.0,1791,116,2.0134235455770977e-05,0.05,0.0002634520330519552,117.0
220000,0.0,0.0,120.0,0.0,1833,119,6.582289415746345e-07,0.05,0.0002605577788869439,118.0
225000,0.0,0.0,120.0,0.0,1875,119,2.3718544639450556e-07,0.05,0.00019940633249051053,118.0
230000,0.0,0.0,120.0,0.0,1916,119,3.0982613452579244e-07,0.05,0.00024024669026936554,118.0
235000,0.0,0.0,120.0,0.0,1958,119,1.3419816013993113e-07,0.05,0.00017733140938110925,118.0
240000,0.0,0.0,120.0,0.0,2000,124,3.627926048466179e-07,0.05,0.0003652583859221863,124.0
245000,0.0,0.0,120.0,0.0,2041,124,4.33475435102082e-07,0.05,0.00016058399210709104,124.0
250000,0.0,0.0,120.0,0.0,2083,124,1.2456235936042503e-06,0.05,0.0002261207917258458,124.0
255000,0.0,0.0,120.0,0.0,2125,132,1.4221967603589292e-07,0.05,0.0004166976744045427,133.0
260000,0.0,0.0,120.0,0.0,2166,132,3.737633562650444e-07,0.05,0.0003859244049003836,135.0
265000,0.0,0.0,120.0,0.0,2208,132,6.502680776065972e-07,0.05,0.0004105257434489114,135.0
270000,0.0,0.0,120.0,0.0,2250,133,4.0691088543098886e-07,0.05,0.00026498561923068384,136.0
275000,0.0,0.0,120.0,0.0,2291,147,5.563734930547071e-07,0.05,0.0002084268540439988,152.0
280000,0.0,0.0,120.0,0.0,2333,148,3.1395094879371754e-07,0.05,0.00015581462483477308,153.0
285000,0.0,0.0,120.0,0.0,2375,149,7.230174219330365e-07,0.05,0.00021182293440371192,154.0
290000,0.0,0.0,120.0,0.0,2416,149,3.9183123590191826e-07,0.05,0.0002965002650024658,156.0
295000,0.0,0.0,120.0,0.0,2458,150,5.983748678772827e-07,0.05,0.0004921232596306764,160.0
300000,0.0,0.0,120.0,0.0,2500,150,1.5897086313998443e-06,0.05,0.00020106090715271173,164.0
305000,0.0,0.0,120.0,0.0,2541,150,8.00990733296203e-07,0.05,0.00023650322251687084,164.0
310000,0.0,0.0,120.0,0.0,2583,150,3.0048190637899097e-06,0.05,0.00014447573355987024,164.0
315000,0.0,0.0,120.0,0.0,2625,150,1.2156505135862972e-06,0.05,0.00023168082696769376,164.0
320000,0.0,0.0,120.0,0.0,2666,150,3.1186905857794045e-07,0.05,0.0001688973963886782,164.0
325000,0.0,0.0,120.0,0.0,2708,150,1.5155702612901223e-06,0.05,0.00022063663523506168,164.0
330000,0.0,0.0,120.0,0.0,2750,151,7.605159453305532e-07,0.05,0.00027650114543119943,165.0
335000,0.0,0.0,120.0,0.0,2791,151,6.517131510008767e-07,0.05,0.00022226061354666964,166.0
340000,0.0,0.0,120.0,0.0,2833,151,4.3408752503637515e-07,0.05,0.0001876179768531762,166.0
345000,0.0,0.0,120.0,0.0,2875,151,4.906569301965646e-07,0.05,0.00022025611247950832,166.0
350000,0.0,0.0,120.0,0.0,2916,151,1.149615741269372e-06,0.05,0.00022625731097535552,167.0
355000,0.0,0.0,120.0,0.0,2958,151,3.317199741559307e-07,0.05,0.00014073873366182366,167.0
360000,0.0,0.0,120.0,0.0,3000,151,2.0887648588541197e-07,0.05,0.0003512951452812176,168.0
365000,0.0,0.0,120.0,0.0,3041,151,2.2873877014717436e-07,0.05,0.00015165451021771864,168.0
370000,0.0,0.0,120.0,0.0,3083,152,7.283608738362091e-07,0.05,0.000314937045798595,169.0
375000,0.0,0.0,120.0,0.0,3125,152,9.931918043548649e-08,0.05,0.00023255259611567236,170.0
380000,0.0,0.0,120.0,0.0,3166,152,1.1719590986558615e-07,0.05,0.00019402192756174064,170.0
385000,0.0,0.0,120.0,0.0,3208,152,4.642480533334492e-08,0.05,0.00018113911415662505,170.0
390000,0.0,0.0,120.0,0.0,3250,152,1.2674661320488667e-07,0.05,0.0004400073039740024,170.0
395000,0.0,0.0,120.0,0.0,3291,157,1.7358465242978127e-07,0.05,0.0002871688808033508,175.0
