step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,120.0,0.0,0,1,,1.0
5000,0.0,0.0,120.0,0.0,41,47,3.238448300635355e-07,0.940625
10000,0.0,0.0,120.0,0.0,83,47,1.030854122063829e-07,0.88125
15000,0.0,0.0,120.0,0.0,125,56,8.804806839179946e-08,0.821875
20000,0.0,0.0,120.0,0.0,166,64,1.693352658094227e-07,0.7625
25000,0.0,0.0,120.0,0.0,208,64,6.045765132967063e-08,0.703125
30000,0.0,0.0,120.0,0.0,250,64,1.0930694571698041e-07,0.64375
35000,0.0,0.0,120.0,0.0,291,70,4.202858860935521e-08,0.5843750000000001
40000,0.0,0.0,120.0,0.0,333,87,4.327577300955454e-07,0.525
45000,0.0,0.0,120.0,0.0,375,87,1.1238789454637299e-07,0.46562500000000007
50000,0.0,0.0,120.0,0.0,416,87,1.0886493839734612e-07,0.40625
55000,0.0,0.0,120.0,0.0,458,87,1.694834281806834e-07,0.34687500000000004
60000,0.0,0.0,120.0,0.0,500,87,3.6703448813568684e-07,0.2875000000000001
65000,0.0,0.0,120.0,0.0,541,87,7.779022581644313e-08,0.22812500000000002
70000,0.0,0.0,120.0,0.0,583,87,1.0316813359168009e-07,0.16875000000000007
75000,0.0,0.0,120.0,0.0,625,87,7.836928439530766e-09,0.109375
80000,0.0,0.0,120.0,0.0,666,87,4.301450644561555e-07,0.050000000000000044
85000,0.0,0.0,120.0,0.0,708,87,7.294734132301528e-07,0.050000000000000044
90000,0.0,0.0,120.0,0.0,750,87,6.041349642771365e-09,0.050000000000000044
95000,0.0,0.0,120.0,0.0,791,87,1.2755357658988942e-07,0.050000000000000044
100000,0.0,0.0,120.0,0.0,833,87,1.206966881994731e-08,0.050000000000000044
105000,0.0,0.0,120.0,0.0,875,87,6.312529166052627e-08,0.050000000000000044
110000,0.0,0.0,120.0,0.0,916,87,2.8821707687143316e-08,0.050000000000000044
115000,0.0,0.0,120.0,0.0,958,87,2.9271852497458895e-08,0.050000000000000044
120000,0.0,0.0,120.0,0.0,1000,87,5.0927305039749626e-08,0.050000000000000044
125000,0.0,0.0,120.0,0.0,1041,87,4.9716248895492754e-08,0.050000000000000044
130000,0.0,0.0,120.0,0.0,1083,87,2.088399320143708e-08,0.050000000000000044
135000,0.0,0.0,120.0,0.0,1125,87,6.765808535647011e-08,0.050000000000000044
140000,0.0,0.0,120.0,0.0,1166,87,1.3896748640718215e-08,0.050000000000000044
145000,0.0,0.0,120.0,0.0,1208,87,6.385560880062258e-08,0.050000000000000044
150000,0.0,0.0,120.0,0.0,1250,87,8.284591785923112e-07,0.050000000000000044
155000,0.0,0.0,120.0,0.0,1291,87,2.9040915450195826e-08,0.050000000000000044
160000,0.0,0.0,120.0,0.0,1333,87,3.4221687705837667e-09,0.050000000000000044
165000,0.0,0.0,120.0,0.0,1375,87,5.047187414675136e-07,0.050000000000000044
170000,0.0,0.0,120.0,0.0,1416,87,6.569592869709595e-08,0.050000000000000044
175000,0.0,0.0,120.0,0.0,1458,87,4.2696530755392814e-09,0.050000000000000044
180000,0.0,0.0,120.0,0.0,1500,87,5.884106535347655e-09,0.050000000000000044
185000,0.0,0.0,120.0,0.0,1541,87,1.9637159454077846e-08,0.050000000000000044
190000,0.0,0.0,120.0,0.0,1583,87,2.3480730249048065e-08,0.050000000000000044
195000,0.0,0.0,120.0,0.0,1625,87,2.6608947933937088e-08,0.050000000000000044
200000,0.0,0.0,120.0,0.0,1666,87,2.1185991627703515e-08,0.050000000000000044
205000,0.0,0.0,120.0,0.0,1708,87,2.4245805363420914e-08,0.050000000000000044
210000,0.0,0.0,120.0,0.0,1750,87,1.6993306317658607e-08,0.050000000000000044
215000,0.0,0.0,120.0,0.0,1791,87,4.639498740743875e-08,0.050000000000000044
220000,0.0,0.0,120.0,0.0,1833,87,8.722933486637885e-09,0.050000000000000044
225000,0.0,0.0,120.0,0.0,1875,87,3.36028627145879e-09,0.050000000000000044
230000,0.0,0.0,120.0,0.0,1916,87,6.455313172892829e-09,0.050000000000000044
235000,0.0,0.0,120.0,0.0,1958,87,1.734691323918014e-07,0.050000000000000044
240000,0.0,0.0,120.0,0.0,2000,87,3.0906224246507463e-09,0.050000000000000044
245000,0.0,0.0,120.0,0.0,2041,87,1.0714281684087723e-09,0.050000000000000044
250000,0.0,0.0,120.0,0.0,2083,87,2.9962259340265973e-09,0.050000000000000044
255000,0.0,0.0,120.0,0.0,2125,87,5.02031589633134e-08,0.050000000000000044
260000,0.0,0.0,120.0,0.0,2166,87,1.2863776532867632e-07,0.050000000000000044
265000,0.0,0.0,120.0,0.0,2208,87,1.9792359751136246e-08,0.050000000000000044
270000,0.0,0.0,120.0,0.0,2250,87,5.3333888416773334e-08,0.050000000000000044
275000,0.0,0.0,120.0,0.0,2291,87,8.250085947736352e-09,0.050000000000000044
280000,0.0,0.0,120.0,0.0,2333,87,5.739726915976462e-08,0.050000000000000044
285000,0.0,0.0,120.0,0.0,2375,87,1.2246311742458715e-09,0.050000000000000044
290000,0.0,0.0,120.0,0.0,2416,87,1.2262622028913484e-08,0.050000000000000044
295000,0.0,0.0,120.0,0.0,2458,87,1.2459203668768737e-09,0.050000000000000044
300000,0.0,0.0,120.0,0.0,2500,87,3.521963165553643e-08,0.050000000000000044
305000,0.0,0.0,120.0,0.0,2541,87,2.138661336914538e-08,0.050000000000000044
310000,0.0,0.0,120.0,0.0,2583,87,3.314362828632511e-08,0.050000000000000044
315000,0.0,0.0,120.0,0.0,2625,87,1.3219159100685829e-08,0.050000000000000044
320000,0.0,0.0,120.0,0.0,2666,87,3.496987233120308e-08,0.050000000000000044
325000,0.0,0.0,120.0,0.0,2708,87,1.112191228003212e-09,0.050000000000000044
330000,0.0,0.0,120.0,0.0,2750,87,1.0835901065320286e-07,0.050000000000000044
335000,0.0,0.0,120.0,0.0,2791,87,3.6508471801255382e-09,0.050000000000000044
340000,0.0,0.0,120.0,0.0,2833,87,6.04276462201625e-10,0.050000000000000044
