step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,40.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,40.0,0.0,125,17,1.9518525107287132e-07,0.05,0.0004027394755754416,16.0
10000,0.0,0.0,40.0,0.0,250,18,2.0440581920411205e-06,0.05,0.0005075599117477816,17.0
15000,0.0,0.0,40.0,0.0,375,21,5.693163984687999e-08,0.05,0.0002458840152167299,19.0
20000,0.0,0.0,40.0,0.0,500,21,1.7864255141830654e-07,0.05,0.00029778809896895066,19.0
25000,0.0,0.0,40.0,0.0,625,22,1.208435662647389e-07,0.05,0.00035935737105530983,20.0
30000,0.0,0.0,40.0,0.0,750,24,3.012952163317095e-07,0.05,0.0003441481215511051,22.0
35000,0.0,0.0,40.0,0.0,875,24,4.951800747221569e-07,0.05,0.0002639838196298483,22.0
40000,0.0,0.0,40.0,0.0,1000,24,1.0160723604712985e-06,0.05,0.00022907784318355534,22.0
45000,0.0,0.0,40.0,0.0,1125,24,1.4727081065757375e-07,0.05,0.0003809605136954623,22.0
50000,0.0,0.0,40.0,0.0,1250,25,9.569509273887888e-08,0.05,0.00020614896387229463,25.0
55000,0.0,0.0,40.0,0.0,1375,25,8.627770853308903e-08,0.05,0.00019686850614376468,25.0
60000,0.0,0.0,40.0,0.0,1500,25,8.739152690395713e-08,0.05,0.00016277650043819533,25.0
65000,0.0,0.0,40.0,0.0,1625,25,1.1184256010210447e-07,0.05,0.00020523117831680926,25.0
70000,0.0,0.0,40.0,0.0,1750,25,1.4581058849216788e-07,0.05,0.00020440729949866421,25.0
75000,0.0,0.0,40.0,0.0,1875,25,6.301506232375687e-07,0.05,0.0001719832963229253,25.0
80000,0.0,0.0,40.0,0.0,2000,25,8.212509072791363e-08,0.05,0.00019177582952881753,25.0
85000,0.0,0.0,40.0,0.0,2125,25,7.155870207498083e-08,0.05,0.00016608663154273846,25.0
90000,0.0,0.0,40.0,0.0,2250,26,4.190156488448338e-08,0.05,0.00018144838423651138,26.0
95000,0.0,0.0,40.0,0.0,2375,26,2.5249261170756654e-07,0.05,0.00018539177558672573,26.0
100000,0.0,0.0,40.0,0.0,2500,26,2.851580802598619e-07,0.05,0.0001890952701282564,27.0
105000,0.0,0.0,40.0,0.0,2625,26,1.0873525724264255e-07,0.05,0.00013630981129970988,27.0
110000,0.0,0.0,40.0,0.0,2750,26,9.806287835090188e-07,0.05,0.00014203891441898987,28.0
115000,0.0,0.0,40.0,0.0,2875,27,5.027198213269912e-08,0.05,0.00018070533942235822,29.0
120000,0.0,0.0,40.0,0.0,3000,27,1.3043842272963957e-07,0.05,0.0001226683671307085,29.0
125000,0.0,0.0,40.0,0.0,3125,30,6.92059870743833e-07,0.05,0.0006290004752355897,33.0
130000,0.0,0.0,40.0,0.0,3250,31,6.408548074432474e-07,0.05,0.0002568994997505437,34.0
135000,0.0,0.0,40.0,0.0,3375,34,5.69635687952541e-07,0.05,0.00015898307038447713,39.0
140000,0.0,0.0,40.0,0.0,3500,34,6.347192993416684e-08,0.05,0.00019590822694189486,40.0
145000,0.0,0.0,40.0,0.0,3625,34,1.1713336789398454e-07,0.05,0.0003172427552000542,41.0
150000,0.0,0.0,40.0,0.0,3750,34,1.6183790307877643e-07,0.05,0.00017676032389702444,41.0
155000,0.0,0.0,40.0,0.0,3875,34,1.4245749468955182e-07,0.05,0.00015559319895294108,41.0
160000,0.0,0.0,40.0,0.0,4000,34,4.847685204367735e-07,0.05,0.00013145914599024914,41.0
165000,0.0,0.0,40.0,0.0,4125,34,8.191029365889335e-08,0.05,0.00010844844474833561,41.0
170000,0.0,0.0,40.0,0.0,4250,34,7.477790120447025e-08,0.05,0.00010500224828241148,41.0
175000,0.0,0.0,40.0,0.0,4375,34,3.262018708483083e-07,0.05,0.00010611982171490011,41.0
180000,0.0,0.0,40.0,0.0,4500,34,2.530762799324293e-07,0.05,9.030296108709727e-05,41.0
185000,0.0,0.0,40.0,0.0,4625,34,3.5988540503240074e-07,0.05,9.860503394145155e-05,41.0
190000,0.0,0.0,40.0,0.0,4750,34,1.4121750382400933e-06,0.05,0.00012312058068096146,41.0
195000,0.0,0.0,40.0,0.0,4875,35,2.0452848730201367e-06,0.05,0.00012088216334148076,42.0
200000,0.0,0.0,40.0,0.0,5000,35,4.482199926769681e-07,0.05,0.00011825533146325788,42.0
205000,0.0,0.0,40.0,0.0,5125,35,3.462884023974766e-07,0.05,0.00012394860539571728,42.0
210000,0.0,0.0,40.0,0.0,5250,47,4.457127431578556e-07,0.05,0.00026093509933064967,53.0
215000,0.0,0.0,40.0,0.004999999999999999,5375,51,2.3641000268526113e-07,0.05,0.0002699000892472747,60.0
220000,0.0,0.0,40.0,0.0,5502,53,2.2668874066766875e-07,0.05,0.00018659145563665046,62.0
225000,0.0,0.0,40.0,0.01175,5627,53,1.1160657464870383e-07,0.05,0.000286573207302992,62.0
230000,0.0,0.0,40.0,0.0,5753,53,2.110504510710598e-06,0.05,0.00012571591457311932,62.0
235000,0.0,0.0,40.0,0.0,5878,53,2.667769081199367e-07,0.05,0.00010448165681897923,62.0
240000,0.0,0.0,40.0,0.12462499999999999,6038,54,8.688373782206327e-06,0.05,0.00013165064538669724,63.0
245000,0.0,0.0,40.0,0.134125,6168,54,1.6102814697660506e-05,0.05,8.572629400396614e-05,63.0
250000,0.7975,0.0,9.0,0.7896249999999998,6423,54,0.0002540572313591838,0.05,0.00023933645168131557,63.0
255000,0.0,0.0,40.0,0.18687499999999999,6798,54,0.00039045128505676985,0.05,0.000311928823982031,65.0
260000,0.0,0.0,40.0,0.079125,6951,54,9.492876415606588e-05,0.05,0.00023271021221838134,65.0
265000,0.0,0.0,40.0,0.0,7077,54,0.00012229396088514477,0.05,0.00021222505003063797,65.0
270000,0.0,0.0,40.0,0.0,7202,55,3.9388924051309004e-05,0.05,0.0002892906620192184,66.0
275000,0.0,0.0,40.0,0.0,7327,63,9.212471195496619e-05,0.05,0.00012704456933327856,73.0
280000,0.0,0.0,40.0,0.0,7452,66,1.7001799278659746e-05,0.05,0.0005243575017619879,75.0
285000,0.0,0.0,40.0,0.006125000000000003,7577,71,8.8147608039435e-06,0.05,0.00026954692544352586,80.0
290000,0.0,0.0,40.0,0.009499999999999998,7703,71,2.6228573915432207e-05,0.05,0.0001820038397368011,80.0
295000,0.0,0.0,40.0,0.0,7828,71,7.14791212885757e-06,0.05,0.00010572107046126219,80.0
300000,0.0,0.0,40.0,0.078,7957,71,1.798462290025782e-05,0.05,0.00031538282127855657,80.0
305000,0.0,0.0,40.0,0.0,8085,71,1.755487573973369e-05,0.05,0.0002970561634604412,80.0
310000,0.0,0.0,40.0,0.3121250000000001,8247,71,2.1771616957266815e-05,0.05,0.00016751208496999835,80.0
315000,0.0,0.0,40.0,0.363875,8403,71,0.00014238838048186153,0.05,0.00023950847822061077,80.0
320000,0.0,0.0,40.0,0.739625,8673,71,2.2737671315553598e-05,0.05,0.00011985618688564455,80.0
325000,0.0,0.0,40.0,0.47375,9013,71,0.00010317353007849306,0.05,0.00013890782504101523,80.0
330000,0.7975,0.0,9.0,0.7193749999999999,9310,71,8.063201676122844e-06,0.05,0.00010322633412165038,80.0
335000,0.7975,0.0,9.0,0.7114999999999999,9723,71,5.456141661852598e-05,0.05,0.00010282110983165806,80.0
340000,0.0,0.0,40.0,0.7164999999999999,10024,71,2.478997703292407e-05,0.05,0.00011023226677760115,80.0
345000,0.7975,0.0,9.0,0.6581249999999998,10300,71,8.316538151120767e-05,0.05,9.234592931521929e-05,80.0
350000,0.0,0.0,40.0,0.134125,10569,71,3.2629694032948464e-05,0.05,9.646478157287866e-05,80.0
355000,0.0,0.0,40.0,0.7002499999999998,10854,71,8.923992572817951e-05,0.05,0.0001028221498444731,80.0
360000,0.0,0.0,40.0,0.41762499999999997,11124,71,4.239812551531941e-05,0.05,8.553648788133589e-05,80.0
365000,0.7975,0.0,9.0,0.48274999999999996,11385,71,2.396446325292345e-05,0.05,8.039341488185993e-05,80.0
370000,0.7975,0.0,9.0,0.6417499999999999,11673,71,5.984829113003798e-05,0.05,9.322971438556566e-05,80.0
375000,0.0,0.0,40.0,0.601375,11930,71,0.00011505022121127695,0.05,7.960329044036871e-05,80.0
380000,0.0,0.0,40.0,0.5243749999999998,12310,71,1.9315319150337018e-05,0.05,8.218833041051933e-05,80.0
385000,0.0,0.0,40.0,0.5756249999999999,12668,71,1.7532911442685872e-05,0.05,7.582622666131914e-05,80.0
390000,0.0,0.0,40.0,0.5941249999999999,13003,71,0.0003829853667411953,0.05,8.313033208121326e-05,80.0
395000,0.0,0.0,40.0,0.54975,13234,71,1.5549903764622286e-05,0.05,7.144167866196705e-05,80.0
