step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,490.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,490.0,0.0,10,25,5.009064989280887e-05,0.05,0.0005139266746640532,28.0
10000,0.0,0.0,490.0,0.0,20,31,1.8678591686693835e-06,0.05,0.0007412086182187732,37.0
15000,0.0,0.0,490.0,0.0,30,36,3.6851511708846374e-07,0.05,0.0004295319002378112,43.0
20000,0.0,0.0,490.0,0.0,40,36,3.7260443264131027e-07,0.05,0.0007831931360305298,67.0
25000,0.0,0.0,490.0,0.0,51,40,4.328601619363326e-07,0.05,0.0004029392369985628,74.0
30000,0.0,0.0,490.0,0.0,61,40,8.266542863566428e-07,0.05,0.00047588676575287405,86.0
35000,0.0,0.0,490.0,0.0,71,40,1.7335772781734704e-06,0.05,0.0003305074249848708,86.0
40000,0.0,0.0,490.0,0.0,81,40,2.0080319700355176e-06,0.05,0.00045353751991607076,101.0
45000,0.0,0.0,490.0,0.0,91,40,5.970567826807383e-07,0.05,0.0006325005315923447,112.0
50000,0.0,0.0,490.0,0.0,102,40,8.093651331364526e-07,0.05,0.0007075359732442404,114.0
55000,0.0,0.0,490.0,0.0,112,40,1.892177692752739e-06,0.05,0.0004110889501437781,117.0
60000,0.0,0.0,490.0,0.0,122,40,1.3728563317272346e-06,0.05,0.0008088199061646921,122.0
65000,0.0,0.0,490.0,0.0,132,40,1.5967769684266386e-07,0.05,0.0004417925080347212,130.0
70000,0.0,0.0,490.0,0.0,142,45,1.1511638149386272e-06,0.05,0.0011825345617089628,146.0
75000,0.0,0.0,490.0,0.0,153,58,3.038408351585531e-07,0.05,0.0015352861671771854,190.0
80000,0.0,0.0,490.0,0.0,163,58,1.9222380842620623e-07,0.05,0.0005969533073328243,201.0
85000,0.0,0.0,490.0,0.0,173,58,1.6156982383108698e-06,0.05,0.0010242030477271495,214.0
90000,0.0,0.0,490.0,0.0,183,58,1.4355359780893195e-06,0.05,0.0006219192754954391,218.0
95000,0.0,0.0,490.0,0.0,193,60,1.4304300748335663e-06,0.05,0.0011547871407862394,231.0
100000,0.0,0.0,490.0,0.0,204,60,6.448112230827974e-07,0.05,0.00045565621289446646,245.0
105000,0.0,0.0,490.0,0.0,214,60,3.706938400682702e-07,0.05,0.0008290169598014078,259.0
110000,0.0,0.0,490.0,0.030530612244897958,225,63,5.225376185080677e-07,0.05,0.0005937340631623821,272.0
115000,0.0,0.0,490.0,0.0378265306122449,235,64,5.790081445411488e-07,0.05,0.0006498264999052166,284.0
120000,0.0,0.0,490.0,0.10008163265306122,247,67,8.20743707663496e-07,0.05,0.0012909458373433118,304.0
125000,0.0,0.0,490.0,0.2071020408163265,259,70,4.867849838774418e-07,0.05,0.00045829019365563464,308.0
130000,0.0,0.0,490.0,0.06886734693877551,269,70,3.931355422537308e-06,0.05,0.00035395168025213693,309.0
135000,0.0,0.0,490.0,0.0,279,70,1.3395782843872439e-05,0.05,0.0003867631626739123,309.0
140000,0.0,0.0,490.0,0.0,290,70,2.3530526505055605e-06,0.05,0.00046251489077490693,309.0
145000,0.0,0.0,490.0,0.0,300,70,4.9157852117787115e-06,0.05,0.00041359135468806407,310.0
150000,0.0,0.0,490.0,0.0,310,70,6.029226824466605e-07,0.05,0.00036270036878046453,312.0
155000,0.0,0.0,490.0,0.0,320,70,3.038253908016486e-06,0.05,0.0002587483402690303,312.0
160000,0.0,0.0,490.0,0.0,330,70,1.4153739357425366e-05,0.05,0.0008021214979030151,317.0
165000,0.0,0.0,490.0,0.0,341,75,1.565859292895766e-06,0.05,0.0002801965701695975,324.0
170000,0.0,0.0,490.0,0.0546734693877551,352,75,1.2372013316053199e-06,0.05,0.00027655092121812004,327.0
175000,0.0,0.0,490.0,0.4917653061224489,371,75,6.312382083706325e-06,0.05,0.00033635028171296157,327.0
180000,0.0,0.0,490.0,0.5554081632653063,393,75,2.9539976821979508e-05,0.05,0.00030407753738844183,327.0
185000,0.0,0.0,490.0,0.27088775510204083,406,75,7.911035027063917e-06,0.05,0.00023044262473609505,327.0
190000,0.0,0.0,490.0,0.13709183673469388,418,75,2.3669999791309237e-05,0.05,0.0002801118049660122,328.0
195000,0.0,0.0,490.0,0.08130612244897958,429,75,6.4445994212292135e-06,0.05,0.0004772539925977505,328.0
200000,0.0,0.0,490.0,0.05522448979591836,439,75,2.6768975658342242e-05,0.05,0.0003618275225806771,328.0
205000,0.0,0.0,490.0,0.20958163265306123,453,75,5.155474354978651e-05,0.05,0.0001906796484198675,329.0
210000,0.0,0.0,490.0,0.3031530612244898,466,75,8.725876250537112e-05,0.05,0.0006267407537447289,335.0
215000,0.0,0.0,490.0,0.14814285714285716,476,75,2.7020065317628905e-05,0.05,0.0003330016721748662,336.0
220000,0.0,0.0,490.0,0.0733061224489796,487,75,0.000135982598294504,0.05,0.00023799107535143164,336.0
225000,0.0,0.0,490.0,0.06160204081632653,498,75,2.5054139769054018e-05,0.05,0.0004517357413388681,339.0
230000,0.0,0.0,490.0,0.03323469387755102,508,75,0.00020525864965748042,0.05,0.0005763416388526346,339.0
235000,0.0,0.0,490.0,0.2064591836734694,522,75,5.821851664222777e-05,0.05,0.00034302299240116175,339.0
240000,0.0,0.0,490.0,0.19579591836734694,533,75,1.7703749108477496e-05,0.05,0.00031650583108871393,343.0
245000,0.0,0.0,490.0,0.173530612244898,545,76,5.852974209119566e-05,0.05,0.0003937448439145299,346.0
250000,0.0,0.0,490.0,0.11504081632653063,556,76,3.0130497179925442e-05,0.05,0.0005891616056013886,349.0
255000,0.0,0.0,490.0,0.04897959183673469,567,76,1.743360553518869e-05,0.05,0.00034298059902475596,351.0
260000,0.0,0.0,490.0,0.0,577,76,2.8833514988946263e-06,0.05,0.0001897209355109443,351.0
265000,0.0,0.0,490.0,0.0,587,76,1.1241879292356316e-05,0.05,0.00021895343599323173,354.0
270000,0.0,0.0,490.0,0.0,597,76,1.297042217629496e-05,0.05,0.000149203888076185,354.0
275000,0.0,0.0,490.0,0.0,608,76,2.2535473362950142e-06,0.05,0.00015958500878224176,355.0
280000,0.0,0.0,490.0,0.0,618,76,5.186685484659392e-06,0.05,0.0001762242375876028,357.0
285000,0.0,0.0,490.0,0.0,628,76,1.3228248462837655e-05,0.05,0.0002151835862456563,361.0
290000,0.0,0.0,490.0,0.0,638,76,2.9308673674677266e-06,0.05,0.000640811570050142,366.0
295000,0.0,0.0,490.0,0.0,648,76,8.531952516932506e-06,0.05,0.0011719263711789814,377.0
300000,0.0,0.0,490.0,0.0,659,76,3.3198662094946485e-06,0.05,0.000915366523313104,386.0
305000,0.0,0.0,490.0,0.02024489795918367,669,76,1.3024836107433657e-06,0.05,0.0004601111561342856,391.0
310000,0.0,0.0,490.0,0.02579591836734694,679,76,1.961526095328736e-06,0.05,0.0005833545482875313,410.0
315000,0.0,0.0,490.0,0.005551020408163266,689,76,4.290678589313757e-06,0.05,0.000310390769208887,416.0
320000,0.0,0.0,490.0,0.0,700,76,5.130056706548203e-06,0.05,0.0004983034827256453,425.0
325000,0.0,0.0,490.0,0.03314285714285715,710,76,1.1199331311217975e-06,0.05,0.0005660577394256456,428.0
330000,0.0,0.0,490.0,0.03314285714285715,721,76,1.4856663256068714e-05,0.05,0.0007480427864601107,430.0
335000,0.0,0.0,490.0,0.030846938775510202,731,76,5.929746293986682e-06,0.05,0.000259470272613775,433.0
340000,0.0,0.0,490.0,0.2553367346938775,746,76,2.6056279693875695e-06,0.05,0.0006515123729604053,436.0
345000,0.0,0.0,490.0,0.38160204081632654,761,76,1.4550067817253876e-06,0.05,0.0003900788134242915,436.0
350000,0.0,0.0,490.0,0.7356938775510203,791,76,7.191271720330406e-07,0.05,0.0005707258637123313,441.0
355000,0.0,0.0,490.0,0.5849693877551021,812,76,8.518351023667492e-06,0.05,0.00016876838758175434,441.0
360000,0.0,0.0,490.0,0.1737755102040816,823,76,0.0005320458440110087,0.05,0.0003443848865851696,442.0
365000,0.0,0.0,490.0,0.06813265306122449,834,76,0.0001545025734230876,0.05,0.0002281259035664201,444.0
370000,0.0,0.0,490.0,0.0328265306122449,844,76,0.00018742993415798992,0.05,0.00015233610329364156,446.0
375000,0.0,0.0,490.0,0.0,854,76,3.314779314678162e-05,0.05,0.0006001188212850764,448.0
380000,0.0,0.0,490.0,0.017214285714285717,865,76,5.101097849546932e-05,0.05,0.0001541946034707089,450.0
385000,0.0,0.0,490.0,0.1789081632653061,878,76,3.488278161967173e-05,0.05,0.0002067159668550289,450.0
390000,0.0,0.0,490.0,0.3362142857142857,893,78,2.7411488190409727e-05,0.05,0.00018083382969380184,452.0
395000,0.0,0.0,490.0,0.29139795918367345,904,78,4.968846042174846e-05,0.05,0.0001750596699248194,452.0
