step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,40.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,40.0,0.0,125,12,4.6070096004768857e-07,0.05,0.00029417201200280407,14.0
10000,0.0,0.0,40.0,0.0,250,12,2.027151822403539e-06,0.05,0.00037970072652959854,14.0
15000,0.0,0.0,40.0,0.0,375,16,1.3087847605675051e-07,0.05,0.000602572826425076,17.0
20000,0.0,0.0,40.0,0.0,500,17,1.983696336083085e-07,0.05,0.0004766571088791338,18.0
25000,0.0,0.0,40.0,0.0,625,25,1.4516851365442562e-07,0.05,0.000460537614749735,26.0
30000,0.0,0.0,40.0,0.0,750,29,6.375051384566177e-07,0.05,0.0004627421912845677,30.0
35000,0.0,0.0,40.0,0.0,875,33,3.74036119410448e-07,0.05,0.00043721417099998506,36.0
40000,0.0,0.0,40.0,0.0,1000,33,1.8789992850543058e-07,0.05,0.0002316245438051682,38.0
45000,0.0,0.0,40.0,0.0,1125,33,2.5756548893696163e-07,0.05,0.000266047408569609,39.0
50000,0.0,0.0,40.0,0.0,1251,33,3.3942299637601536e-07,0.05,0.00033690757777157955,41.0
55000,0.0,0.0,40.0,0.0,1376,33,5.285671704768902e-07,0.05,0.0002716664213960883,41.0
60000,0.0,0.0,40.0,0.0,1501,36,5.506239517671929e-07,0.05,0.0001612965260809887,43.0
65000,0.0,0.0,40.0,0.0,1627,38,3.8178950489964336e-07,0.05,0.00044042869320646215,45.0
70000,0.0,0.0,40.0,0.0,1772,39,4.3028143409173936e-05,0.05,0.0002036675330602521,46.0
75000,0.0,0.0,40.0,0.0,1897,39,5.201868407311849e-05,0.05,0.00014850587211455478,46.0
80000,0.0,0.0,40.0,0.049374999999999995,2049,39,0.00014653554535470903,0.05,0.00018842803357176313,46.0
85000,0.0,0.0,40.0,0.079125,2175,39,0.0014850347070023417,0.05,0.00026440674365557935,48.0
90000,0.0,0.0,40.0,0.0,2302,39,0.000228086399147287,0.05,0.00021186216911624716,48.0
95000,0.0,0.0,40.0,0.012875000000000003,2430,39,2.9471784728229977e-05,0.05,0.00020091912040168513,48.0
100000,0.0,0.0,40.0,0.0,2555,39,8.516650268575177e-05,0.05,0.00018059337087329485,48.0
105000,0.0,0.0,40.0,0.0,2685,39,5.2565686928573996e-05,0.05,0.00023253601697356062,50.0
110000,0.0,0.0,40.0,0.0,2811,39,3.184320667060092e-05,0.05,0.0001389577340293488,50.0
115000,0.0,0.0,40.0,0.0,2937,39,0.0002306768874404952,0.05,0.00013855578922466647,50.0
120000,0.0,0.0,40.0,0.0,3062,39,0.00011594394891289994,0.05,0.00019840263726781776,50.0
125000,0.0,0.0,40.0,0.0,3187,39,1.2277216228540055e-05,0.05,9.269593541608257e-05,51.0
130000,0.0,0.0,40.0,0.0,3312,39,4.3560852645896375e-05,0.05,0.00024167923070276466,52.0
135000,0.0,0.0,40.0,0.0,3437,39,1.2624498594959732e-05,0.05,0.00026217406113057483,53.0
140000,0.0,0.0,40.0,0.0,3562,40,5.129817873239517e-05,0.05,0.0002862349462300188,54.0
145000,0.0,0.0,40.0,0.02975,3688,40,1.1841784726129845e-05,0.05,0.00027939147521283526,54.0
150000,0.0,0.0,40.0,0.0,3813,40,2.0065197531948797e-05,0.05,0.00022819601376562648,54.0
155000,0.0,0.0,40.0,0.0,3938,40,5.3985381782695185e-06,0.05,0.00018769633987860345,54.0
160000,0.0,0.0,40.0,0.0,4063,40,3.3229414384550182e-06,0.05,0.00025090837548176324,54.0
165000,0.0,0.0,40.0,0.0,4188,40,1.1663176337606274e-05,0.05,0.00023440082526606195,54.0
170000,0.0,0.0,40.0,0.0,4313,40,2.3143193175201304e-06,0.05,0.00013917690575395247,55.0
175000,0.0,0.0,40.0,0.0,4438,40,6.6739839894580655e-06,0.05,0.00019939810366388172,55.0
180000,0.0,0.0,40.0,0.0,4563,40,6.403439556379453e-07,0.05,0.0001766897098924051,55.0
185000,0.0,0.0,40.0,0.0,4688,40,1.8969134316648706e-06,0.05,0.00017813254541191443,55.0
190000,0.0,0.0,40.0,0.030874999999999996,4814,40,7.394778094749199e-06,0.05,0.00017113265652752785,55.0
195000,0.0,0.0,40.0,0.0,4939,40,9.934223044183454e-07,0.05,0.00020585636125167135,55.0
200000,0.0,0.0,40.0,0.0,5064,40,2.88720593744074e-06,0.05,0.0001594694134284456,55.0
205000,0.0,0.0,40.0,0.0,5189,40,4.507678852405661e-07,0.05,0.0001891734614720535,55.0
210000,0.0,0.0,40.0,0.0,5314,40,3.22811416708646e-07,0.05,0.00029022188618784165,55.0
215000,0.0,0.0,40.0,0.0,5440,40,1.155743461822567e-06,0.05,0.00020281040284257025,57.0
220000,0.0,0.0,40.0,0.0,5565,40,1.1973501159445732e-06,0.05,0.00014360712255372454,57.0
225000,0.0,0.0,40.0,0.0,5690,40,7.55123380713485e-07,0.05,0.0001101037914037725,57.0
230000,0.0,0.0,40.0,0.035375000000000004,5818,40,3.701436810388259e-07,0.05,0.00013453857473294344,57.0
235000,0.0,0.0,40.0,0.042125,5945,40,7.159058895922499e-06,0.05,0.00013878751315778078,57.0
240000,0.0,0.0,40.0,0.11837499999999998,6080,40,1.0605670013319468e-06,0.05,0.00010804793260659993,57.0
245000,0.0,0.0,40.0,0.065125,6272,40,1.5952518879203126e-05,0.05,7.84608487134172e-05,57.0
250000,0.0,0.0,40.0,0.18812500000000001,6406,40,3.189638664480299e-05,0.05,5.925346132276602e-05,57.0
255000,0.0,0.0,40.0,0.488625,6591,40,0.00034808774944394827,0.05,9.090580251402291e-05,57.0
260000,0.0,0.0,40.0,0.36112500000000003,6924,40,0.000979306292720139,0.05,0.00010059894661213417,57.0
265000,0.0,0.0,40.0,0.0,7051,40,2.04668194783153e-05,0.05,8.356540243553759e-05,57.0
270000,0.0,0.0,40.0,0.046,7177,40,2.5721796191646717e-05,0.05,9.192380509404686e-05,57.0
275000,0.0,0.0,40.0,0.0,7302,40,1.910582068376243e-05,0.05,0.00010310137203478373,57.0
280000,0.0,0.0,40.0,0.01175,7430,40,1.6100999346235767e-05,0.05,0.00010935486834036601,57.0
285000,0.0,0.0,40.0,0.0,7597,40,1.1256708603468724e-05,0.05,9.406194042375086e-05,57.0
290000,0.0,0.0,40.0,0.06949999999999999,7756,40,0.00011367915431037545,0.05,6.022813124458243e-05,57.0
295000,0.0,0.0,40.0,0.5385000000000001,7979,40,3.548452878021635e-05,0.05,9.569727336184827e-05,57.0
300000,0.0,0.0,40.0,0.21000000000000002,8115,40,3.7496267850656295e-06,0.05,6.85924363398579e-05,57.0
305000,0.0,0.0,40.0,0.414375,8387,40,4.02515142923221e-05,0.05,7.219773725699863e-05,57.0
310000,0.0,0.0,40.0,0.05275,8526,40,2.06256409001071e-05,0.05,7.784286030422944e-05,57.0
315000,0.0,0.0,40.0,0.23912499999999998,8781,40,0.00024998007575049996,0.05,7.049576250794214e-05,57.0
320000,0.8425,0.0,7.0,0.8335000000000001,9241,40,0.0001011765343719162,0.05,7.894674872925771e-05,57.0
325000,0.0,0.0,40.0,0.32175000000000004,9668,40,0.00026475422782823443,0.05,7.809039564936134e-05,57.0
330000,0.0,0.0,40.0,0.7975,9953,40,8.214840636355802e-05,0.05,7.258950494629214e-05,57.0
335000,0.0,0.0,40.0,0.008374999999999999,10213,40,0.003709585638716817,0.05,7.566350764991714e-05,57.0
340000,0.0,0.0,40.0,0.7733749999999999,10504,40,7.151392310333904e-06,0.05,6.70853514604722e-05,57.0
345000,0.0,0.0,40.0,0.33062500000000006,10922,40,1.0577303328318521e-05,0.05,6.88402552589192e-05,57.0
350000,0.0,0.0,40.0,0.577375,11202,40,7.230998562590685e-06,0.05,7.243561415197382e-05,57.0
355000,0.0,0.0,40.0,0.7699999999999999,11598,40,0.006118663586676121,0.05,7.574763631957549e-05,57.0
360000,0.0,0.0,40.0,0.4513749999999999,11884,40,0.00021031034702900797,0.05,7.051557452294959e-05,57.0
365000,0.0,0.0,40.0,0.663875,12189,40,0.0026988708414137363,0.05,7.062976405947205e-05,57.0
370000,0.0,0.0,40.0,0.024625,12335,40,8.945318768383004e-06,0.05,5.721456024491625e-05,57.0
375000,0.8425,0.0,7.0,0.79525,12670,40,9.635481546865776e-05,0.05,7.411240046315793e-05,57.0
