step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,250.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,250.0,0.0,20,9,6.601608038181439e-05,0.05,0.0004201924276040858,22.0
10000,0.0,0.0,250.0,0.0,40,12,9.783557288756128e-07,0.05,0.0005942256084697394,33.0
15000,0.0,0.0,250.0,0.0,60,12,1.2650015150938998e-06,0.05,0.00037115797204114516,37.0
20000,0.0,0.0,250.0,0.0,80,12,1.361525619358872e-06,0.05,0.0005624105376734588,48.0
25000,0.0,0.0,250.0,0.0,100,12,6.142701067801681e-07,0.05,0.0006000096492811193,51.0
30000,0.0,0.0,250.0,0.0,120,12,1.1446287544458755e-06,0.05,0.00023428883953964758,52.0
35000,0.0,0.0,250.0,0.0,140,12,5.017516286898172e-07,0.05,0.0003266470184940896,52.0
40000,0.0,0.0,250.0,0.0,160,12,8.908887707548274e-07,0.05,0.0008019824850474488,56.0
45000,0.0,0.0,250.0,0.04618,180,20,1.2206091923872009e-06,0.05,0.0006592378277932716,73.0
50000,0.0,0.0,250.0,0.0,200,20,3.582445913252741e-07,0.05,0.00047000164016027895,76.0
55000,0.0,0.0,250.0,0.19988,224,23,1.3737663948631962e-06,0.05,0.0008604821606441002,81.0
60000,0.0,0.0,250.0,0.08574000000000001,254,23,1.1062807971029542e-05,0.05,0.0002971577829669989,81.0
65000,0.0,0.0,250.0,0.0,274,23,2.5701665435917675e-05,0.05,0.0003735381147730956,81.0
70000,0.0,0.0,250.0,0.04888,295,23,1.541447636554949e-05,0.05,0.0002406580795077256,81.0
75000,0.0,0.0,250.0,0.0,315,23,7.255939999595284e-05,0.05,0.00043576817193851335,83.0
80000,0.0,0.0,250.0,0.05608,336,23,6.457102699641837e-06,0.05,0.0005103278855990058,88.0
85000,0.0,0.0,250.0,0.03812,357,23,1.073103067028569e-05,0.05,0.0002538085868895304,88.0
90000,0.0,0.0,250.0,0.0,377,23,2.253033744636923e-05,0.05,0.0003009631778072648,89.0
95000,0.0,0.0,250.0,0.0,397,23,1.431090640835464e-05,0.05,0.00027624991445986287,89.0
100000,0.0,0.0,250.0,0.0,417,23,2.8783242669305764e-05,0.05,0.00022183711657541584,89.0
105000,0.0,0.0,250.0,0.0,437,23,2.364851206948515e-05,0.05,0.00020626897092565746,89.0
110000,0.0,0.0,250.0,0.0,457,23,5.787678310298361e-05,0.05,0.00021436251011840672,89.0
115000,0.0,0.0,250.0,0.013639999999999996,477,24,1.1478716260171495e-05,0.05,0.00033870422615214866,91.0
120000,0.0,0.0,250.0,0.06936,498,24,2.9811348213115707e-05,0.05,0.0003158529463187568,95.0
125000,0.0,0.0,250.0,0.0866,520,24,2.4684417439857498e-05,0.05,0.0002926360683462135,96.0
