step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,0.0,0,1,,1.0
5000,0.0,0.0,0.07273437499999999,5,580,9.597119969839696e-07,0.940625
10000,0.0,0.0,0.036367187499999995,10,680,2.4932833753155137e-07,0.88125
15000,0.0,0.0,0.08357421874999998,15,721,8.086819747177287e-08,0.821875
20000,0.0,0.0,0.141181640625,22,757,1.0908546528298757e-06,0.7625
25000,0.0,0.0,0.145576171875,27,757,1.4454315078182844e-06,0.703125
30000,0.0,0.0,0.31541992187499995,36,758,8.22230322228279e-06,0.64375
35000,0.9736328125,0.0,0.5724414062500001,48,764,1.194240030599758e-05,0.5843750000000001
40000,0.0,0.0,0.7092138671874999,62,766,3.485031993477605e-05,0.525
45000,0.0,0.0,0.6790771484375001,75,769,0.0006936246063560247,0.46562500000000007
50000,0.0,0.0,0.6801757812500001,88,772,4.490491483011283e-05,0.40625
55000,0.0,0.0,0.6341308593749999,101,773,0.00012577460438478738,0.34687500000000004
60000,0.0,0.0,0.6464697265624999,114,774,0.0001725494075799361,0.2875000000000001
65000,0.0,0.0,0.6837255859375001,128,774,0.0005323137738741934,0.22812500000000002
70000,0.0,0.0,0.6051171875,137,774,0.00013892095012124628,0.16875000000000007
75000,0.0,0.0,0.43759277343749997,142,774,0.00018239511700812727,0.109375
80000,0.0,0.0,0.312421875,147,774,9.729676821734756e-05,0.050000000000000044
85000,0.0,0.0,0.18126464843749998,153,774,0.00012599569163285196,0.050000000000000044
90000,0.0,0.0,0.15060058593749998,159,775,5.4738538892706856e-05,0.050000000000000044
95000,0.0,0.0,0.160498046875,164,775,4.071263538207859e-05,0.050000000000000044
100000,0.0,0.0,0.13384277343749998,169,775,0.00019230687757954001,0.050000000000000044
105000,0.0,0.0,0.1415234375,174,775,4.9895250413101166e-05,0.050000000000000044
110000,0.0,0.0,0.1112109375,180,775,2.3430166038451716e-05,0.050000000000000044
115000,0.0,0.0,0.076240234375,185,776,0.0002996165712829679,0.050000000000000044
120000,0.0,0.0,0.11578124999999999,191,776,2.9371134587563574e-05,0.050000000000000044
125000,0.0,0.0,0.121494140625,196,776,8.233283733716235e-05,0.050000000000000044
130000,0.0,0.0,0.1316015625,202,776,3.700815432239324e-05,0.050000000000000044
135000,0.0,0.0,0.17820800781249999,207,776,3.766506415558979e-05,0.050000000000000044
140000,0.0,0.0,0.118681640625,212,776,3.6673878639703616e-05,0.050000000000000044
145000,0.0,0.0,0.1256689453125,218,776,1.1620986697380431e-05,0.050000000000000044
150000,0.0,0.0,0.2190673828125,226,776,9.73289024841506e-06,0.050000000000000044
155000,0.0,0.0,0.365068359375,234,776,3.8263706301222555e-06,0.050000000000000044
160000,0.0,0.0,0.43716308593750003,243,776,8.334721314895432e-06,0.050000000000000044
165000,0.0,0.0,0.5008740234375,253,776,1.4011731764185242e-05,0.050000000000000044
170000,0.0,0.0,0.6074658203124998,265,776,1.9618913938757032e-05,0.050000000000000044
175000,0.0,0.0,0.5945458984375,278,776,3.942239800380776e-06,0.050000000000000044
180000,0.0,0.0,0.7079931640625,293,777,7.333122539421311e-06,0.050000000000000044
185000,0.0,0.0,0.9397509765625,346,778,1.145546957559418e-05,0.050000000000000044
190000,0.97626953125,0.0,0.9552636718749999,460,779,2.155445508833509e-05,0.050000000000000044
195000,0.97626953125,0.0,0.9430908203124998,557,779,7.788786751916632e-05,0.050000000000000044
200000,0.0,0.0,0.9378613281250001,641,779,0.001938673434779048,0.050000000000000044
205000,0.0,0.0,0.757685546875,656,779,5.016711656935513e-05,0.050000000000000044
210000,0.0,0.0,0.7949511718750001,676,779,0.0009399124537594616,0.050000000000000044
215000,0.0,0.0,0.5953466796875,685,779,4.958446879754774e-05,0.050000000000000044
220000,0.0,0.0,0.46551757812499994,694,779,3.356338129378855e-05,0.050000000000000044
225000,0.0,0.0,0.48930175781250007,700,779,3.179875420755707e-05,0.050000000000000044
230000,0.0,0.0,0.3161083984375,707,780,1.7363799997838214e-05,0.050000000000000044
235000,0.0,0.0,0.47620605468749994,720,780,0.0002243870112579316,0.050000000000000044
240000,0.0,0.0,0.7534863281249999,737,780,0.0008849403238855302,0.050000000000000044
245000,0.0,0.0,0.7625732421875,757,780,0.00019410034292377532,0.050000000000000044
250000,0.0,0.0,0.6885693359375,766,780,4.1179024265147746e-05,0.050000000000000044
255000,0.0,0.0,0.4821533203125,773,780,2.930379741883371e-05,0.050000000000000044
260000,0.97626953125,0.0,0.9019580078125001,803,780,3.21673032885883e-05,0.050000000000000044
265000,0.0,0.0,0.86060546875,843,780,2.736280657700263e-05,0.050000000000000044
270000,0.0,0.0,0.9552197265624999,902,780,1.827454980229959e-05,0.050000000000000044
275000,0.0,0.0,0.9328515625,953,780,0.00013094845053274184,0.050000000000000044
280000,0.97626953125,0.0,0.9569775390625,1046,780,0.0005120047135278583,0.050000000000000044
285000,0.97626953125,0.0,0.9642724609375002,1132,780,9.33836490730755e-05,0.050000000000000044
290000,0.0,0.0,0.9652392578125003,1267,780,6.945925997570157e-05,0.050000000000000044
295000,0.97626953125,0.0,0.9478808593749999,1358,780,4.84881347802002e-05,0.050000000000000044
300000,0.0,0.0,0.9400146484375002,1421,780,0.0003926142235286534,0.050000000000000044
305000,0.0,0.0,0.919931640625,1512,780,3.673303945106454e-05,0.050000000000000044
310000,0.0,0.0,0.9290283203125,1606,780,0.00013031938578933477,0.050000000000000044
315000,0.0,0.0,0.9743359375,1727,780,0.0004693499067798257,0.050000000000000044
320000,0.97626953125,0.0,0.9479248046875002,1807,780,0.0004424966755323112,0.050000000000000044
325000,0.97626953125,0.0,0.9736328125,1934,780,2.892386692110449e-05,0.050000000000000044
330000,0.0,0.0,0.9720947265625002,2076,780,2.631811184983235e-05,0.050000000000000044
335000,0.0,0.0,0.974072265625,2219,780,0.00014831789303570986,0.050000000000000044
340000,0.97626953125,0.0,0.97310546875,2328,780,6.06858629907947e-05,0.050000000000000044
345000,0.97626953125,0.0,0.9521875,2404,780,0.00010203252895735204,0.050000000000000044
350000,0.97626953125,0.0,0.972138671875,2566,780,7.132506289053708e-05,0.050000000000000044
355000,0.0,0.0,0.9713476562500001,2718,780,0.0006605932139791548,0.050000000000000044
360000,0.97626953125,0.0,0.8327099609374999,2746,780,0.000574349018279463,0.050000000000000044
365000,0.97626953125,0.0,0.9622070312500002,2902,780,0.0006788657628931105,0.050000000000000044
370000,0.97626953125,0.0,0.9676562500000003,3040,780,0.0009325964492745697,0.050000000000000044
375000,0.0,0.0,0.9061328124999998,3109,780,3.950675090891309e-05,0.050000000000000044
380000,0.97626953125,0.0,0.9681396484374998,3226,780,1.1695506145770196e-05,0.050000000000000044
385000,0.0,0.0,0.9578564453124999,3330,780,0.0005640885792672634,0.050000000000000044
390000,0.97626953125,0.0,0.9739404296874999,3457,780,0.001057120505720377,0.050000000000000044
395000,0.97626953125,0.0,0.9705126953125,3584,780,0.0001000904303509742,0.050000000000000044
