step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,100.0,0.0,0,1,
5000,0.0,0.0,100.0,0.45175,79,31,0.01169989537447691
10000,0.0,0.0,100.0,0.30510000000000004,184,32,0.0038894659373909235
15000,0.946,0.0,6.0,0.9424000000000003,651,32,0.0015524402260780334
20000,0.946,0.0,6.0,0.9167500000000001,1271,32,0.0005491813062690198
25000,0.0,0.0,100.0,0.865,1574,32,0.00019606245041359216
30000,0.0,0.0,100.0,0.8659000000000001,1938,32,0.00027017309912480414
35000,0.946,0.0,6.0,0.87355,2364,32,0.00010614271741360426
40000,0.946,0.0,6.0,0.9198999999999999,2836,32,9.506262722425163e-05
45000,0.0,0.0,100.0,0.9262000000000002,3452,32,8.541862916899845e-05
50000,0.946,0.0,6.0,0.9406000000000001,4161,32,8.450006862403825e-05
55000,0.946,0.0,6.0,0.9244,4776,32,0.00012667954433709383
60000,0.946,0.0,6.0,0.9334000000000001,5352,32,0.00015176154556684196
65000,0.946,0.0,6.0,0.92845,5967,32,0.0007521171937696636
70000,0.946,0.0,6.0,0.9419500000000003,6674,32,0.00022371312661562115
75000,0.946,0.0,6.0,0.9325000000000001,7283,32,4.8116220568772405e-05
80000,0.946,0.0,6.0,0.9419500000000003,8013,32,0.001738172024488449
85000,0.946,0.0,6.0,0.93925,8818,32,2.3637234335183166e-05
90000,0.946,0.0,6.0,0.9271000000000003,9526,32,3.5622037103166804e-05
95000,0.946,0.0,6.0,0.9433000000000004,10292,32,3.4036744182230905e-05
100000,0.946,0.0,6.0,0.937,11056,32,4.529931175056845e-05
105000,0.946,0.0,6.0,0.9419500000000003,11798,32,6.125292566139251e-05
110000,0.946,0.0,6.0,0.9433000000000001,12587,32,2.8173575628898107e-05
115000,0.946,0.0,6.0,0.9415000000000002,13364,32,2.5800658477237448e-05
120000,0.946,0.0,6.0,0.9455500000000002,14171,32,0.00013154173211660236
125000,0.0,0.0,100.0,0.9374499999999999,14935,32,3.5755907447310165e-05
130000,0.946,0.0,6.0,0.9460000000000003,15740,32,2.0295676222303882e-05
135000,0.946,0.0,6.0,0.9442000000000002,16547,32,6.7906266849604435e-06
140000,0.946,0.0,6.0,0.9460000000000003,17372,32,3.796785676968284e-06
145000,0.946,0.0,6.0,0.9451000000000003,18194,32,1.5118343071662821e-05
150000,0.946,0.0,6.0,0.9460000000000003,19017,32,1.0375893907621503e-05
155000,0.946,0.0,6.0,0.9451000000000003,19842,32,9.695035259937868e-06
160000,0.946,0.0,6.0,0.9460000000000003,20672,32,2.947313532786211e-06
165000,0.946,0.0,6.0,0.9460000000000003,21492,32,1.0569675396254752e-05
170000,0.946,0.0,6.0,0.9455500000000002,22308,32,2.1948859284748323e-05
175000,0.946,0.0,6.0,0.9460000000000003,23124,32,2.219495854660636e-06
180000,0.946,0.0,6.0,0.9433000000000004,23919,32,6.728565949742915e-06
185000,0.946,0.0,6.0,0.9433000000000004,24633,32,1.963950853678398e-05
190000,0.946,0.0,6.0,0.94105,25436,32,3.3834899113571737e-06
195000,0.946,0.0,6.0,0.9437500000000002,26182,32,2.8356230359349865e-06
200000,0.946,0.0,6.0,0.9437500000000003,27006,32,3.3610199352551717e-06
205000,0.946,0.0,6.0,0.9442000000000002,27820,32,4.3988573452224955e-05
210000,0.946,0.0,6.0,0.9451000000000003,28614,32,6.741159268131014e-06
215000,0.946,0.0,6.0,0.9446500000000002,29441,32,1.6509147826582193e-05
220000,0.946,0.0,6.0,0.9455500000000002,30249,32,1.0482796824362595e-05
225000,0.946,0.0,6.0,0.9419500000000003,31051,32,6.841723461548099e-06
230000,0.946,0.0,6.0,0.94105,31829,32,7.399325113510713e-06
235000,0.946,0.0,6.0,0.9460000000000003,32658,32,5.217415036895545e-06
240000,0.946,0.0,6.0,0.9451000000000003,33471,32,1.6213640265050344e-05
245000,0.946,0.0,6.0,0.9397000000000002,34286,32,4.6425466280197725e-05
