step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,360.0,0.0,0,1,
5000,0.0,0.0,360.0,0.0,13,40,0.0001590237079653889
10000,0.0,0.0,360.0,0.0,27,44,5.919973409618251e-05
15000,0.0,0.0,360.0,0.0,41,44,2.2677926608594134e-05
20000,0.0,0.0,360.0,0.0,55,44,1.795617549760209e-06
25000,0.0,0.0,360.0,0.0,69,44,1.0809209243234363e-06
30000,0.0,0.0,360.0,0.0,83,44,5.623817855848756e-07
35000,0.0,0.0,360.0,0.0,97,44,4.727898499368166e-07
40000,0.0,0.0,360.0,0.0,111,44,4.953501502313884e-07
45000,0.0,0.0,360.0,0.0,125,44,9.94310411783772e-08
50000,0.0,0.0,360.0,0.0,138,44,3.343004451039633e-08
55000,0.0,0.0,360.0,0.0,152,44,7.714895389199228e-08
60000,0.0,0.0,360.0,0.0,166,44,1.9665863604245715e-08
65000,0.0,0.0,360.0,0.0,180,44,1.4704265360876434e-08
70000,0.0,0.0,360.0,0.0,194,44,8.519021044151032e-09
75000,0.0,0.0,360.0,0.0,208,44,7.250483236020955e-08
80000,0.0,0.0,360.0,0.0,222,44,3.4665728065874646e-08
85000,0.0,0.0,360.0,0.0,236,44,1.8946577995393454e-07
90000,0.0,0.0,360.0,0.0,250,44,3.3757338258055825e-08
95000,0.0,0.0,360.0,0.0,263,44,3.111365032282265e-08
100000,0.0,0.0,360.0,0.0,277,44,3.3905436236381092e-09
105000,0.0,0.0,360.0,0.0,291,44,6.241513261784348e-08
110000,0.0,0.0,360.0,0.0,305,44,5.2375284553818346e-08
115000,0.0,0.0,360.0,0.0,319,44,3.527819814053146e-09
120000,0.0,0.0,360.0,0.0,333,44,2.6044563128380105e-07
125000,0.0,0.0,360.0,0.0,347,44,2.3188341913282784e-08
130000,0.0,0.0,360.0,0.0,361,44,4.965995969996584e-08
135000,0.0,0.0,360.0,0.0,375,44,3.3708232649587444e-08
140000,0.0,0.0,360.0,0.0,388,44,2.8372959093303507e-08
145000,0.0,0.0,360.0,0.0,402,44,4.288070787339393e-09
150000,0.0,0.0,360.0,0.0,416,44,2.3780351021684965e-09
155000,0.0,0.0,360.0,0.0,430,44,7.701422610750797e-09
160000,0.0,0.0,360.0,0.0,444,44,2.346972749478482e-08
165000,0.0,0.0,360.0,0.0,458,44,3.528918668393999e-08
170000,0.0,0.0,360.0,0.0,472,44,3.106019441645458e-09
175000,0.0,0.0,360.0,0.0,486,44,2.3034556484446966e-09
180000,0.0,0.0,360.0,0.0,500,44,1.7499313997859645e-08
185000,0.0,0.0,360.0,0.0,513,44,7.540723601096033e-09
190000,0.0,0.0,360.0,0.0,527,44,3.816126081801485e-09
195000,0.0,0.0,360.0,0.0,541,44,1.739286159541109e-09
200000,0.0,0.0,360.0,0.0,555,44,1.2590523290612055e-08
205000,0.0,0.0,360.0,0.0,569,44,2.9691344494153782e-08
210000,0.0,0.0,360.0,0.0,583,44,4.580755330607644e-08
215000,0.0,0.0,360.0,0.0315,597,45,9.740332984620181e-09
220000,0.0,0.0,360.0,0.0315,611,45,9.869873807133445e-09
225000,0.0,0.0,360.0,0.0,625,45,3.788038771546098e-09
230000,0.0,0.0,360.0,0.015249999999999996,639,48,1.8670718304747425e-08
235000,0.0,0.0,360.0,0.015249999999999996,653,48,1.806805727255778e-08
240000,0.0,0.0,360.0,0.0,667,48,4.535091413515602e-09
245000,0.0,0.0,360.0,0.0,681,48,2.255795905625746e-08
250000,0.0,0.0,360.0,0.0,695,48,1.9430256514851862e-08
255000,0.0,0.0,360.0,0.0,709,48,2.3978787844214366e-09
260000,0.0,0.0,360.0,0.0,723,48,3.2631013446859924e-09
265000,0.0,0.0,360.0,0.0,736,48,1.6260706114934464e-09
270000,0.0,0.0,360.0,0.0,750,48,1.0432330554976943e-09
275000,0.0,0.0,360.0,0.0,764,48,1.6298685068250052e-08
280000,0.0,0.0,360.0,0.0,778,48,7.67068115692382e-08
285000,0.0,0.0,360.0,0.0,792,48,8.743882062844932e-09
290000,0.0,0.0,360.0,0.026499999999999996,806,48,1.535596396706751e-07
295000,0.0,0.0,360.0,0.026499999999999996,820,48,2.696741496777122e-08
300000,0.0,0.0,360.0,0.0,834,48,3.131411574486265e-08
305000,0.0,0.0,360.0,0.0,848,48,3.4146641070265105e-08
310000,0.0,0.0,360.0,0.0,862,48,6.052912837617441e-09
315000,0.0,0.0,360.0,0.007999999999999997,876,48,2.4536116143281106e-06
320000,0.0,0.0,360.0,0.007999999999999997,890,48,1.370613933460163e-08
325000,0.0,0.0,360.0,0.0,904,48,9.942207945812243e-09
330000,0.0,0.0,360.0,0.0,917,48,2.270051346897617e-08
335000,0.0,0.0,360.0,0.0,931,48,3.2925087101176587e-09
340000,0.0,0.0,360.0,0.0,945,48,6.377863126516559e-09
345000,0.0,0.0,360.0,0.0,959,48,1.056165288559896e-07
350000,0.0,0.0,360.0,0.04175,974,48,2.622591388501405e-08
355000,0.0,0.0,360.0,0.3273750000000001,994,48,3.876097309785109e-08
360000,0.0,0.0,360.0,0.08775,1008,48,3.133076802441792e-07
365000,0.0,0.0,360.0,0.08962499999999998,1023,48,1.8291788705937506e-07
370000,0.0,0.0,360.0,0.0,1037,48,2.777616714411124e-07
375000,0.0,0.0,360.0,0.0,1051,48,1.104620650949073e-06
380000,0.0,0.0,360.0,0.0,1065,48,4.91442108341289e-07
385000,0.0,0.0,360.0,0.042125,1080,48,2.247214752060245e-06
390000,0.0,0.0,360.0,0.0,1094,48,2.5055724108824506e-06
395000,0.0,0.0,360.0,0.0,1108,48,4.698196789831854e-06
