step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,1000.0,0.0,0,1,
5000,0.0,0.0,1000.0,0.0,5,192,0.0001764853368513286
10000,0.0,0.0,1000.0,0.0,10,192,7.801779247529339e-06
15000,0.0,0.0,1000.0,0.0,15,192,1.669120138103608e-05
20000,0.0,0.0,1000.0,0.0,20,192,2.580227010184899e-05
25000,0.0,0.0,1000.0,0.0,25,192,2.974618382722838e-07
30000,0.0,0.0,1000.0,0.0,30,192,3.166134774801321e-05
35000,0.0,0.0,1000.0,0.0,35,192,5.461542400553299e-07
40000,0.0,0.0,1000.0,0.0,40,192,3.183741057455336e-07
45000,0.0,0.0,1000.0,0.0,45,192,6.342821734506288e-07
50000,0.0,0.0,1000.0,0.0,50,192,1.618959259985786e-07
55000,0.0,0.0,1000.0,0.0,55,192,8.081232749646006e-08
60000,0.0,0.0,1000.0,0.0,60,192,1.2603872789895831e-07
65000,0.0,0.0,1000.0,0.0,65,192,3.223921396511287e-08
70000,0.0,0.0,1000.0,0.0,70,192,1.274620853308761e-08
75000,0.0,0.0,1000.0,0.0,75,192,7.914114519280702e-08
80000,0.0,0.0,1000.0,0.0,80,192,2.628826578643384e-08
85000,0.0,0.0,1000.0,0.0,85,192,5.866145968980163e-08
90000,0.0,0.0,1000.0,0.0,90,192,7.461796514007801e-09
95000,0.0,0.0,1000.0,0.0,95,192,1.161701490559608e-08
100000,0.0,0.0,1000.0,0.0,100,192,3.698879780245079e-08
105000,0.0,0.0,1000.0,0.0,105,192,6.322331813635174e-08
110000,0.0,0.0,1000.0,0.0,110,192,6.428283683135305e-08
115000,0.0,0.0,1000.0,0.0,115,192,4.159225852617965e-08
120000,0.0,0.0,1000.0,0.0,120,192,1.1399478694329446e-08
125000,0.0,0.0,1000.0,0.0,125,192,5.404821479260136e-09
130000,0.0,0.0,1000.0,0.0,130,192,8.891915648234772e-09
135000,0.0,0.0,1000.0,0.0,135,192,7.859608075477809e-09
