step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,40.0,0.0,0,1,,1.0
5000,0.0,0.0,40.0,0.0,125,31,2.8026275344927853e-07,0.940625
10000,0.0,0.0,40.0,0.0,250,33,2.5564196448613075e-07,0.88125
15000,0.0,0.0,40.0,0.0,375,36,1.0364771441118137e-07,0.821875
20000,0.0,0.0,40.0,0.0,500,36,1.5981880707727214e-08,0.7625
25000,0.0,0.0,40.0,0.0,625,36,1.8135345669634262e-08,0.703125
30000,0.0,0.0,40.0,0.0,750,36,3.805860870897959e-08,0.64375
35000,0.0,0.0,40.0,0.0,875,36,7.94032999351657e-08,0.5843750000000001
40000,0.0,0.0,40.0,0.0,1000,36,7.756964492955376e-08,0.525
45000,0.0,0.0,40.0,0.0,1125,36,6.644409911160665e-09,0.46562500000000007
50000,0.0,0.0,40.0,0.0,1250,36,4.438672007722744e-08,0.40625
55000,0.0,0.0,40.0,0.0,1375,36,1.707765306946385e-07,0.34687500000000004
60000,0.0,0.0,40.0,0.0,1500,36,8.322285083295355e-09,0.2875000000000001
65000,0.0,0.0,40.0,0.0,1625,36,1.2170167984493219e-08,0.22812500000000002
70000,0.0,0.0,40.0,0.0,1750,36,1.580587039029524e-08,0.16875000000000007
75000,0.0,0.0,40.0,0.0,1875,36,5.692669091672542e-08,0.109375
80000,0.0,0.0,40.0,0.0,2000,36,6.4787464282289875e-09,0.050000000000000044
85000,0.0,0.0,40.0,0.0,2125,36,4.562010325059873e-09,0.050000000000000044
90000,0.0,0.0,40.0,0.0,2250,36,1.1137925781667946e-07,0.050000000000000044
95000,0.0,0.0,40.0,0.0,2375,36,3.0865848543726315e-08,0.050000000000000044
100000,0.0,0.0,40.0,0.0,2500,36,1.463183991745609e-07,0.050000000000000044
105000,0.0,0.0,40.0,0.0,2625,36,1.9169222653658835e-08,0.050000000000000044
110000,0.0,0.0,40.0,0.0,2750,36,1.4602196785062915e-08,0.050000000000000044
115000,0.0,0.0,40.0,0.0,2875,36,1.6320001350322855e-08,0.050000000000000044
120000,0.0,0.0,40.0,0.0,3000,36,9.73820988292573e-08,0.050000000000000044
125000,0.0,0.0,40.0,0.0,3125,36,5.727639695862763e-09,0.050000000000000044
130000,0.0,0.0,40.0,0.0,3250,36,1.34501647153229e-07,0.050000000000000044
135000,0.0,0.0,40.0,0.0,3375,36,8.784954985685545e-09,0.050000000000000044
140000,0.0,0.0,40.0,0.0,3500,36,1.289998010634008e-07,0.050000000000000044
145000,0.0,0.0,40.0,0.0,3625,36,2.0206371686981583e-08,0.050000000000000044
150000,0.0,0.0,40.0,0.0,3750,36,3.6317192808610343e-08,0.050000000000000044
155000,0.0,0.0,40.0,0.0,3875,36,2.1533745453439224e-08,0.050000000000000044
160000,0.0,0.0,40.0,0.0,4000,36,4.1814107731852346e-08,0.050000000000000044
165000,0.0,0.0,40.0,0.0,4125,36,1.356130674423639e-08,0.050000000000000044
170000,0.0,0.0,40.0,0.0,4250,36,1.188284102227044e-07,0.050000000000000044
175000,0.0,0.0,40.0,0.0,4375,36,5.9541616082015025e-09,0.050000000000000044
180000,0.0,0.0,40.0,0.0,4500,36,8.694162545452855e-08,0.050000000000000044
185000,0.0,0.0,40.0,0.0,4625,36,2.601003323832174e-08,0.050000000000000044
190000,0.0,0.0,40.0,0.0,4750,36,1.5324813640305024e-09,0.050000000000000044
195000,0.0,0.0,40.0,0.0,4875,36,6.600287605351696e-08,0.050000000000000044
