step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,1000.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,1000.0,0.0,5,107,2.4668077003298094e-06,0.05,0.0022823051259416465,99.0
10000,0.0,0.0,1000.0,0.0,10,169,3.4399017749819905e-06,0.05,0.0018976145184273964,324.0
15000,0.0,0.0,1000.0,0.0,15,191,3.985711373388767e-06,0.05,0.002304254071951462,509.0
20000,0.0,0.0,1000.0,0.0,20,192,2.2074800654081628e-06,0.05,0.002830884678847043,602.0
25000,0.0,0.0,1000.0,0.0,25,192,2.5326419290649937e-06,0.05,0.0009931836498780846,630.0
30000,0.0,0.0,1000.0,0.0,30,192,3.606958898672019e-06,0.05,0.0011887087325967367,684.0
35000,0.0,0.0,1000.0,0.0,35,192,8.300147783302236e-06,0.05,0.0010353482697206032,694.0
40000,0.0,0.0,1000.0,0.0,40,192,6.980786565691233e-06,0.05,0.0008115821310121261,705.0
45000,0.0,0.0,1000.0,0.0,45,192,2.1635473785863724e-06,0.05,0.0009442800626222895,719.0
50000,0.0,0.0,1000.0,0.0,50,192,1.7730383206071565e-06,0.05,0.0009456876883211974,761.0
55000,0.0,0.0,1000.0,0.0,55,192,1.0915470056716003e-06,0.05,0.0008905878658635364,820.0
60000,0.0,0.0,1000.0,0.0,60,192,1.048260742209095e-06,0.05,0.0017242063791775525,882.0
65000,0.0,0.0,1000.0,0.0,65,192,1.652751848268963e-06,0.05,0.0009675278784174061,905.0
70000,0.0,0.0,1000.0,0.0,70,192,1.9598401195253246e-06,0.05,0.0005586603329843974,949.0
75000,0.0,0.0,1000.0,0.0,75,192,2.1250855297694216e-06,0.05,0.0007400052637819967,949.0
80000,0.0,0.0,1000.0,0.0,80,192,7.5004936661571264e-06,0.05,0.0006444911266536532,966.0
85000,0.0,0.0,1000.0,0.0,85,192,1.1060302540499833e-06,0.05,0.0006043134843657607,976.0
90000,0.0,0.0,1000.0,0.0,90,192,3.7229933695925865e-06,0.05,0.0005378025596385061,981.0
95000,0.0,0.0,1000.0,0.0,95,192,7.699757134105312e-07,0.05,0.00046060740291304806,981.0
100000,0.0,0.0,1000.0,0.0,100,192,8.703034382051555e-07,0.05,0.0004266118623272416,981.0
105000,0.0,0.0,1000.0,0.0,105,192,6.375405064318329e-06,0.05,0.0006023311832724255,981.0
110000,0.0,0.0,1000.0,0.0,110,192,8.659264494781382e-06,0.05,0.0006974900546628893,1008.0
115000,0.0,0.0,1000.0,0.0,115,192,5.9194139794271905e-06,0.05,0.0003835280948624885,1012.0
120000,0.0,0.0,1000.0,0.0,120,192,2.124209640896879e-05,0.05,0.00037952283805556193,1013.0
125000,0.0,0.0,1000.0,0.0,125,192,2.8623871912714094e-06,0.05,0.0006812416728761684,1014.0
130000,0.0,0.0,1000.0,0.0,130,196,6.791499913560983e-07,0.05,0.0004817988011796981,1024.0
135000,0.0,0.0,1000.0,0.0,135,196,4.2646247493394185e-06,0.05,0.0004489671417843271,1027.0
140000,0.0,0.0,1000.0,0.0,140,196,4.2019855754915625e-06,0.05,0.0004004043630182088,1027.0
145000,0.0,0.0,1000.0,0.0,145,196,2.0810350633837515e-06,0.05,0.0006650475845028503,1034.0
150000,0.0,0.0,1000.0,0.0,150,196,2.011088554354501e-06,0.05,0.0005374145007993735,1042.0
