step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,100.0,0.0,0,1,,0.1
5000,0.0,0.0,100.0,0.30879999999999996,66,32,3.745385765796527e-05,0.08659643233600654
10000,0.0,0.0,100.0,0.36519999999999997,144,32,0.0024799651000648737,0.07498942093324559
15000,0.955,0.0,5.0,0.86005,327,32,0.0007970654405653477,0.06493816315762113
20000,0.955,0.0,5.0,0.6120500000000001,510,32,0.00041679010610096157,0.05623413251903491
25000,0.0,0.0,100.0,0.37959999999999994,592,32,0.00024511408992111683,0.04869675251658631
30000,0.0,0.0,100.0,0.17865,652,32,8.58474086271599e-05,0.042169650342858224
35000,0.0,0.0,100.0,0.28450000000000003,722,32,5.2101415349170566e-05,0.036517412725483776
40000,0.0,0.0,100.0,0.15324999999999997,780,32,0.0001983615948120132,0.0316227766016838
45000,0.0,0.0,100.0,0.32639999999999997,848,32,7.5514972195378505e-06,0.027384196342643614
50000,0.0,0.0,100.0,0.3093,913,32,7.970538717927411e-05,0.023713737056616554
55000,0.0,0.0,100.0,0.25834999999999997,990,32,4.405030267662369e-05,0.020535250264571463
60000,0.0,0.0,100.0,0.5859,1069,32,4.291336517781019e-05,0.01778279410038923
65000,0.0,0.0,100.0,0.6011999999999998,1197,32,4.7100453230086714e-05,0.01539926526059492
70000,0.0,0.0,100.0,0.7407999999999999,1385,32,6.090971874073148e-05,0.01333521432163324
75000,0.955,0.0,5.0,0.8983000000000001,1634,32,0.0006916812853887677,0.011547819846894583
80000,0.955,0.0,5.0,0.874,1995,32,0.0005752449505962431,0.010000000000000002
85000,0.955,0.0,5.0,0.9289,2435,32,0.0004082152445334941,0.008659643233600654
90000,0.0,0.0,100.0,0.6849,2700,32,8.234517008531839e-05,0.007498942093324558
95000,0.0,0.0,100.0,0.9329500000000002,3110,32,0.0001131096578319557,0.006493816315762114
100000,0.955,0.0,5.0,0.8812,3476,32,0.00028884049970656633,0.005623413251903492
105000,0.955,0.0,5.0,0.9198999999999999,4092,32,0.0047833798453211784,0.004869675251658632
110000,0.955,0.0,5.0,0.92485,4710,32,3.2152987841982394e-05,0.004216965034285823
115000,0.955,0.0,5.0,0.9126999999999998,5245,32,0.00011917164374608546,0.003651741272548377
120000,0.0,0.0,100.0,0.93835,5827,32,9.102142212213948e-05,0.0031622776601683794
125000,0.955,0.0,5.0,0.9387999999999999,6436,32,0.0015079579316079617,0.0027384196342643617
130000,0.0,0.0,100.0,0.8843499999999999,7011,32,0.0009501841268502176,0.0023713737056616554
135000,0.955,0.0,5.0,0.9356499999999999,7734,32,0.0014365651877596974,0.002053525026457146
140000,0.955,0.0,5.0,0.9288999999999998,8335,32,7.436874875565991e-05,0.001778279410038923
145000,0.955,0.0,5.0,0.9117999999999998,8905,32,0.0008306110976263881,0.001539926526059492
150000,0.955,0.0,5.0,0.8046999999999999,9565,32,4.543644536170177e-05,0.001333521432163324
155000,0.955,0.0,5.0,0.9549999999999997,10235,32,6.552794366143644e-05,0.0011547819846894581
160000,0.0,0.0,100.0,0.93205,10810,32,7.679749251110479e-05,0.001
165000,0.955,0.0,5.0,0.9545499999999997,11538,32,8.052315388340503e-05,0.001
170000,0.955,0.0,5.0,0.9405999999999999,12267,32,5.16737018187996e-05,0.001
175000,0.0,0.0,100.0,0.9063999999999999,12949,32,0.00011401597294025123,0.001
180000,0.955,0.0,5.0,0.9549999999999997,13808,32,3.326619116705842e-05,0.001
185000,0.0,0.0,100.0,0.8087500000000001,14323,32,7.3916235123761e-05,0.001
190000,0.955,0.0,5.0,0.9540999999999998,15143,32,1.969707227544859e-05,0.001
195000,0.955,0.0,5.0,0.94825,15937,32,8.88156209839508e-05,0.001
200000,0.955,0.0,5.0,0.9486999999999997,16748,32,2.7279818823444657e-05,0.001
205000,0.0,0.0,100.0,0.9401499999999998,17519,32,0.00017450859013479203,0.001
210000,0.955,0.0,5.0,0.8271499999999999,18127,32,3.0000346669112332e-05,0.001
215000,0.0,0.0,100.0,0.9531999999999996,18789,32,9.890683577395976e-05,0.001
220000,0.955,0.0,5.0,0.9549999999999997,19638,32,0.0004159908276051283,0.001
225000,0.0,0.0,100.0,0.9468999999999997,20393,32,9.546648652758449e-05,0.001
