step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,80.0,0.0,0,1,
5000,0.0,0.0,80.0,0.0,62,50,7.213096250779927e-05
10000,0.0,0.0,80.0,0.0,125,58,5.5377273383783177e-05
15000,0.0,0.0,80.0,0.0,187,65,2.1267846022965387e-05
20000,0.0,0.0,80.0,0.0,250,66,2.0534089344437234e-06
25000,0.0,0.0,80.0,0.0,312,66,1.84791360879899e-06
30000,0.0,0.0,80.0,0.0,375,66,4.0231856246464304e-07
35000,0.0,0.0,80.0,0.0,437,66,1.0881458365474828e-06
40000,0.0,0.0,80.0,0.0,500,66,5.529936402126623e-07
45000,0.0,0.0,80.0,0.0,562,68,2.432275607588963e-07
50000,0.0,0.0,80.0,0.0,625,68,6.503257310441768e-08
55000,0.0,0.0,80.0,0.0,687,68,3.0632193670498964e-08
60000,0.0,0.0,80.0,0.0,750,68,8.787326066794776e-08
65000,0.0,0.0,80.0,0.0,812,68,1.7237843508155493e-07
70000,0.0,0.0,80.0,0.0,875,68,1.154887314669395e-07
75000,0.0,0.0,80.0,0.0,937,68,8.232544956854326e-08
80000,0.0,0.0,80.0,0.0,1000,68,3.511194002214779e-09
85000,0.0,0.0,80.0,0.0,1062,68,8.299645060105831e-08
90000,0.0,0.0,80.0,0.0,1125,68,3.305548545995407e-08
95000,0.0,0.0,80.0,0.0,1187,68,6.6854761726631295e-09
100000,0.0,0.0,80.0,0.0,1250,68,2.873251192525572e-09
105000,0.0,0.0,80.0,0.0,1312,68,2.0650221088658327e-08
110000,0.0,0.0,80.0,0.0,1375,69,7.74472184161823e-08
115000,0.0,0.0,80.0,0.0,1437,70,3.4936057602408255e-08
120000,0.0,0.0,80.0,0.0,1500,70,1.7572745036886772e-08
125000,0.0,0.0,80.0,0.0,1562,70,3.6987270135568906e-08
130000,0.0,0.0,80.0,0.0,1625,75,1.121835069284316e-08
135000,0.0,0.0,80.0,0.0,1687,75,1.7892139325681455e-08
140000,0.0,0.0,80.0,0.0,1750,75,1.413456729437712e-08
145000,0.0,0.0,80.0,0.0,1812,75,5.783007406279239e-09
150000,0.0,0.0,80.0,0.0,1875,75,4.297987299395345e-09
155000,0.0,0.0,80.0,0.0,1937,75,2.1683021600438224e-07
160000,0.0,0.0,80.0,0.0,2000,75,2.126200771002118e-09
165000,0.0,0.0,80.0,0.0,2062,75,5.001956182582035e-09
170000,0.0,0.0,80.0,0.0,2125,75,5.909586597852012e-09
175000,0.0,0.0,80.0,0.0,2187,75,9.665306777151272e-09
180000,0.0,0.0,80.0,0.0,2250,75,9.157915314972342e-09
185000,0.0,0.0,80.0,0.0,2312,75,8.35443891844534e-09
190000,0.0,0.0,80.0,0.0,2375,76,1.6450063533568482e-09
195000,0.0,0.0,80.0,0.0,2437,76,2.259797149406495e-08
200000,0.0,0.0,80.0,0.0,2500,76,1.4471611464728085e-08
205000,0.0,0.0,80.0,0.0,2562,76,9.057986360971881e-09
210000,0.0,0.0,80.0,0.0,2625,76,4.488017069093075e-09
215000,0.0,0.0,80.0,0.0,2687,76,3.3002067745258046e-09
220000,0.0,0.0,80.0,0.0,2750,76,3.3643188235288335e-09
225000,0.0,0.0,80.0,0.0,2812,76,1.4300316486526299e-08
230000,0.0,0.0,80.0,0.0,2875,76,4.3903822799507e-09
235000,0.0,0.0,80.0,0.0,2937,76,1.0397842586939987e-08
240000,0.0,0.0,80.0,0.0,3000,76,2.694380274448349e-09
245000,0.0,0.0,80.0,0.0,3062,76,1.5107328721342128e-08
250000,0.0,0.0,80.0,0.0,3125,76,1.4122774949498762e-08
255000,0.0,0.0,80.0,0.0,3187,76,2.5892248345371627e-09
260000,0.0,0.0,80.0,0.0,3250,76,1.009252947881123e-08
265000,0.0,0.0,80.0,0.0,3312,76,1.1704633706699497e-08
270000,0.0,0.0,80.0,0.0,3375,76,3.655589608797527e-08
275000,0.0,0.0,80.0,0.0,3437,76,4.866996139440971e-09
280000,0.0,0.0,80.0,0.0,3500,76,1.55095118969939e-08
285000,0.0,0.0,80.0,0.0,3562,76,5.813931558407148e-09
290000,0.0,0.0,80.0,0.0,3625,76,1.2803302418262774e-08
295000,0.0,0.0,80.0,0.0,3687,76,6.904490756909354e-09
300000,0.0,0.0,80.0,0.0,3750,76,1.0612198231285674e-08
305000,0.0,0.0,80.0,0.0,3812,76,3.483319943597962e-08
310000,0.0,0.0,80.0,0.0,3875,76,4.315468871141093e-09
315000,0.0,0.0,80.0,0.0,3937,76,4.84398565703259e-09
320000,0.0,0.0,80.0,0.0,4000,76,4.044812929038244e-09
325000,0.0,0.0,80.0,0.0,4062,76,5.980941963912301e-09
330000,0.0,0.0,80.0,0.0,4125,76,7.757877895642196e-09
335000,0.0,0.0,80.0,0.0,4187,76,2.5281113313901926e-10
340000,0.0,0.0,80.0,0.0,4250,76,1.9520440375231374e-08
345000,0.0,0.0,80.0,0.0,4312,76,9.255727739798658e-09
350000,0.0,0.0,80.0,0.0,4375,76,1.966463614166969e-08
355000,0.0,0.0,80.0,0.0,4437,76,1.4662435710022237e-09
360000,0.0,0.0,80.0,0.0,4500,76,1.5398256891785422e-08
365000,0.0,0.0,80.0,0.0,4562,76,2.5574811712836265e-10
370000,0.0,0.0,80.0,0.0,4625,76,3.5528904263060213e-09
375000,0.0,0.0,80.0,0.0,4687,76,5.2211470702445695e-09
380000,0.0,0.0,80.0,0.0,4750,76,1.6741973141165545e-08
385000,0.0,0.0,80.0,0.0,4812,76,3.362667477802006e-09
390000,0.0,0.0,80.0,0.0,4875,76,8.80342021503111e-09
395000,0.0,0.0,80.0,0.0,4937,76,3.5523775032686444e-09
