step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
310000,0.0,0.0,80.0,0.0,3875,58,4.477201276387177e-09
315000,0.0,0.0,80.0,0.0,3937,58,3.994321762235131e-09
320000,0.0,0.0,80.0,0.0,4000,58,4.733987646332594e-10
325000,0.0,0.0,80.0,0.0,4062,58,4.68783767360037e-09
330000,0.0,0.0,80.0,0.0,4125,58,1.0608719458460314e-09
335000,0.0,0.0,80.0,0.0,4187,58,1.5230199323923443e-08
340000,0.0,0.0,80.0,0.0,4250,58,6.507802297051057e-09
345000,0.0,0.0,80.0,0.0,4312,61,6.7991630103847456e-09
350000,0.0,0.0,80.0,0.0,4375,61,2.2371533514586872e-09
355000,0.0,0.0,80.0,0.0,4437,61,1.511096359152475e-09
360000,0.0,0.0,80.0,0.0,4500,61,8.50505277316671e-10
365000,0.0,0.0,80.0,0.0,4562,61,1.2153521522506594e-09
370000,0.0,0.0,80.0,0.0,4625,61,2.4923114683161884e-09
375000,0.0,0.0,80.0,0.0,4687,61,5.460562224612886e-09
380000,0.0,0.0,80.0,0.0,4750,61,8.670116846687392e-10
385000,0.0,0.0,80.0,0.0,4812,61,4.571611089687622e-09
390000,0.0,0.0,80.0,0.0,4875,61,3.1059461669258326e-09
395000,0.0,0.0,80.0,0.0,4937,61,2.436198354160979e-09
